time,DegOfDev
1645.835,4.59
1645.855,4.69
1645.874,4.61
1645.894,4.67
1645.914,4.72
1645.934,4.59
1645.954,4.61
1645.974,4.72
1645.994,4.73
1646.014,4.73
1646.035,4.73
1646.054,4.73
1646.074,4.71
1646.094,4.81
1646.114,4.96
1646.135,5.04
1646.154,5.04
1646.174,5.19
1646.194,5.28
1646.214,5.26
1646.235,5.31
1646.254,5.33
1646.274,5.34
1646.294,5.54
1646.314,5.58
1646.334,5.58
1646.354,5.58
1646.374,5.62
1646.394,5.59
1646.414,5.61
1646.434,5.71
1646.454,5.64
1646.474,5.73
1646.494,5.79
1646.514,5.76
1646.534,5.75
1646.554,5.77
1646.574,5.74
1646.594,5.75
1646.614,5.79
1646.634,5.76
1646.654,5.75
1646.674,5.66
1646.694,5.59
1646.714,5.58
1646.734,5.58
1646.754,5.57
1646.774,5.63
1646.794,5.69
1646.814,5.74
1646.834,5.75
1646.854,5.75
1646.874,5.75
1646.894,5.66
1646.914,5.58
1646.934,5.58
1646.954,5.58
1646.974,5.67
1646.994,5.75
1647.014,5.75
1647.034,5.75
1647.054,5.75
1647.074,5.72
1647.094,5.62
1647.114,5.71
1647.134,5.73
1647.154,5.62
1647.174,5.69
1647.194,5.73
1647.214,5.61
1647.234,5.58
1647.254,5.68
1647.274,5.65
1647.294,5.67
1647.314,5.74
1647.334,5.69
1647.354,5.74
1647.374,5.61
1647.394,5.59
1647.414,5.64
1647.434,5.59
1647.454,5.64
1647.474,5.73
1647.494,5.75
1647.514,5.75
1647.534,5.65
1647.554,5.58
1647.574,5.59
1647.594,5.67
1647.614,5.59
1647.634,5.59
1647.654,5.63
1647.674,5.71
1647.694,5.6
1647.714,5.59
1647.734,5.6
1647.754,5.55
1647.774,5.57
1647.794,5.59
1647.814,5.58
1647.834,5.58
1647.854,5.58
1647.874,5.58
1647.894,5.58
1647.914,5.59
1647.934,5.58
1647.954,5.7
1647.974,5.6
1647.994,5.58
1648.014,5.58
1648.034,5.67
1648.054,5.69
1648.074,5.65
1648.094,5.74
1648.114,5.76
1648.134,5.75
1648.154,5.85
1648.174,5.71
1648.194,5.67
1648.214,5.7
1648.234,5.75
1648.254,5.75
1648.274,5.75
1648.294,5.79
1648.314,5.76
1648.334,5.75
1648.354,5.78
1648.374,5.76
1648.394,5.77
1648.414,5.75
1648.434,5.71
1648.454,5.73
1648.474,5.75
1648.494,5.67
1648.514,5.65
1648.534,5.67
1648.554,5.74
1648.574,5.73
1648.594,5.75
1648.614,5.71
1648.634,5.66
1648.654,5.8
1648.674,5.78
1648.694,5.66
1648.714,5.78
1648.734,5.76
1648.754,5.75
1648.774,5.75
1648.794,5.75
1648.814,5.75
1648.834,5.66
1648.854,5.72
1648.874,5.75
1648.894,5.75
1648.914,5.69
1648.934,5.61
1648.954,5.66
1648.974,5.69
1648.994,5.75
1649.014,5.71
1649.034,5.63
1649.054,5.73
1649.074,5.75
1649.094,5.75
1649.114,5.71
1649.134,5.6
1649.154,5.6
1649.174,5.73
1649.194,5.75
1649.214,5.7
1649.234,5.73
1649.254,5.75
1649.274,5.79
1649.294,5.75
1649.314,5.73
1649.334,5.7
1649.354,5.74
1649.374,5.69
1649.394,5.72
1649.414,5.71
1649.434,5.74
1649.454,5.75
1649.474,5.75
1649.494,5.76
1649.514,5.75
1649.534,5.75
1649.554,5.75
1649.574,5.75
1649.594,5.76
1649.614,5.75
1649.635,5.72
1649.654,5.73
1649.674,5.87
1649.694,5.92
1649.714,5.92
1649.734,5.92
1649.754,5.87
1649.774,5.93
1649.794,5.92
1649.814,5.98
1649.835,6.02
1649.854,6.08
1649.874,6.08
1649.894,6.06
1649.914,6.01
1649.934,6.04
1649.954,6.05
1649.974,6.09
1649.994,6.09
1650.014,6.09
1650.035,6.02
1650.054,6.05
1650.074,6.09
1650.094,6.09
1650.114,6.08
1650.134,6
1650.154,6.01
1650.174,5.97
1650.194,6.05
1650.214,6.09
1650.235,6.07
1650.254,6.09
1650.274,6.09
1650.294,6.09
1650.314,6.16
1650.334,6.24
1650.354,6.23
1650.374,6.23
1650.394,6.26
1650.414,6.21
1650.434,6.2
1650.454,6.26
1650.474,6.26
1650.494,6.24
1650.514,6.25
1650.534,6.27
1650.554,6.24
1650.574,6.23
1650.594,6.22
1650.614,6.29
1650.634,6.26
1650.654,6.26
1650.674,6.26
1650.694,6.33
1650.714,6.31
1650.734,6.27
1650.754,6.21
1650.774,6.24
1650.794,6.24
1650.814,6.26
1650.834,6.26
1650.854,6.26
1650.874,6.26
1650.894,6.26
1650.914,6.24
1650.934,6.26
1650.954,6.17
1650.974,6.23
1650.994,6.26
1651.014,6.24
1651.034,6.24
1651.054,6.18
1651.074,6.24
1651.094,6.13
1651.114,6.22
1651.134,6.26
1651.154,6.26
1651.174,6.26
1651.194,6.21
1651.214,6.23
1651.234,6.26
1651.254,6.23
1651.274,6.26
1651.294,6.25
1651.314,6.34
1651.334,6.28
1651.354,6.26
1651.374,6.21
1651.394,6.19
1651.414,6.2
1651.434,6.2
1651.454,6.26
1651.474,6.26
1651.494,6.19
1651.514,6.19
1651.534,6.26
1651.554,6.14
1651.574,6.14
1651.594,6.22
1651.614,6.23
1651.634,6.26
1651.654,6.26
1651.674,6.13
1651.694,6.24
1651.714,6.17
1651.734,6.09
1651.754,6.13
1651.774,6.22
1651.794,6.11
1651.814,6.09
1651.834,6.09
1651.854,6.09
1651.874,6.09
1651.894,6.02
1651.914,6.08
1651.934,6.07
1651.954,6.13
1651.974,6.22
1651.994,6.14
1652.014,6.09
1652.034,6.05
1652.054,6.05
1652.074,6.09
1652.094,6.09
1652.114,6.09
1652.134,6.09
1652.154,6.09
1652.174,6.09
1652.194,6.08
1652.214,6.07
1652.234,6.03
1652.254,6.07
1652.274,6.09
1652.294,6.09
1652.314,6.1
1652.334,6.13
1652.354,6.08
1652.374,6.08
1652.394,5.98
1652.414,5.92
1652.434,6.04
1652.454,6.01
1652.474,6.08
1652.494,6.09
1652.514,6.02
1652.534,6.08
1652.554,6.1
1652.574,6.02
1652.594,5.94
1652.614,6.04
1652.634,6.01
1652.654,6.02
1652.674,5.94
1652.694,5.92
1652.714,5.92
1652.734,5.92
1652.754,5.83
1652.774,5.87
1652.794,5.92
1652.814,5.94
1652.834,5.92
1652.854,5.92
1652.874,5.92
1652.894,5.83
1652.914,5.86
1652.934,5.88
1652.954,5.92
1652.974,5.92
1652.994,5.92
1653.014,5.91
1653.034,5.79
1653.054,5.78
1653.074,5.78
1653.094,5.75
1653.114,5.69
1653.134,5.59
1653.154,5.46
1653.174,5.46
1653.194,5.33
1653.214,5.25
1653.234,5.24
1653.254,5.04
1653.274,5.04
1653.294,5.07
1653.314,5.02
1653.334,5.06
1653.354,5.04
1653.374,4.99
1653.394,5.03
1653.414,5.07
1653.434,5.07
1653.454,5.07
1653.474,5.07
1653.494,5.05
1653.514,5.04
1653.534,4.93
1653.554,4.93
1653.574,4.9
1653.594,4.77
1653.614,4.6
1653.635,4.67
1653.654,4.75
1653.674,4.73
1653.694,4.73
1653.714,4.73
1653.734,4.59
1653.754,4.53
1653.774,4.51
1653.794,4.44
1653.814,4.34
1653.834,4.27
1653.854,4.32
1653.874,4.26
1653.894,4.44
1653.914,4.55
1653.934,4.44
1653.954,4.39
1653.974,4.39
1653.994,4.39
1654.014,4.39
1654.034,4.41
1654.054,4.45
1654.074,4.4
1654.094,4.39
1654.114,4.27
1654.134,4.22
1654.154,4.33
1654.174,4.39
1654.194,4.38
1654.214,4.37
1654.234,4.39
1654.254,4.39
1654.274,4.26
1654.294,4.26
1654.314,4.29
1654.334,4.24
1654.354,4.22
1654.374,4.24
1654.394,4.36
1654.414,4.39
1654.434,4.39
1654.454,4.47
1654.474,4.43
1654.494,4.39
1654.514,4.32
1654.534,4.23
1654.554,4.22
1654.574,4.22
1654.594,4.33
1654.614,4.44
1654.634,4.46
1654.654,4.44
1654.674,4.37
1654.694,4.31
1654.714,4.27
1654.734,4.22
1654.754,4.22
1654.774,4.2
1654.794,4.22
1654.814,4.29
1654.834,4.24
1654.854,4.22
1654.874,4.22
1654.894,4.28
1654.914,4.23
1654.934,4.28
1654.954,4.22
1654.974,4.23
1654.994,4.37
1655.014,4.29
1655.034,4.2
1655.054,4.25
1655.074,4.22
1655.094,4.16
1655.114,4.2
1655.134,4.25
1655.154,4.31
1655.174,4.39
1655.194,4.32
1655.214,4.1
1655.234,4.1
1655.254,4.2
1655.274,4.22
1655.294,4.22
1655.314,4.22
1655.334,4.37
1655.354,4.41
1655.374,4.48
1655.394,4.52
1655.414,4.55
1655.434,4.56
1655.454,4.57
1655.474,4.6
1655.494,4.66
1655.513,4.67
1655.533,4.73
1655.553,4.73
1655.573,4.73
1655.593,4.62
1655.613,4.61
1655.634,4.58
1655.653,4.53
1655.674,4.52
1655.694,4.55
1655.714,4.56
1655.734,4.59
1655.754,4.56
1655.774,4.46
1655.794,4.51
1655.813,4.51
1655.834,4.43
1655.853,4.41
1655.874,4.27
1655.894,4.29
1655.914,4.39
1655.934,4.38
1655.954,4.33
1655.974,4.33
1655.994,4.39
1656.014,4.27
1656.034,4.24
1656.053,4.22
1656.074,4.22
1656.094,4.17
1656.113,4.12
1656.133,4.05
1656.153,3.92
1656.173,3.8
1656.193,3.73
1656.213,3.53
1656.234,3.41
1656.254,3.15
1656.274,3.05
1656.293,2.93
1656.313,2.8
1656.333,2.71
1656.353,2.67
1656.373,2.51
1656.393,2.34
1656.413,2.21
1656.434,2.08
1656.453,1.96
1656.473,1.83
1656.494,1.64
1656.514,1.53
1656.534,1.45
1656.554,1.42
1656.573,1.43
1656.593,1.28
1656.613,1.19
1656.634,1.1
1656.653,0.97
1656.673,0.85
1656.693,0.84
1656.713,0.84
1656.733,0.67
1656.753,0.62
1656.773,0.54
1656.794,0.5
1656.813,0.45
1656.834,0.39
1656.853,0.22
1656.873,0.06
1656.893,0.01
1656.913,0.03
1656.933,0.19
1656.953,0.32
1656.973,0.39
1656.993,0.41
1657.013,0.49
1657.033,0.43
1657.053,0.44
1657.073,0.39
1657.093,0.5
1657.113,0.54
1657.133,0.5
1657.154,0.61
1657.174,0.63
1657.194,0.57
1657.214,0.64
1657.234,0.67
1657.254,0.67
1657.274,0.77
1657.294,0.84
1657.314,0.76
1657.334,0.9
1657.354,0.89
1657.374,0.95
1657.394,0.99
1657.414,1.01
1657.434,1.14
1657.454,1.12
1657.474,1.17
1657.494,1.03
1657.514,1.01
1657.534,0.99
1657.554,1
1657.574,1.01
1657.594,0.93
1657.614,1
1657.634,1.01
1657.654,1.1
1657.674,1.08
1657.694,1.16
1657.714,1.18
1657.734,1.18
1657.753,1.17
1657.773,1.17
1657.793,1.07
1657.813,1.05
1657.833,1.16
1657.853,1.18
1657.873,1.18
1657.893,1.18
1657.913,1.05
1657.933,1.01
1657.953,1.03
1657.973,1.11
1657.993,1.17
1658.013,1.18
1658.033,1.2
1658.053,1.22
1658.073,1.25
1658.093,1.21
1658.113,1.28
1658.133,1.34
1658.153,1.35
1658.173,1.3
1658.193,1.26
1658.213,1.18
1658.233,1.21
1658.253,1.31
1658.273,1.35
1658.293,1.31
1658.313,1.19
1658.333,1.18
1658.353,1.18
1658.373,1.18
1658.393,1.2
1658.413,1.29
1658.433,1.34
1658.453,1.35
1658.473,1.36
1658.493,1.24
1658.513,1.33
1658.533,1.47
1658.553,1.5
1658.573,1.52
1658.593,1.43
1658.613,1.51
1658.633,1.5
1658.653,1.52
1658.673,1.52
1658.693,1.56
1658.713,1.51
1658.733,1.52
1658.753,1.47
1658.773,1.36
1658.793,1.35
1658.813,1.48
1658.833,1.63
1658.853,1.68
1658.873,1.58
1658.893,1.56
1658.913,1.5
1658.933,1.5
1658.953,1.37
1658.973,1.41
1658.993,1.5
1659.013,1.62
1659.033,1.73
1659.053,1.8
1659.073,1.72
1659.093,1.56
1659.113,1.52
1659.133,1.52
1659.153,1.41
1659.173,1.35
1659.193,1.4
1659.213,1.41
1659.233,1.4
1659.253,1.49
1659.273,1.51
1659.293,1.6
1659.313,1.54
1659.333,1.52
1659.353,1.63
1659.373,1.64
1659.393,1.6
1659.413,1.68
1659.433,1.68
1659.453,1.65
1659.473,1.65
1659.493,1.58
1659.513,1.64
1659.533,1.56
1659.553,1.51
1659.573,1.49
1659.593,1.48
1659.613,1.47
1659.633,1.52
1659.653,1.64
1659.673,1.68
1659.693,1.68
1659.713,1.57
1659.733,1.52
1659.753,1.47
1659.773,1.36
1659.793,1.37
1659.813,1.34
1659.833,1.35
1659.853,1.36
1659.873,1.54
1659.893,1.73
1659.913,1.77
1659.933,1.68
1659.953,1.68
1659.973,1.68
1659.993,1.68
1660.013,1.7
1660.033,1.68
1660.053,1.58
1660.073,1.52
1660.093,1.52
1660.113,1.48
1660.133,1.41
1660.153,1.49
1660.173,1.52
1660.193,1.54
1660.213,1.52
1660.233,1.52
1660.253,1.56
1660.273,1.59
1660.293,1.63
1660.313,1.68
1660.333,1.82
1660.353,1.8
1660.373,1.86
1660.393,1.85
1660.413,1.82
1660.433,1.74
1660.453,1.7
1660.473,1.74
1660.493,1.67
1660.513,1.67
1660.533,1.56
1660.553,1.52
1660.573,1.52
1660.593,1.52
1660.613,1.56
1660.633,1.53
1660.653,1.61
1660.673,1.74
1660.693,1.84
1660.713,1.86
1660.733,1.86
1660.753,1.87
1660.773,1.86
1660.793,1.89
1660.813,1.87
1660.833,1.76
1660.853,1.68
1660.873,1.68
1660.893,1.6
1660.913,1.67
1660.933,1.68
1660.953,1.63
1660.973,1.68
1660.993,1.67
1661.013,1.68
1661.033,1.7
1661.053,1.75
1661.073,1.76
1661.093,1.76
1661.113,1.73
1661.133,1.73
1661.153,1.68
1661.173,1.72
1661.193,1.68
1661.213,1.68
1661.233,1.65
1661.253,1.67
1661.273,1.68
1661.293,1.68
1661.313,1.67
1661.333,1.68
1661.353,1.68
1661.373,1.72
1661.393,1.68
1661.413,1.77
1661.433,1.85
1661.453,1.85
1661.473,1.8
1661.493,1.82
1661.513,1.74
1661.533,1.69
1661.553,1.68
1661.573,1.65
1661.593,1.58
1661.613,1.54
1661.633,1.52
1661.653,1.63
1661.673,1.67
1661.693,1.68
1661.713,1.77
1661.733,1.85
1661.753,1.86
1661.773,1.95
1661.793,2.01
1661.813,2.03
1661.833,2
1661.853,2.03
1661.873,2.01
1661.893,1.95
1661.913,1.79
1661.933,1.7
1661.953,1.59
1661.973,1.52
1661.993,1.52
1662.013,1.52
1662.033,1.64
1662.053,1.68
1662.073,1.68
1662.093,1.78
1662.113,1.85
1662.133,1.86
1662.153,1.86
1662.173,1.86
1662.193,1.86
1662.213,1.86
1662.233,1.86
1662.253,1.82
1662.273,1.75
1662.293,1.7
1662.313,1.68
1662.333,1.59
1662.353,1.58
1662.373,1.52
1662.393,1.52
1662.413,1.65
1662.433,1.67
1662.453,1.68
1662.473,1.67
1662.493,1.68
1662.513,1.75
1662.533,1.83
1662.553,1.85
1662.573,1.84
1662.593,1.73
1662.613,1.69
1662.633,1.79
1662.653,1.7
1662.673,1.61
1662.693,1.56
1662.713,1.58
1662.733,1.59
1662.753,1.61
1662.773,1.68
1662.793,1.68
1662.813,1.73
1662.833,1.7
1662.853,1.75
1662.873,1.77
1662.893,1.7
1662.913,1.7
1662.933,1.73
1662.953,1.8
1662.973,1.76
1662.993,1.69
1663.013,1.68
1663.033,1.62
1663.053,1.66
1663.073,1.68
1663.093,1.64
1663.113,1.67
1663.133,1.68
1663.153,1.69
1663.173,1.68
1663.193,1.68
1663.213,1.68
1663.233,1.68
1663.253,1.71
1663.273,1.7
1663.293,1.69
1663.313,1.73
1663.333,1.76
1663.353,1.72
1663.373,1.63
1663.393,1.68
1663.413,1.68
1663.433,1.68
1663.453,1.65
1663.473,1.58
1663.493,1.54
1663.513,1.58
1663.533,1.61
1663.553,1.58
1663.573,1.65
1663.593,1.7
1663.613,1.68
1663.633,1.78
1663.653,1.78
1663.673,1.8
1663.693,1.78
1663.713,1.7
1663.733,1.68
1663.753,1.68
1663.773,1.62
1663.793,1.67
1663.813,1.61
1663.833,1.65
1663.853,1.62
1663.873,1.59
1663.893,1.63
1663.913,1.68
1663.933,1.7
1663.953,1.7
1663.973,1.79
1663.993,1.77
1664.013,1.7
1664.033,1.68
1664.053,1.68
1664.073,1.68
1664.093,1.68
1664.113,1.68
1664.133,1.66
1664.153,1.57
1664.173,1.56
1664.193,1.58
1664.213,1.64
1664.233,1.59
1664.253,1.65
1664.273,1.68
1664.293,1.68
1664.313,1.72
1664.333,1.82
1664.353,1.75
1664.373,1.75
1664.393,1.68
1664.413,1.64
1664.433,1.61
1664.453,1.64
1664.473,1.55
1664.493,1.57
1664.513,1.52
1664.533,1.62
1664.553,1.57
1664.573,1.52
1664.593,1.56
1664.613,1.56
1664.633,1.53
1664.653,1.5
1664.673,1.51
1664.693,1.43
1664.713,1.36
1664.733,1.35
1664.753,1.3
1664.773,1.22
1664.793,1.18
1664.813,1.18
1664.833,1.13
1664.853,1.02
1664.873,1
1664.893,1.04
1664.913,0.93
1664.933,0.99
1664.953,1.01
1664.973,1.03
1664.993,0.97
1665.013,1
1665.033,1.07
1665.053,1.02
1665.073,1.04
1665.093,1.08
1665.113,0.95
1665.133,0.99
1665.153,0.89
1665.173,0.84
1665.193,0.85
1665.213,0.75
1665.233,0.8
1665.253,0.73
1665.273,0.69
1665.293,0.69
1665.313,0.68
1665.333,0.67
1665.353,0.67
1665.373,0.61
1665.393,0.6
1665.413,0.54
1665.433,0.55
1665.453,0.54
1665.473,0.63
1665.493,0.67
1665.513,0.67
1665.533,0.67
1665.553,0.56
1665.573,0.52
1665.593,0.57
1665.613,0.5
1665.633,0.38
1665.653,0.33
1665.673,0.26
1665.693,0.27
1665.713,0.18
1665.733,0.22
1665.753,0.27
1665.773,0.23
1665.793,0.16
1665.813,0.3
1665.833,0.38
1665.853,0.33
1665.873,0.27
1665.893,0.31
1665.913,0.17
1665.933,0.42
1665.953,0.16
1665.973,0.14
1665.993,0.24
1666.013,0.17
1666.033,0.24
1666.053,0.3
1666.073,0.28
1666.093,0.33
1666.113,0.29
1666.133,0.29
1666.153,0.33
1666.173,0.29
1666.193,0.27
1666.213,0.26
1666.233,0.08
1666.253,0.21
1666.273,0.03
1666.293,0.15
1666.313,0.22
1666.333,0.15
1666.353,0.26
1666.373,0.33
1666.393,0.45
1666.413,0.5
1666.433,0.42
1666.453,0.63
1666.473,0.65
1666.493,0.67
1666.513,0.78
1666.533,0.84
1666.553,0.84
1666.573,0.81
1666.593,0.75
1666.613,0.73
1666.633,0.8
1666.653,0.48
1666.673,0.71
1666.693,0.52
1666.713,0.3
1666.733,0.54
1666.753,0.58
1666.773,0.52
1666.793,0.75
1666.813,0.66
1666.833,0.51
1666.853,0.65
1666.873,0.6
1666.893,0.63
1666.913,0.77
1666.933,0.46
1666.953,0.21
1666.973,0.18
1666.993,0.29
1667.013,0.33
1667.033,0.33
1667.053,0.46
1667.073,0.65
1667.093,0.71
1667.113,0.58
1667.133,0.53
1667.153,0.46
1667.173,0.32
1667.193,0.5
1667.213,0.57
1667.233,0.67
1667.253,0.78
1667.273,0.97
1667.293,0.86
1667.313,0.54
1667.333,0.48
1667.353,0.34
1667.373,0.33
1667.393,0.37
1667.413,0.43
1667.433,0.47
1667.453,0.66
1667.473,0.79
1667.493,0.81
1667.513,0.81
1667.533,0.83
1667.553,0.84
1667.573,0.82
1667.593,0.74
1667.613,0.67
1667.633,0.67
1667.653,0.67
1667.673,0.55
1667.693,0.53
1667.713,0.5
1667.733,0.51
1667.753,0.64
1667.773,0.67
1667.793,0.74
1667.813,0.84
1667.833,0.84
1667.853,0.84
1667.873,0.88
1667.893,0.9
1667.913,0.89
1667.933,0.87
1667.953,0.87
1667.973,0.84
1667.993,0.87
1668.013,0.94
1668.033,0.85
1668.053,0.95
1668.073,1
1668.093,0.99
1668.113,1.06
1668.133,0.97
1668.153,0.95
1668.173,1
1668.193,1.03
1668.213,1.08
1668.233,1.01
1668.253,1.01
1668.273,0.96
1668.293,0.98
1668.313,0.94
1668.333,0.85
1668.353,0.94
1668.373,1.06
1668.393,1.08
1668.413,1.12
1668.433,1.17
1668.453,1.18
1668.473,1.18
1668.493,1.07
1668.513,1.14
1668.533,1.18
1668.553,1.21
1668.573,1.18
1668.593,1.18
1668.613,1.18
1668.633,1.18
1668.653,1.18
1668.673,1.13
1668.693,1.17
1668.713,1.2
1668.733,1.18
1668.754,1.18
1668.774,1.24
1668.794,1.23
1668.814,1.19
1668.834,1.18
1668.854,1.15
1668.874,1.18
1668.894,1.18
1668.914,1.26
1668.934,1.35
1668.954,1.21
1668.974,1.16
1668.994,1.11
1669.014,1.14
1669.034,1.06
1669.054,1.02
1669.074,1.01
1669.094,0.91
1669.114,0.93
1669.134,0.97
1669.154,1.01
1669.174,0.97
1669.194,1.04
1669.214,1.06
1669.234,1.05
1669.254,1.14
1669.274,1.18
1669.294,1.17
1669.314,1.15
1669.334,1.08
1669.354,1.09
1669.374,1.04
1669.394,1.01
1669.414,1.03
1669.434,1.08
1669.454,1.1
1669.473,1.09
1669.493,1.17
1669.513,1.09
1669.533,1.05
1669.553,1.05
1669.573,0.94
1669.593,0.99
1669.613,0.97
1669.633,0.98
1669.653,1.04
1669.673,1.13
1669.693,1.18
1669.713,1.18
1669.733,1.18
1669.753,1.09
1669.773,1.16
1669.793,1.05
1669.813,0.99
1669.833,0.87
1669.853,0.8
1669.873,0.75
1669.893,0.81
1669.913,0.94
1669.933,1.02
1669.953,1.01
1669.973,1.01
1669.993,0.88
1670.013,0.81
1670.033,0.7
1670.053,0.74
1670.073,0.69
1670.093,0.73
1670.113,0.96
1670.133,1.01
1670.153,0.99
1670.173,1
1670.193,1.01
1670.213,0.91
1670.233,0.8
1670.253,0.85
1670.273,0.84
1670.293,0.79
1670.313,0.83
1670.333,0.84
1670.353,0.96
1670.373,1.07
1670.393,1.14
1670.413,1.08
1670.433,1
1670.453,0.99
1670.473,1.01
1670.493,1.05
1670.513,1.02
1670.533,1.09
1670.553,1.17
1670.573,1.27
1670.593,1.19
1670.613,1.18
1670.633,1.18
1670.653,1.3
1670.673,1.2
1670.693,1.18
1670.713,1.18
1670.733,1.19
1670.753,1.2
1670.773,1.28
1670.793,1.2
1670.813,1.18
1670.833,1.24
1670.853,1.25
1670.873,1.23
1670.893,1.32
1670.913,1.35
1670.933,1.32
1670.953,1.35
1670.973,1.43
1670.993,1.37
1671.013,1.35
1671.033,1.35
1671.053,1.27
1671.073,1.24
1671.093,1.21
1671.113,1.2
1671.133,1.3
1671.153,1.29
1671.173,1.26
1671.193,1.34
1671.213,1.3
1671.233,1.31
1671.253,1.25
1671.273,1.25
1671.293,1.27
1671.313,1.3
1671.333,1.29
1671.353,1.2
1671.373,1.21
1671.393,1.27
1671.413,1.25
1671.433,1.33
1671.453,1.27
1671.473,1.27
1671.493,1.27
1671.513,1.25
1671.533,1.26
1671.553,1.21
1671.573,1.23
1671.593,1.19
1671.613,1.28
1671.633,1.21
1671.653,1.26
1671.673,1.3
1671.693,1.28
1671.713,1.28
1671.733,1.35
1671.753,1.36
1671.773,1.43
1671.793,1.38
1671.813,1.35
1671.833,1.33
1671.853,1.29
1671.873,1.29
1671.893,1.28
1671.913,1.38
1671.933,1.44
1671.953,1.41
1671.973,1.42
1671.993,1.48
1672.013,1.43
1672.033,1.43
1672.053,1.5
1672.073,1.4
1672.093,1.34
1672.113,1.36
1672.133,1.38
1672.153,1.5
1672.173,1.54
1672.193,1.46
1672.213,1.54
1672.233,1.59
1672.253,1.6
1672.273,1.52
1672.293,1.44
1672.313,1.38
1672.333,1.35
1672.353,1.39
1672.373,1.35
1672.393,1.4
1672.413,1.38
1672.433,1.4
1672.453,1.41
1672.473,1.43
1672.493,1.51
1672.513,1.52
1672.533,1.52
1672.553,1.52
1672.573,1.5
1672.593,1.55
1672.613,1.53
1672.633,1.59
1672.653,1.57
1672.673,1.52
1672.693,1.5
1672.713,1.52
1672.733,1.52
1672.753,1.52
1672.773,1.55
1672.794,1.52
1672.814,1.52
1672.834,1.55
1672.854,1.52
1672.873,1.56
1672.893,1.53
1672.913,1.52
1672.933,1.56
1672.953,1.56
1672.973,1.57
1672.993,1.54
1673.014,1.58
1673.033,1.65
1673.053,1.68
1673.074,1.66
1673.094,1.62
1673.114,1.67
1673.133,1.62
1673.153,1.52
1673.173,1.62
1673.193,1.62
1673.213,1.62
1673.233,1.68
1673.253,1.68
1673.273,1.68
1673.293,1.62
1673.313,1.61
1673.333,1.68
1673.353,1.66
1673.373,1.68
1673.393,1.68
1673.413,1.76
1673.433,1.74
1673.453,1.67
1673.473,1.62
1673.493,1.62
1673.513,1.66
1673.533,1.66
1673.553,1.8
1673.573,1.69
1673.593,1.7
1673.613,1.83
1673.633,1.73
1673.653,1.86
1673.673,1.87
1673.693,1.86
1673.713,1.76
1673.733,1.71
1673.753,1.84
1673.773,1.85
1673.793,1.86
1673.813,1.86
1673.833,1.92
1673.853,1.9
1673.873,1.78
1673.893,1.84
1673.913,1.77
1673.933,1.82
1673.953,1.72
1673.973,1.72
1673.993,1.75
1674.013,1.83
1674.033,1.99
1674.053,1.92
1674.073,1.78
1674.093,1.85
1674.113,1.85
1674.133,1.78
1674.153,1.85
1674.173,1.86
1674.193,1.85
1674.213,1.88
1674.233,1.99
1674.253,1.94
1674.273,1.86
1674.293,1.82
1674.313,1.89
1674.333,1.86
1674.353,1.9
1674.373,1.99
1674.393,2.03
1674.413,1.89
1674.433,1.88
1674.453,1.99
1674.473,2.03
1674.493,2.11
1674.513,2.19
1674.533,2.19
1674.553,2.15
1674.573,2.18
1674.593,2.19
1674.613,2.19
1674.633,2.19
1674.653,2.21
1674.673,2.19
1674.693,2.19
1674.713,2.23
1674.733,2.14
1674.753,2.18
1674.773,2.19
1674.793,2.22
1674.813,2.31
1674.833,2.35
1674.853,2.24
1674.873,2.19
1674.893,2.19
1674.913,2.19
1674.933,2.19
1674.953,2.26
1674.973,2.21
1674.993,2.24
1675.013,2.22
1675.033,2.26
1675.053,2.2
1675.073,2.2
1675.093,2.19
1675.113,2.17
1675.133,2.16
1675.153,2.19
1675.173,2.08
1675.193,2.06
1675.213,2.16
1675.233,2.04
1675.253,2.03
1675.273,2.01
1675.293,2.02
1675.313,1.89
1675.333,1.87
1675.353,1.93
1675.373,1.83
1675.393,1.72
1675.413,1.79
1675.433,1.75
1675.453,1.73
1675.473,1.68
1675.493,1.62
1675.513,1.55
1675.533,1.56
1675.553,1.54
1675.573,1.51
1675.593,1.56
1675.613,1.53
1675.633,1.54
1675.653,1.64
1675.673,1.68
1675.693,1.55
1675.713,1.53
1675.733,1.6
1675.753,1.53
1675.773,1.44
1675.793,1.49
1675.813,1.32
1675.833,1.3
1675.853,1.32
1675.873,1.1
1675.893,0.98
1675.913,0.94
1675.933,0.85
1675.953,0.79
1675.973,0.84
1675.993,0.8
1676.013,0.82
1676.033,0.76
1676.053,0.83
1676.073,1.02
1676.093,1
1676.113,0.86
1676.133,0.88
1676.153,0.95
1676.173,0.9
1676.193,0.88
1676.213,0.93
1676.233,1.01
1676.253,1.15
1676.273,1.18
1676.293,1.16
1676.313,1.19
1676.333,1.23
1676.353,1.24
1676.373,1.24
1676.393,1.19
1676.413,1.18
1676.433,1.04
1676.453,0.98
1676.473,0.96
1676.493,0.79
1676.513,0.54
1676.533,0.36
1676.553,0.55
1676.573,1
1676.593,1.29
1676.613,1.04
1676.633,1.01
1676.653,1.07
1676.673,0.93
1676.693,1.04
1676.713,0.96
1676.733,0.57
1676.753,0.68
1676.773,0.81
1676.793,0.7
1676.813,0.54
1676.834,0.5
1676.853,0.48
1676.874,0.44
1676.893,0.39
1676.914,0.49
1676.934,0.5
1676.954,0.5
