time,OutsTemp
1498.378,11
1498.578,11
1498.778,11
1498.978,11
1499.178,11
1499.378,11
1499.578,11
1499.778,11
1499.978,11
1500.178,11
1500.378,11
1500.578,11
1500.778,11
1500.978,11
1501.178,11
1501.378,11
1501.578,11
1501.778,11
1501.978,11
1502.178,11
1502.378,11
1502.578,11
1502.778,11
1502.978,11
1503.178,11
1503.378,11
1503.578,11
1503.778,11
1503.978,11
1504.178,11
1504.378,11
1504.578,11
1504.778,11
1504.978,11
1505.178,11
1505.378,11
1505.578,11
1505.778,11
1505.978,11
1506.178,11
1506.378,11
1506.578,11
1506.778,11
1506.978,11
1507.178,11
1507.378,11
1507.578,11
1507.778,11
1507.978,11
1508.178,11
1508.378,11
1508.578,11
1508.778,11
1508.978,11
1509.178,11
1509.378,11
1509.578,11
1509.778,11
1509.978,11
1510.178,11
1510.378,11
1510.578,11
1510.778,11
1510.978,11
1511.178,11
1511.378,11
1511.578,11
1511.778,11
1511.978,11
1512.178,11
1512.378,11
1512.578,11
1512.778,11
1512.978,11
1513.178,11
1513.378,11
1513.578,11
1513.778,11
1513.978,11
1514.178,11
1514.378,11
1514.578,11
1514.778,11
1514.978,11
1515.178,11
1515.378,11
1515.578,11
1515.778,11
1515.977,11
1516.177,11
1516.378,11
1516.577,11
1516.777,11
1516.978,11
1517.178,11
1517.378,11
1517.578,11
1517.778,11
1517.978,11
1518.178,11
1518.378,11
1518.578,11
1518.777,11
1518.978,11
1519.178,11
1519.378,11
1519.577,11
1519.778,11
1519.978,11
1520.178,11
1520.378,11
1520.578,11
1520.778,11
1520.978,11
1521.177,11
1521.378,11
1521.578,11
1521.778,11
1521.978,11
1522.178,11
1522.378,11
1522.578,11
1522.778,11
1522.977,11
1523.177,11
1523.377,11
1523.578,11
1523.777,11
1523.977,11
1524.177,11
1524.378,11
1524.577,11
1524.777,11
1524.977,11
1525.178,11
1525.377,11
1525.577,11
1525.777,11
1525.977,11
1526.178,11
1526.377,11
1526.577,11
1526.777,11
1526.977,11
1527.177,11
1527.377,11
1527.577,11
1527.777,11
1527.977,11
1528.177,11
1528.377,11
1528.577,11
1528.777,11
1528.977,11
1529.177,11
1529.377,11
1529.577,11
1529.777,11
1529.978,11
1530.177,11
1530.377,11
1530.577,11
1530.777,11
1530.977,11
1531.177,11
1531.377,11
1531.577,11
1531.777,11
1531.977,11
1532.177,11
1532.377,11
1532.577,11
1532.777,11
1532.977,11
1533.177,11
