ref_time,time,AccPed2D,AccPedal,AccSignl,DegOfDev,DeTorque,RevoPMin,SideAccl,SpeedCom
7.18,7.175,99.986,24,24.4,23.67,25.35,1264,-0.3,21.04
7.2,7.195,99.986,24.4,24.4,24.17,25.74,1263,-0.29,21.04
7.22,7.215,99.986,24.4,24.4,24.58,25.74,1264,-0.3,21
7.24,7.235,99.986,24.4,24.8,25.03,26.13,1272,-0.3,21.18
7.26,7.255,99.986,24.4,24.8,25.31,26.13,1275,-0.31,21.29
7.28,7.275,99.986,24.8,24.8,25.47,26.13,1276,-0.32,21.39
7.3,7.295,99.986,24.8,24.8,25.64,26.13,1276,-0.32,21.23
7.32,7.315,99.986,24.8,25.2,25.81,26.13,1279,-0.31,21.23
7.34,7.335,99.986,24.8,25.2,26.06,26.13,1286,-0.32,21.39
7.36,7.354,99.986,25.2,25.2,26.18,26.13,1290,-0.33,21.48
7.38,7.375,99.986,25.2,25.2,26.48,26.13,1286,-0.33,21.55
7.4,7.394,99.986,25.2,25.6,26.69,26.52,1284,-0.34,21.55
7.42,7.414,53.326,25.6,26,26.87,26.52,1287,-0.34,21.5
7.44,7.434,94.888,25.6,26,27.13,26.52,1290,-0.35,21.48
7.46,7.454,33.721,25.6,26,27.37,26.91,1291,-0.35,21.43
7.48,7.474,0,26,26,27.69,26.91,1291,-0.36,21.45
7.5,7.494,99.986,26,26,27.97,26.91,1293,-0.36,21.45
7.52,7.514,99.986,26,26.8,28.27,27.3,1296,-0.36,21.45
7.54,7.534,99.986,26.4,26.8,28.72,27.3,1298,-0.37,21.66
7.56,7.555,99.986,26.4,26.8,29,27.3,1299,-0.37,21.7
7.58,7.574,99.986,26.8,27.2,29.35,27.69,1294,-0.37,21.7
7.6,7.594,99.986,27.2,27.6,29.53,27.69,1298,-0.36,21.7
7.62,7.614,99.986,27.6,28.4,29.65,28.08,1300,-0.35,21.63
7.64,7.634,99.986,28,28.8,29.73,28.47,1303,-0.35,21.73
7.66,7.654,99.986,28.4,29.6,29.78,28.86,1305,-0.35,21.89
7.68,7.674,99.986,29.2,30,29.79,29.64,1306,-0.36,22.02
7.7,7.694,99.986,29.6,30.8,29.67,30.03,1311,-0.37,22.02
7.72,7.714,99.986,30,31.2,29.7,30.42,1318,-0.36,21.91
7.74,7.734,56.855,30.8,31.6,29.66,30.81,1321,-0.36,21.96
7.76,7.754,94.888,30.8,31.6,29.57,31.2,1323,-0.34,22.01
7.78,7.774,33.721,31.2,31.6,29.55,31.59,1330,-0.33,22.05
7.8,7.794,0,31.6,32,29.58,31.59,1333,-0.33,22.05
7.82,7.814,99.986,31.6,32,29.61,31.98,1334,-0.35,22.17
7.84,7.834,99.986,32,32,29.74,31.98,1338,-0.38,22.22
7.86,7.854,99.986,32,32,29.67,32.37,1341,-0.4,22.31
7.88,7.874,99.986,32,32,29.66,32.37,1344,-0.39,22.47
7.9,7.894,99.986,32,32,29.89,31.98,1347,-0.36,22.27
7.92,7.914,99.986,32,32.4,29.84,31.98,1344,-0.3,22.27
7.94,7.934,99.986,32,32.4,30.16,32.37,1344,-0.3,22.71
7.96,7.954,99.986,32.4,32.4,30.59,32.37,1349,-0.33,22.19
7.98,7.974,99.986,32.4,32.4,30.39,32.37,1354,-0.37,22.48
8,7.994,99.986,32.4,32.4,30.19,32.37,1352,-0.4,22.57
8.02,8.014,99.986,32.8,33.2,30.07,32.37,1351,-0.41,22.57
8.04,8.034,99.986,32.8,33.2,29.85,32.76,1355,-0.39,22.72
8.06,8.054,61.56,32.8,33.2,29.83,32.76,1358,-0.35,22.54
8.08,8.074,94.888,32.8,33.2,30.16,32.76,1363,-0.33,22.8
8.1,8.094,33.721,33.2,33.2,30.31,32.76,1363,-0.32,22.75
8.12,8.114,0,33.2,33.2,30.43,32.76,1364,-0.33,22.75
8.14,8.134,99.986,33.2,33.2,30.63,32.76,1368,-0.34,22.64
8.16,8.154,99.986,33.2,33.2,30.77,32.76,1370,-0.36,22.63
8.18,8.174,99.986,33.2,33.2,30.66,32.76,1370,-0.37,22.61
8.2,8.194,99.986,33.2,33.2,30.74,32.76,1367,-0.37,22.82
8.22,8.214,99.986,33.2,33.2,30.88,33.15,1364,-0.37,22.82
8.24,8.234,99.986,33.2,33.2,31.12,33.15,1367,-0.39,22.78
8.26,8.254,99.986,33.2,33.2,31.43,33.15,1371,-0.41,23.03
8.28,8.274,99.986,33.2,33.2,31.35,32.76,1374,-0.4,23.16
8.3,8.294,99.986,33.2,33.2,31.48,32.76,1378,-0.4,23.16
8.32,8.314,99.986,33.2,33.2,31.33,32.76,1384,-0.38,23.1
8.34,8.334,99.986,33.2,33.2,31.14,32.76,1387,-0.37,23.13
8.36,8.354,99.986,33.2,33.2,31.26,32.76,1387,-0.35,23.05
8.38,8.374,61.168,33.2,33.2,31.11,32.76,1382,-0.36,23.14
8.4,8.394,94.888,33.2,33.6,31.12,32.76,1382,-0.37,23.14
8.42,8.414,33.721,33.6,33.6,31.11,32.76,1383,-0.39,22.98
8.44,8.434,0,33.6,34,30.93,32.76,1386,-0.4,23.16
8.46,8.454,99.986,33.6,34,30.86,33.15,1387,-0.41,23.13
8.48,8.474,99.986,33.6,34,30.9,33.15,1389,-0.41,23.23
8.5,8.494,99.986,33.6,34,30.85,33.15,1390,-0.39,23.23
8.52,8.514,99.986,34,34,30.95,33.15,1391,-0.38,23.27
8.54,8.534,99.986,34,34,30.99,33.15,1394,-0.35,23.3
8.56,8.554,99.986,34,34,31.01,33.15,1396,-0.35,23.45
8.58,8.574,99.986,34,34,30.98,33.15,1401,-0.35,23.51
8.6,8.594,99.986,34,34,30.86,33.15,1405,-0.34,23.53
8.62,8.614,99.986,34,34,30.92,33.15,1409,-0.35,23.53
8.64,8.634,99.986,34,34,30.73,33.15,1412,-0.35,23.63
8.66,8.654,99.986,34,34,30.63,33.15,1419,-0.36,23.69
8.68,8.674,99.986,34,34,30.47,32.76,1423,-0.37,23.72
8.7,8.694,57.247,34,34,30.18,32.76,1428,-0.38,23.79
8.72,8.714,94.888,34,34,29.96,32.76,1432,-0.38,23.79
8.74,8.734,33.721,34,34,29.71,32.76,1438,-0.38,23.87
8.76,8.754,0,34,34,29.36,32.37,1443,-0.37,23.95
8.78,8.774,99.986,34,34,29.1,32.37,1442,-0.36,24
8.8,8.794,99.986,34,34,28.82,32.37,1440,-0.35,24
8.82,8.813,99.986,34,34,28.64,32.37,1439,-0.36,23.97
8.84,8.833,99.986,34,34,28.5,32.37,1439,-0.37,24.05
8.86,8.853,99.986,34,34,28.27,32.37,1441,-0.37,24.22
8.88,8.873,99.986,34,34,28.22,32.37,1445,-0.38,24.23
8.9,8.893,99.986,34,34,28.1,32.37,1453,-0.38,24.34
8.92,8.913,99.986,34,34,28.04,32.37,1457,-0.37,24.34
8.94,8.934,99.986,34,34,27.96,31.98,1459,-0.37,24.41
8.96,8.953,99.986,34,34,27.8,31.98,1460,-0.37,24.52
8.98,8.973,99.986,34,34,27.76,31.98,1463,-0.36,24.53
9,8.993,99.986,34,34,27.66,31.98,1467,-0.35,24.53
9.02,9.013,55.678,34,34,27.49,31.98,1468,-0.34,24.63
9.04,9.033,94.888,34,34,27.31,31.98,1473,-0.33,24.57
9.06,9.053,33.721,34,34,27.07,31.98,1473,-0.32,24.67
9.08,9.073,0,34,34,26.95,31.98,1477,-0.33,24.69
9.1,9.093,99.986,34,34,26.77,31.98,1480,-0.33,24.69
9.12,9.113,99.986,34,34,26.44,31.59,1485,-0.34,24.78
9.14,9.133,99.986,34,34,26.27,31.59,1489,-0.34,24.81
9.16,9.153,99.986,34,34,26.06,31.59,1496,-0.34,25.01
9.18,9.173,99.986,34,34,25.85,31.59,1499,-0.34,25.01
9.2,9.193,99.986,34,34,25.62,31.2,1502,-0.33,25.01
9.22,9.213,99.986,34,34,25.46,31.2,1502,-0.32,25.01
9.24,9.233,99.986,34,34,25.24,31.2,1508,-0.33,25.16
9.26,9.253,99.986,34,34,25.02,31.2,1509,-0.32,25.29
9.28,9.273,99.986,34,34,24.74,31.2,1510,-0.31,25.24
9.3,9.293,99.986,34,34,24.47,31.2,1512,-0.3,25.36
9.32,9.313,99.986,34,34,24.14,31.2,1516,-0.3,25.36
9.34,9.333,52.934,34,34,23.89,31.2,1518,-0.31,25.38
9.36,9.353,94.888,34,34,23.65,31.2,1520,-0.32,25.47
9.38,9.373,33.721,34,34,23.36,31.2,1521,-0.32,25.5
9.4,9.393,0,34,34,23.13,31.2,1530,-0.32,25.54
9.42,9.413,99.986,34,34,22.97,31.2,1532,-0.31,25.54
9.44,9.433,99.986,34,34,22.68,31.2,1534,-0.3,25.7
9.46,9.453,99.986,34,34,22.62,31.2,1539,-0.29,25.78
9.48,9.473,99.986,34,34,22.6,30.81,1544,-0.29,25.82
9.5,9.493,99.986,34,34,22.46,30.81,1546,-0.3,25.82
9.52,9.513,99.986,34,34,22.32,30.81,1548,-0.31,25.91
9.54,9.533,99.986,34,34,22.23,30.81,1551,-0.31,25.91
9.56,9.553,99.986,34,34,22.13,30.81,1555,-0.31,26.1
9.58,9.573,99.986,34,34,21.99,30.81,1558,-0.3,26.07
9.6,9.593,99.986,34,34,21.76,30.81,1559,-0.29,26.07
9.62,9.613,99.986,34,34,21.52,30.81,1564,-0.28,26.16
9.64,9.633,99.986,34,34,21.16,30.42,1569,-0.28,26.28
9.66,9.653,49.405,34,34,20.93,30.42,1574,-0.28,26.27
9.68,9.673,94.888,34,34,20.36,30.42,1574,-0.27,26.35
9.7,9.693,33.721,34,34,19.86,30.42,1579,-0.26,26.35
9.72,9.713,0,34,34,19.54,30.42,1581,-0.26,26.37
9.74,9.733,99.986,34,34,18.99,30.42,1584,-0.24,26.35
9.76,9.753,99.986,34,34,18.48,30.42,1585,-0.23,26.55
9.78,9.773,99.986,34,34,17.89,30.42,1591,-0.21,26.69
9.8,9.793,99.986,34,34,17.39,30.03,1595,-0.2,26.67
9.82,9.813,99.986,34,34,16.85,30.03,1603,-0.2,26.67
9.84,9.833,99.986,34,34,16.25,30.03,1602,-0.2,26.69
9.86,9.853,99.986,34,34,15.82,30.03,1608,-0.2,26.91
9.88,9.873,99.986,34,34,14.99,30.03,1613,-0.2,26.97
9.9,9.893,99.986,34,33.6,14.37,29.64,1617,-0.18,26.97
9.92,9.913,99.986,33.6,32.8,13.78,29.64,1623,-0.16,27.05
9.94,9.933,99.986,33.2,32.8,13.18,29.25,1629,-0.14,27.04
9.96,9.953,99.986,33.2,32.8,12.44,28.86,1633,-0.12,27.04
9.98,9.973,46.66,33.2,32.8,11.8,28.47,1631,-0.1,27.11
10,9.993,94.888,32.8,32.8,11.12,28.47,1634,-0.1,27.11
10.02,10.013,33.721,32.8,32.8,10.48,28.08,1632,-0.1,27.13
10.04,10.033,0,32.4,32,9.78,28.08,1631,-0.1,27.11
10.06,10.053,99.986,32.4,32,9.15,27.69,1624,-0.11,27.22
10.08,10.073,99.986,32,31.6,8.45,27.69,1627,-0.1,27.21
10.1,10.093,99.986,32,31.6,7.9,27.69,1630,-0.09,27.21
10.12,10.113,99.986,31.6,31.2,7.41,27.3,1629,-0.08,27.32
10.14,10.133,99.986,31.6,30.8,6.98,27.3,1628,-0.06,27.22
10.16,10.153,99.986,31.2,30,6.49,26.91,1627,-0.06,27.28
10.18,10.173,99.986,30.4,28.8,6.26,26.52,1627,-0.06,27.18
10.2,10.193,99.986,30,28.8,5.92,25.74,1625,-0.06,27.29
10.22,10.213,99.986,29.6,28.4,5.6,25.35,1628,-0.06,27.29
10.24,10.233,99.986,29.2,28.4,5.4,24.96,1630,-0.06,27.18
10.26,10.253,99.986,28.8,28.4,5.25,24.57,1635,-0.05,27.38
10.28,10.273,99.986,28.4,27.6,5.07,24.18,1633,-0.05,27.45
10.3,10.293,39.602,28,27.2,4.94,23.79,1637,-0.04,27.45
10.32,10.313,94.888,27.6,27.2,4.88,23.4,1642,-0.05,27.55
10.34,10.332,33.721,27.6,26.8,4.75,23.01,1647,-0.04,27.66
10.36,10.352,0,27.2,26.8,4.63,22.62,1649,-0.04,27.59
10.38,10.372,99.986,26.8,26.4,4.54,22.23,1649,-0.05,27.63
10.4,10.392,99.986,26.8,26.4,4.49,21.84,1650,-0.06,27.63
10.42,10.412,99.986,26.8,26.4,4.28,21.84,1651,-0.06,27.77
10.44,10.432,99.986,26.4,26,4.14,21.84,1657,-0.05,27.74
10.46,10.452,99.986,26.4,26,4.17,21.45,1659,-0.05,27.74
10.48,10.472,99.986,26,25.6,4.13,21.06,1668,-0.05,27.76
10.5,10.492,99.986,25.6,24.8,4.06,20.67,1666,-0.06,27.76
10.52,10.512,99.986,25.2,24,3.96,20.28,1664,-0.07,27.92
10.54,10.532,99.986,24.8,23.6,3.91,19.89,1665,-0.08,27.87
10.56,10.553,99.986,24.4,23.6,3.82,19.5,1668,-0.08,28.08
10.58,10.572,99.986,24,23.2,3.76,19.11,1671,-0.07,28.01
10.6,10.592,99.986,23.6,22.8,3.7,18.33,1669,-0.06,28.01
10.62,10.612,32.152,23.2,22,3.8,17.94,1674,-0.07,27.98
10.64,10.632,94.888,22.8,22,3.87,17.55,1669,-0.07,27.77
10.66,10.652,33.721,22.4,22,3.74,17.55,1666,-0.06,27.91
10.68,10.672,0,22.4,21.6,3.63,17.16,1662,-0.06,27.96
10.7,10.693,99.986,22,21.2,3.64,16.77,1667,-0.05,27.96
10.72,10.712,99.986,21.6,21.2,3.51,16.38,1667,-0.04,27.94
10.74,10.732,99.986,21.2,20.8,3.37,16.38,1665,-0.03,27.83
10.76,10.752,99.986,21.2,20.8,3.22,15.99,1665,-0.02,27.92
10.78,10.772,99.986,21.2,20.8,3.03,15.99,1661,-0.02,27.87
10.8,10.792,99.986,20.8,20.4,2.79,15.99,1660,-0.02,27.87
10.82,10.812,99.986,20.8,20.4,2.59,15.6,1655,-0.03,27.71
10.84,10.832,99.986,20.8,20.4,2.27,15.6,1661,-0.04,27.88
10.86,10.852,99.986,20.8,20.4,2.05,15.6,1660,-0.04,27.91
10.88,10.872,99.986,20.4,20.4,1.8,15.6,1658,-0.04,27.87
10.9,10.892,99.986,20.4,20.4,1.57,15.21,1659,-0.05,27.87
10.92,10.912,99.986,20.4,20,1.41,15.21,1661,-0.04,27.81
10.94,10.932,27.055,20.4,20,1.26,15.21,1662,-0.03,27.98
10.96,10.952,94.888,20,20,1.18,14.82,1664,-0.04,27.84
10.98,10.972,33.721,20,20,1.17,14.82,1672,-0.04,27.88
11,10.992,0,19.6,19.2,1.32,14.43,1665,-0.03,27.88
11.02,11.012,99.986,19.6,19.2,1.54,14.43,1664,-0.02,27.99
11.04,11.032,99.986,19.2,18.4,1.64,14.43,1662,-0.02,27.85
11.06,11.052,99.986,18.8,18,1.77,14.04,1665,-0.01,28.02
11.08,11.072,99.986,18.4,18,1.92,13.65,1666,0,27.96
11.1,11.092,99.986,18.4,17.6,1.85,13.26,1667,-0.01,27.94
11.12,11.112,99.986,18,16.8,1.84,13.26,1670,-0.03,27.94
11.14,11.132,99.986,17.2,16,1.79,12.87,1669,-0.05,27.98
11.16,11.152,99.986,16.8,16,1.67,12.09,1666,-0.05,27.94
11.18,11.172,99.986,16.4,15.2,1.54,11.7,1666,-0.05,28.02
11.2,11.192,99.986,16,15.2,1.52,11.31,1670,-0.05,27.89
11.22,11.212,99.986,15.6,15.2,1.51,10.92,1666,-0.05,27.89
11.24,11.232,99.986,15.6,15.2,1.39,10.92,1666,-0.05,27.89
11.26,11.252,21.958,15.6,15.2,1.43,10.92,1666,-0.04,27.83
11.28,11.272,94.888,15.6,15.2,1.5,10.92,1666,-0.03,27.71
11.3,11.292,33.721,15.2,14.8,1.53,10.53,1665,-0.03,27.85
11.32,11.312,0,14.8,14.8,1.55,10.53,1662,-0.03,27.85
11.34,11.332,99.986,14.8,14.8,1.51,10.14,1659,-0.04,27.84
11.36,11.352,99.986,14.8,14.8,1.39,10.14,1652,-0.03,27.81
11.38,11.372,99.986,14.8,14.4,1.34,10.14,1650,-0.02,27.66
11.4,11.392,99.986,14.8,14.4,1.19,10.14,1648,-0.03,27.67
11.42,11.412,99.986,14.4,14.4,1.06,10.14,1648,-0.03,27.67
11.44,11.432,99.986,14.4,14.4,1.12,10.14,1642,-0.05,27.67
11.46,11.452,99.986,14.4,14.4,1.03,10.14,1642,-0.07,27.6
11.48,11.472,99.986,14.4,14,0.99,10.14,1640,-0.07,27.45
11.5,11.492,99.986,14.4,14,0.97,10.14,1633,-0.06,27.45
11.52,11.512,99.986,14,14,0.97,10.14,1627,-0.04,27.46
11.54,11.532,99.986,14,14,1.02,10.14,1623,-0.03,27.63
11.56,11.552,99.986,14,13.6,1.14,10.14,1624,-0.04,27.48
11.58,11.572,20.781,14,13.6,1.3,9.75,1615,-0.04,27.46
11.6,11.592,94.888,13.6,13.6,1.32,9.75,1613,-0.04,27.32
11.62,11.612,33.721,13.6,13.2,1.34,9.75,1613,-0.04,27.32
11.64,11.632,0,13.6,13.2,1.39,9.75,1610,-0.03,27.5
11.66,11.652,99.986,13.2,13.2,1.34,9.36,1600,-0.02,27.29
11.68,11.672,99.986,13.2,13.2,1.35,9.75,1601,-0.03,27.29
11.7,11.692,99.986,13.2,13.2,1.34,9.75,1611,-0.04,27.28
11.72,11.712,99.986,13.2,13.2,1.3,9.36,1613,-0.05,27.28
11.74,11.732,99.986,13.2,13.2,1.18,9.36,1616,-0.06,27.27
11.76,11.752,99.986,13.2,13.2,1.13,9.36,1622,-0.06,27.16
11.78,11.772,99.986,13.2,13.2,1.08,9.36,1627,-0.06,27.23
11.8,11.792,99.986,13.2,13.2,1.01,8.97,1630,-0.06,27.07
11.82,11.812,99.986,12.8,12.4,1.1,8.97,1628,-0.05,27.07
11.84,11.832,99.986,12.8,12.4,1.17,8.97,1625,-0.04,27.11
11.86,11.852,99.986,12.8,12.4,1.17,8.97,1625,-0.03,27
11.88,11.872,99.986,12.4,12,1.25,8.58,1620,-0.03,26.94
11.9,11.891,17.645,12.4,12,1.26,8.58,1618,-0.04,26.97
11.92,11.912,94.888,12,11.6,1.32,8.58,1614,-0.05,26.97
11.94,11.932,33.721,12,11.6,1.3,8.19,1612,-0.05,26.83
11.96,11.951,0,11.6,11.6,1.34,8.19,1610,-0.04,26.86
11.98,11.972,99.986,11.6,11.6,1.29,8.19,1607,-0.04,26.62
12,11.991,99.986,11.6,11.2,1.21,7.8,1599,-0.05,26.62
12.02,12.011,99.986,11.2,10.8,1.17,8.19,1592,-0.04,26.62
12.04,12.031,99.986,11.2,10.8,1.11,7.8,1586,-0.04,26.59
12.06,12.051,99.986,11.2,10.8,1.12,7.8,1586,-0.04,26.41
12.08,12.071,99.986,10.8,10.8,1.01,7.8,1582,-0.04,26.48
12.1,12.091,99.986,10.8,10.8,1.13,7.41,1574,-0.05,26.48
12.12,12.111,99.986,10.8,10.8,1.04,7.41,1575,-0.05,26.44
12.14,12.131,99.986,10.8,10.8,1.02,7.41,1572,-0.04,26.28
12.16,12.151,99.986,10.4,10,1.13,7.41,1565,-0.04,26.27
12.18,12.171,99.986,10.4,10,1.11,7.41,1558,-0.04,26.23
12.2,12.191,99.986,10.4,10,1.13,7.41,1557,-0.03,26.23
12.22,12.211,15.292,10.4,10,1.17,7.41,1556,-0.03,26.16
12.24,12.231,94.888,10,10,1.17,7.02,1557,-0.04,26.24
12.26,12.251,33.721,10,10,1.17,7.02,1555,-0.04,26.13
12.28,12.271,0,10,10,1.09,7.02,1560,-0.02,26.02
12.3,12.291,99.986,10,10,1.06,7.02,1561,0,26.02
12.32,12.311,99.986,10,10,1.07,7.02,1561,0,26.12
12.34,12.331,99.986,10,10,1.04,7.02,1555,-0.01,26.13
12.36,12.351,99.986,10,10,1.09,7.02,1553,-0.01,25.91
12.38,12.371,99.986,10,10,1.04,7.02,1551,-0.01,26.1
12.4,12.391,99.986,10,10,1,7.02,1552,-0.02,25.91
12.42,12.411,99.986,10,10,1.04,7.02,1552,-0.03,25.91
12.44,12.431,99.986,10,10,1.02,7.02,1551,-0.03,25.86
12.46,12.451,99.986,10,10,0.98,7.02,1551,-0.04,25.78
12.48,12.471,99.986,10,10,0.86,7.02,1548,-0.04,25.71
12.5,12.491,99.986,10,10,0.83,7.41,1543,-0.04,25.71
12.52,12.511,99.986,10,10,0.81,7.41,1539,-0.04,25.85
12.54,12.531,15.684,10,10,0.73,7.41,1534,-0.04,25.61
12.56,12.551,94.888,10,10,0.77,7.41,1529,-0.03,25.63
12.58,12.571,33.721,10,10,0.83,7.41,1526,-0.02,25.48
12.6,12.591,0,10,10,0.93,7.41,1525,-0.02,25.38
12.62,12.611,99.986,10,10,0.92,7.41,1524,-0.02,25.38
12.64,12.631,99.986,10,10,0.97,7.41,1523,-0.02,25.43
12.66,12.651,99.986,10,10,0.95,7.41,1522,-0.03,25.4
12.68,12.671,99.986,10,10,0.82,7.41,1522,-0.03,25.29
12.7,12.691,99.986,10,10,0.83,7.41,1516,-0.02,25.29
12.72,12.711,99.986,10,10,0.73,7.41,1510,-0.03,25.27
12.74,12.731,99.986,10,10,0.68,7.41,1505,-0.02,25.26
12.76,12.751,99.986,10,10,0.7,7.8,1503,-0.01,25.15
12.78,12.771,99.986,10,10,0.74,7.8,1501,-0.02,25.09
12.8,12.791,99.986,10,10,0.74,7.8,1501,-0.03,25.01
12.82,12.811,99.986,10,10,0.67,7.8,1503,-0.03,25.01
12.84,12.831,99.986,10,10,0.7,7.8,1501,-0.02,25.08
12.86,12.851,15.684,10,10,0.66,7.8,1496,-0.01,24.96
12.88,12.871,94.888,10,10,0.74,7.8,1491,-0.01,24.91
12.9,12.891,33.721,10,10,0.82,7.8,1488,-0.01,24.91
12.92,12.911,0,10,10,0.75,7.8,1488,-0.01,24.95
12.94,12.931,99.986,10,10,0.77,7.8,1487,-0.01,24.94
12.96,12.951,99.986,10,10,0.83,7.8,1490,-0.02,24.85
12.98,12.971,99.986,10,10,0.77,7.8,1491,-0.02,24.76
13,12.991,99.986,10,10,0.79,7.8,1489,-0.01,24.76
13.02,13.011,99.986,10,10,0.76,7.8,1481,-0.01,24.77
13.04,13.031,99.986,10,10,0.71,7.8,1480,-0.01,24.71
13.06,13.051,99.986,10,10,0.72,7.8,1476,-0.03,24.63
13.08,13.071,99.986,10,10,0.57,8.19,1473,-0.03,24.48
13.1,13.091,99.986,10,10,0.52,8.19,1469,-0.02,24.52
13.12,13.111,99.986,10,10,0.42,8.19,1474,-0.01,24.52
13.14,13.131,99.986,10,10,0.34,8.19,1474,0,24.48
13.16,13.151,99.986,10,10,0.28,8.19,1466,0,24.43
13.18,13.171,16.86,10,10,0.18,8.19,1457,0.01,24.36
13.2,13.191,94.888,10,10,0.02,8.19,1465,0.01,24.36
13.22,13.211,33.721,10,10,0.26,8.19,1465,0.02,24.41
13.24,13.231,0,10,10,0.67,8.19,1456,0.02,24.34
13.26,13.251,99.986,10,10,1.07,8.19,1446,0.02,24.3
13.28,13.271,99.986,10,10,1.42,8.58,1456,0.02,24.34
13.3,13.291,99.986,10,10,2,8.19,1458,0.03,24.25
13.32,13.311,99.986,10,10,2.49,8.19,1449,0.04,24.25
13.34,13.331,99.986,10,10,3.17,8.58,1438,0.05,24.18
13.36,13.35,99.986,10,10,3.69,8.58,1438,0.06,24
13.38,13.37,99.986,10,10,4.29,8.58,1455,0.07,24.04
13.4,13.39,99.986,10,10,5.19,8.19,1436,0.1,24.04
13.42,13.41,99.986,10,10,5.86,8.58,1424,0.12,24.04
13.44,13.43,99.986,10,10,6.56,8.58,1434,0.12,24
13.46,13.45,99.986,10,10,7.44,8.58,1436,0.13,24.16
13.48,13.47,99.986,10,10,8.4,8.58,1437,0.14,24.21
13.5,13.49,18.037,10,10,9.17,8.58,1427,0.15,24.21
13.52,13.51,94.888,10,10,9.77,8.58,1428,0.15,23.97
13.54,13.53,33.721,10,10,10.57,8.58,1445,0.17,23.95
13.56,13.55,0,10,10,11.23,8.58,1439,0.19,24.04
13.58,13.57,99.986,10,10,11.98,8.58,1434,0.2,23.88
13.6,13.59,99.986,10,10.4,12.58,8.58,1425,0.21,23.76
13.62,13.61,99.986,10,10.4,13.09,8.58,1434,0.23,23.76
13.64,13.63,99.986,10.4,10.4,13.83,8.58,1435,0.24,23.84
13.66,13.65,99.986,10.4,10.4,14.61,8.58,1429,0.24,23.65
13.68,13.67,99.986,10.4,10.8,15.49,8.97,1417,0.24,23.72
13.7,13.69,99.986,10.4,10.8,16.32,9.36,1430,0.26,23.72
13.72,13.71,99.986,10.8,10.8,17.21,8.97,1428,0.28,23.72
13.74,13.73,99.986,10.8,11.2,18.01,9.36,1417,0.28,23.65
13.76,13.75,99.986,11.2,11.6,18.87,9.36,1413,0.28,23.63
13.78,13.77,99.986,11.2,11.6,19.67,10.14,1420,0.28,23.59
13.8,13.79,99.986,11.6,12.4,20.29,10.14,1421,0.3,23.59
13.82,13.81,19.997,12,13.2,21.27,10.53,1414,0.35,23.66
13.84,13.83,94.888,12.4,13.6,21.9,10.92,1418,0.38,23.76
13.86,13.85,33.721,12.8,13.6,22.23,11.31,1422,0.38,23.44
13.88,13.87,0,13.2,14,22.92,11.7,1422,0.36,23.53
13.9,13.89,99.986,13.6,14,23.91,11.7,1423,0.33,23.53
13.92,13.91,99.986,13.6,14.4,24.59,12.09,1420,0.31,23.41
13.94,13.93,99.986,14,14.4,25.17,12.48,1432,0.3,23.39
13.96,13.95,99.986,14,14.4,25.64,12.48,1436,0.3,23.1
13.98,13.97,99.986,14,14.4,26.04,12.48,1440,0.3,23.27
14,13.99,99.986,14.4,14.8,26.45,12.48,1434,0.3,23.27
14.02,14.01,99.986,14.8,16,26.93,12.87,1434,0.33,23.41
14.04,14.03,99.986,15.2,16.4,27.22,13.26,1437,0.37,23.14
14.06,14.05,99.986,16,17.2,27.22,13.65,1416,0.4,23.48
14.08,14.07,99.986,16.8,18,27.63,14.82,1407,0.42,23.45
14.1,14.09,99.986,17.2,18,28.11,15.6,1403,0.44,23.3
14.12,14.11,99.986,18,19.2,28.39,15.99,1401,0.44,23.3
14.14,14.13,32.152,18.8,20.4,28.63,16.77,1399,0.42,23.49
14.16,14.15,94.888,19.2,20.4,28.99,17.94,1398,0.4,23.42
14.18,14.17,34.113,20,21.2,29.32,18.33,1399,0.36,23.44
14.2,14.19,0,20.4,21.2,29.65,19.11,1401,0.34,23.44
14.22,14.21,99.986,20.8,21.6,30.16,19.5,1401,0.36,23.44
14.24,14.23,99.986,21.2,22,30.38,19.89,1402,0.4,23.44
14.26,14.25,99.986,21.6,23.2,30.79,20.28,1401,0.43,23.44
14.28,14.27,99.986,22.4,24,31.04,21.06,1403,0.44,23.46
14.3,14.29,99.986,22.8,24,31.49,21.45,1404,0.42,23.52
14.32,14.31,99.986,23.2,24,31.85,21.84,1408,0.41,23.52
14.34,14.33,99.986,23.6,24.4,32.2,22.23,1411,0.42,23.46
14.36,14.35,99.986,24,24.8,32.5,22.62,1415,0.43,23.7
14.38,14.37,99.986,24.4,24.8,32.7,23.01,1421,0.42,23.69
14.4,14.39,99.986,24.4,24.8,32.81,23.01,1427,0.41,23.72
14.42,14.41,99.986,24.8,24.8,32.93,23.01,1430,0.39,23.72
14.44,14.43,99.986,24.8,25.2,33.05,23.01,1429,0.38,23.72
14.46,14.45,43.523,24.8,25.2,33.27,23.4,1429,0.41,23.66
14.48,14.47,94.888,25.6,26.8,33.24,23.4,1428,0.46,23.7
14.5,14.49,34.113,26,27.2,33.16,24.18,1427,0.48,23.7
14.52,14.51,0,26.4,27.2,33.15,24.57,1425,0.5,23.69
14.54,14.53,99.986,27.2,28,33.22,25.35,1423,0.5,23.8
14.56,14.55,99.986,27.6,28.4,33.13,25.74,1422,0.46,23.63
14.58,14.57,99.986,28,28.8,33.56,26.13,1421,0.43,23.53
