"time,RevoPMin"
"1117.091,1019"
"1117.111,1016"
"1117.131,1014"
"1117.151,991"
"1117.171,985"
"1117.191,985"
"1117.211,983"
"1117.231,967"
"1117.251,969"
"1117.271,972"
"1117.291,963"
"1117.311,960"
"1117.331,956"
"1117.351,959"
"1117.371,957"
"1117.391,952"
"1117.411,951"
"1117.431,953"
"1117.451,951"
"1117.471,951"
"1117.491,948"
"1117.511,939"
"1117.531,941"
"1117.55,946"
"1117.571,943"
"1117.59,931"
"1117.61,926"
"1117.631,934"
"1117.65,942"
"1117.671,934"
"1117.69,924"
"1117.71,913"
"1117.73,914"
"1117.75,921"
"1117.77,944"
"1117.79,938"
"1117.81,927"
"1117.83,915"
"1117.85,907"
"1117.87,916"
"1117.89,918"
"1117.91,919"
"1117.93,918"
"1117.95,913"
"1117.97,905"
"1117.99,905"
"1118.01,906"
"1118.03,915"
"1118.05,915"
"1118.07,916"
"1118.09,910"
"1118.11,901"
"1118.13,897"
"1118.15,906"
"1118.17,914"
"1118.19,903"
"1118.21,888"
"1118.23,877"
"1118.25,877"
"1118.27,884"
"1118.29,881"
"1118.31,876"
"1118.33,876"
"1118.35,882"
"1118.37,882"
"1118.39,881"
"1118.41,880"
"1118.43,881"
"1118.45,882"
"1118.47,891"
"1118.49,887"
"1118.51,880"
"1118.53,877"
"1118.55,875"
"1118.57,877"
"1118.59,885"
"1118.61,890"
"1118.63,888"
"1118.65,885"
"1118.67,883"
"1118.69,881"
"1118.71,879"
"1118.73,883"
"1118.75,887"
"1118.77,883"
"1118.79,876"
"1118.81,872"
"1118.83,878"
"1118.85,885"
"1118.87,885"
"1118.89,884"
"1118.91,880"
"1118.93,878"
"1118.95,880"
"1118.97,884"
"1118.99,886"
"1119.01,884"
"1119.03,882"
"1119.049,879"
"1119.069,881"
"1119.089,883"
"1119.11,882"
"1119.129,879"
"1119.15,889"
"1119.169,887"
"1119.189,883"
"1119.21,879"
"1119.229,877"
"1119.249,877"
"1119.269,886"
"1119.289,893"
"1119.31,889"
"1119.329,881"
"1119.35,878"
"1119.369,876"
"1119.389,879"
"1119.409,882"
"1119.429,886"
"1119.449,884"
"1119.469,882"
"1119.489,881"
"1119.509,880"
"1119.529,877"
"1119.549,880"
"1119.569,886"
"1119.589,884"
"1119.609,878"
"1119.629,878"
"1119.649,881"
"1119.669,884"
"1119.689,883"
"1119.709,882"
"1119.729,877"
"1119.749,879"
"1119.769,882"
"1119.789,880"
"1119.809,877"
"1119.829,875"
"1119.849,879"
"1119.869,882"
"1119.889,882"
"1119.909,881"
"1119.929,882"
"1119.949,882"
"1119.969,885"
"1119.989,883"
"1120.009,880"
"1120.029,882"
"1120.049,885"
"1120.069,876"
"1120.089,877"
"1120.109,880"
"1120.129,881"
"1120.149,881"
"1120.169,881"
"1120.189,881"
"1120.209,879"
"1120.229,883"
"1120.249,888"
"1120.269,885"
"1120.289,879"
"1120.309,877"
"1120.329,878"
"1120.349,878"
"1120.369,882"
"1120.389,886"
"1120.409,881"
"1120.429,878"
"1120.449,877"
"1120.469,879"
"1120.488,882"
"1120.508,884"
"1120.528,886"
"1120.548,882"
"1120.568,880"
"1120.588,878"
"1120.608,880"
"1120.628,881"
"1120.648,880"
"1120.668,879"
"1120.688,879"
"1120.708,880"
"1120.728,881"
"1120.748,882"
"1120.768,880"
"1120.788,884"
"1120.808,883"
"1120.828,880"
"1120.848,880"
"1120.868,881"
"1120.888,881"
"1120.908,883"
"1120.928,886"
"1120.948,883"
"1120.968,878"
"1120.988,878"
"1121.008,883"
"1121.028,888"
"1121.048,887"
"1121.068,886"
"1121.088,884"
"1121.108,880"
"1121.128,879"
"1121.148,882"
"1121.168,884"
"1121.188,880"
"1121.208,876"
"1121.228,877"
"1121.248,880"
"1121.268,883"
"1121.288,881"
"1121.308,877"
"1121.328,884"
"1121.348,884"
"1121.368,882"
"1121.388,880"
"1121.408,877"
"1121.428,879"
"1121.448,883"
"1121.468,885"
"1121.488,882"
"1121.508,879"
"1121.528,878"
"1121.548,878"
"1121.568,884"
"1121.588,882"
"1121.608,881"
"1121.628,882"
"1121.648,884"
"1121.668,884"
"1121.688,883"
"1121.708,879"
"1121.728,880"
"1121.748,884"
"1121.768,883"
"1121.788,879"
"1121.808,878"
"1121.828,878"
"1121.848,879"
"1121.868,882"
"1121.888,887"
"1121.908,883"
"1121.928,880"
"1121.948,877"
"1121.967,878"
"1121.987,878"
"1122.007,878"
"1122.027,881"
"1122.047,882"
"1122.067,883"
"1122.087,883"
"1122.107,881"
"1122.127,878"
"1122.147,882"
"1122.167,881"
"1122.187,880"
"1122.207,879"
"1122.227,879"
"1122.247,881"
"1122.267,881"
"1122.287,881"
"1122.307,883"
"1122.327,883"
"1122.347,882"
"1122.367,881"
"1122.387,878"
"1122.407,880"
"1122.427,884"
"1122.447,882"
"1122.467,878"
"1122.487,877"
"1122.507,880"
"1122.527,882"
"1122.547,884"
"1122.567,885"
"1122.587,884"
"1122.607,883"
"1122.627,883"
"1122.647,882"
"1122.667,880"
"1122.687,880"
"1122.707,883"
"1122.727,881"
"1122.747,880"
"1122.767,880"
"1122.787,879"
"1122.807,877"
"1122.827,884"
"1122.847,882"
"1122.867,878"
"1122.887,876"
"1122.907,874"
"1122.927,876"
"1122.947,883"
"1122.967,887"
"1122.987,885"
"1123.007,881"
"1123.027,879"
"1123.047,881"
"1123.067,883"
"1123.087,881"
"1123.107,878"
"1123.127,878"
"1123.147,879"
"1123.167,888"
"1123.187,887"
"1123.207,882"
"1123.227,878"
"1123.247,876"
"1123.267,880"
"1123.287,883"
"1123.307,881"
"1123.327,880"
"1123.347,878"
"1123.367,882"
"1123.387,888"
"1123.407,880"
"1123.427,879"
"1123.447,880"
"1123.466,880"
"1123.486,879"
"1123.506,886"
"1123.526,883"
"1123.546,879"
"1123.566,878"
"1123.586,878"
"1123.606,880"
"1123.626,878"
"1123.646,874"
"1123.666,876"
"1123.686,878"
"1123.706,878"
"1123.726,879"
"1123.746,881"
"1123.766,883"
"1123.786,885"
"1123.806,885"
"1123.826,885"
"1123.846,889"
"1123.866,891"
"1123.886,888"
"1123.906,889"
"1123.926,891"
"1123.946,891"
"1123.966,893"
"1123.986,894"
"1124.006,894"
"1124.026,895"
"1124.046,897"
"1124.066,900"
"1124.086,899"
"1124.106,899"
"1124.126,898"
"1124.146,898"
"1124.166,897"
"1124.186,898"
"1124.206,896"
"1124.226,894"
"1124.246,895"
"1124.266,893"
"1124.286,890"
"1124.306,893"
"1124.326,897"
"1124.346,897"
"1124.366,898"
"1124.386,898"
"1124.406,899"
"1124.426,899"
"1124.446,900"
"1124.466,900"
"1124.486,901"
"1124.506,903"
"1124.526,902"
"1124.546,901"
"1124.566,904"
"1124.586,910"
"1124.606,918"
"1124.626,930"
"1124.646,952"
"1124.666,962"
"1124.686,973"
"1124.706,982"
"1124.726,1003"
"1124.746,1016"
"1124.766,1040"
"1124.786,1054"
"1124.806,1071"
"1124.826,1089"
"1124.846,1099"
"1124.866,1121"
"1124.886,1131"
"1124.906,1155"
"1124.926,1177"
"1124.946,1191"
"1124.966,1219"
"1124.986,1233"
"1125.006,1261"
"1125.026,1286"
"1125.046,1316"
"1125.066,1329"
"1125.085,1359"
"1125.106,1388"
"1125.126,1418"
"1125.145,1447"
"1125.165,1477"
"1125.185,1507"
"1125.205,1536"
"1125.225,1565"
"1125.245,1593"
"1125.265,1619"
"1125.285,1656"
"1125.305,1671"
"1125.325,1675"
"1125.345,1663"
"1125.365,1649"
"1125.385,1625"
"1125.405,1611"
"1125.425,1606"
"1125.445,1604"
"1125.465,1606"
"1125.485,1609"
"1125.505,1613"
"1125.526,1612"
"1125.546,1609"
"1125.565,1600"
"1125.586,1592"
"1125.605,1581"
"1125.625,1574"
"1125.645,1567"
"1125.665,1569"
"1125.685,1569"
"1125.705,1571"
"1125.725,1571"
"1125.745,1567"
"1125.765,1560"
"1125.785,1548"
"1125.805,1537"
"1125.825,1530"
"1125.845,1525"
"1125.865,1524"
"1125.885,1524"
"1125.905,1525"
"1125.925,1524"
"1125.945,1516"
"1125.965,1505"
"1125.985,1496"
"1126.005,1485"
"1126.025,1477"
"1126.045,1476"
"1126.065,1477"
"1126.085,1478"
"1126.105,1478"
"1126.125,1472"
"1126.145,1464"
"1126.165,1451"
"1126.185,1439"
"1126.205,1433"
"1126.225,1431"
"1126.245,1431"
"1126.265,1433"
"1126.285,1431"
"1126.305,1431"
"1126.325,1424"
"1126.345,1417"
"1126.365,1409"
"1126.385,1408"
"1126.404,1413"
"1126.425,1418"
"1126.445,1420"
"1126.465,1412"
"1126.485,1409"
"1126.505,1407"
"1126.525,1398"
"1126.545,1396"
"1126.565,1398"
"1126.585,1397"
"1126.605,1401"
"1126.625,1403"
"1126.645,1407"
"1126.664,1402"
"1126.685,1394"
"1126.704,1387"
"1126.724,1387"
"1126.744,1388"
"1126.764,1392"
"1126.784,1398"
"1126.804,1399"
"1126.824,1400"
"1126.844,1397"
"1126.864,1390"
"1126.884,1386"
"1126.904,1383"
"1126.924,1379"
"1126.944,1381"
"1126.964,1383"
"1126.984,1388"
"1127.004,1388"
"1127.024,1386"
"1127.044,1379"
"1127.064,1373"
"1127.084,1369"
"1127.104,1365"
"1127.124,1367"
"1127.144,1366"
"1127.164,1372"
"1127.184,1376"
"1127.204,1376"
"1127.224,1371"
"1127.244,1370"
"1127.264,1366"
"1127.284,1363"
"1127.304,1361"
"1127.324,1362"
"1127.344,1365"
"1127.364,1368"
"1127.384,1370"
"1127.404,1366"
"1127.424,1363"
"1127.444,1357"
"1127.464,1355"
"1127.484,1351"
"1127.504,1349"
"1127.524,1352"
"1127.544,1354"
"1127.564,1355"
"1127.584,1351"
"1127.604,1349"
"1127.624,1338"
"1127.644,1334"
"1127.664,1333"
"1127.684,1338"
"1127.704,1346"
"1127.724,1352"
"1127.744,1352"
"1127.764,1350"
"1127.784,1347"
"1127.804,1339"
"1127.824,1335"
"1127.844,1332"
"1127.864,1329"
"1127.883,1331"
"1127.903,1333"
"1127.923,1333"
"1127.943,1332"
"1127.963,1332"
"1127.983,1330"
"1128.003,1331"
"1128.023,1330"
"1128.043,1330"
"1128.063,1328"
"1128.083,1325"
"1128.103,1324"
"1128.123,1320"
"1128.143,1332"
"1128.163,1341"
"1128.183,1348"
"1128.203,1347"
"1128.223,1343"
"1128.243,1333"
"1128.263,1322"
"1128.283,1318"
"1128.303,1316"
"1128.323,1330"
"1128.343,1335"
"1128.363,1336"
"1128.383,1333"
"1128.403,1330"
"1128.423,1327"
"1128.443,1324"
"1128.463,1326"
"1128.483,1325"
"1128.503,1330"
"1128.523,1337"
"1128.543,1347"
"1128.563,1349"
"1128.583,1354"
"1128.603,1361"
"1128.623,1351"
"1128.643,1336"
"1128.663,1326"
"1128.683,1316"
"1128.703,1318"
"1128.723,1321"
"1128.743,1319"
"1128.763,1319"
"1128.783,1320"
"1128.803,1321"
"1128.823,1321"
"1128.843,1313"
"1128.863,1310"
"1128.883,1312"
"1128.903,1313"
"1128.923,1314"
"1128.943,1313"
"1128.963,1315"
"1128.983,1317"
"1129.003,1320"
"1129.023,1318"
"1129.043,1316"
"1129.063,1317"
"1129.083,1314"
"1129.103,1314"
"1129.123,1319"
"1129.143,1320"
"1129.163,1311"
"1129.183,1314"
"1129.203,1322"
"1129.223,1324"
"1129.243,1323"
"1129.263,1323"
"1129.283,1322"
"1129.303,1319"
"1129.323,1320"
"1129.342,1323"
"1129.362,1330"
"1129.382,1339"
"1129.402,1342"
"1129.422,1342"
"1129.442,1349"
"1129.462,1334"
"1129.482,1322"
"1129.502,1328"
"1129.522,1349"
"1129.542,1348"
"1129.562,1341"
"1129.582,1341"
"1129.602,1335"
"1129.622,1336"
"1129.642,1344"
"1129.662,1348"
"1129.682,1351"
"1129.702,1352"
"1129.722,1354"
"1129.742,1352"
"1129.762,1354"
"1129.782,1353"
"1129.802,1350"
"1129.822,1350"
"1129.842,1349"
"1129.862,1352"
"1129.882,1353"
"1129.902,1353"
"1129.922,1348"
"1129.942,1349"
"1129.962,1354"
"1129.982,1356"
"1130.002,1357"
"1130.022,1360"
"1130.042,1365"
"1130.062,1365"
"1130.082,1363"
"1130.102,1362"
"1130.122,1367"
"1130.142,1371"
"1130.162,1371"
"1130.182,1370"
"1130.202,1373"
"1130.222,1380"
"1130.242,1377"
"1130.262,1374"
"1130.282,1376"
"1130.302,1380"
"1130.322,1381"
"1130.342,1382"
"1130.362,1384"
"1130.382,1389"
"1130.402,1396"
"1130.422,1400"
"1130.442,1399"
"1130.462,1400"
"1130.482,1403"
"1130.502,1405"
"1130.522,1405"
"1130.542,1405"
"1130.562,1411"
"1130.582,1415"
"1130.602,1418"
"1130.622,1421"
"1130.642,1424"
"1130.662,1424"
"1130.682,1422"
"1130.702,1418"
"1130.722,1422"
"1130.742,1427"
"1130.762,1432"
"1130.782,1432"
"1130.802,1440"
"1130.821,1442"
"1130.841,1442"
"1130.861,1438"
"1130.881,1438"
"1130.901,1445"
"1130.921,1447"
"1130.941,1446"
"1130.961,1447"
"1130.981,1454"
"1131.002,1457"
"1131.021,1457"
"1131.041,1456"
"1131.061,1459"
"1131.081,1461"
"1131.101,1461"
"1131.121,1465"
"1131.141,1472"
"1131.161,1475"
"1131.181,1475"
"1131.201,1474"
"1131.221,1475"
"1131.241,1474"
"1131.261,1476"
"1131.281,1477"
"1131.301,1484"
"1131.321,1487"
"1131.341,1488"
"1131.361,1489"
"1131.381,1491"
"1131.401,1490"
"1131.421,1487"
"1131.441,1487"
"1131.461,1495"
"1131.481,1502"
"1131.501,1508"
"1131.521,1512"
"1131.541,1516"
"1131.561,1517"
"1131.581,1516"
"1131.601,1516"
"1131.621,1522"
"1131.641,1526"
"1131.661,1528"
"1131.681,1529"
"1131.701,1535"
"1131.721,1532"
"1131.741,1530"
"1131.761,1533"
"1131.781,1537"
"1131.801,1539"
"1131.821,1539"
"1131.841,1541"
"1131.861,1545"
"1131.881,1546"
"1131.901,1548"
"1131.921,1550"
"1131.941,1555"
"1131.961,1555"
"1131.981,1553"
"1132.001,1556"
"1132.021,1561"
"1132.041,1562"
"1132.061,1558"
"1132.081,1564"
"1132.101,1566"
"1132.121,1567"
"1132.141,1566"
"1132.161,1571"
"1132.181,1572"
"1132.201,1575"
"1132.221,1576"
"1132.241,1583"
"1132.261,1585"
"1132.281,1582"
"1132.301,1580"
"1132.321,1586"
"1132.341,1589"
"1132.361,1591"
"1132.381,1593"
"1132.401,1600"
"1132.421,1606"
"1132.441,1602"
"1132.461,1604"
"1132.481,1604"
"1132.501,1607"
"1132.521,1606"
"1132.541,1613"
"1132.561,1617"
"1132.581,1617"
"1132.601,1619"
"1132.621,1621"
"1132.64,1620"
"1132.661,1620"
"1132.681,1622"
"1132.701,1622"
"1132.72,1623"
"1132.741,1624"
"1132.761,1633"
"1132.781,1633"
"1132.801,1637"
"1132.821,1641"
"1132.84,1643"
"1132.861,1643"
"1132.88,1648"
"1132.9,1652"
"1132.92,1654"
"1132.94,1658"
"1132.96,1652"
"1132.98,1654"
"11,331,657"
"1133.02,1659"
"1133.04,1661"
"1133.06,1665"
"1133.08,1670"
"1133.1,1669"
"1133.12,1671"
"1133.14,1670"
"1133.16,1671"
"1133.18,1674"
"1133.2,1683"
"1133.22,1685"
"1133.24,1686"
"1133.26,1685"
"1133.28,1686"
"1133.3,1687"
"1133.32,1680"
"1133.34,1688"
"1133.36,1693"
"1133.38,1693"
"1133.4,1695"
"1133.42,1701"
"1133.44,1703"
"1133.46,1699"
"1133.48,1702"
"1133.5,1706"
"1133.52,1710"
"1133.54,1711"
"1133.56,1719"
"1133.58,1721"
"1133.6,1717"
"1133.62,1721"
"1133.64,1723"
"1133.66,1724"
"1133.68,1723"
"1133.7,1731"
"1133.72,1735"
"1133.74,1730"
"1133.76,1734"
"1133.78,1734"
"1133.799,1732"
"1133.819,1733"
"1133.839,1742"
"1133.859,1744"
"1133.879,1742"
"1133.899,1751"
"1133.919,1752"
"1133.939,1753"
"1133.959,1757"
"1133.979,1762"
"1133.999,1766"
"1134.019,1766"
"1134.039,1770"
"1134.059,1773"
"1134.079,1768"
"1134.099,1770"
"1134.119,1776"
"1134.139,1781"
"1134.159,1783"
"1134.179,1791"
"1134.199,1794"
"1134.219,1792"
"1134.239,1794"
"1134.259,1797"
"1134.279,1798"
"1134.299,1808"
"1134.319,1815"
"1134.339,1814"
"1134.359,1813"
"1134.379,1817"
"1134.399,1819"
"1134.419,1820"
"1134.439,1825"
"1134.459,1831"
"1134.479,1831"
"1134.499,1833"
"1134.519,1835"
"1134.539,1835"
"1134.559,1838"
"1134.579,1845"
"1134.599,1850"
"1134.619,1850"
"1134.639,1859"
"1134.659,1861"
"1134.679,1859"
"1134.699,1865"
"1134.719,1871"
"1134.739,1869"
"1134.759,1878"
"1134.779,1880"
"1134.799,1876"
"1134.819,1880"
"1134.839,1881"
"1134.859,1881"
"1134.879,1890"
"1134.899,1892"
"1134.919,1895"
"1134.939,1896"
"1134.959,1903"
"1134.979,1905"
"1134.999,1907"
"1135.019,1913"
"1135.039,1919"
"1135.059,1914"
"1135.079,1919"
"1135.099,1925"
"1135.119,1922"
"1135.139,1929"
"1135.159,1935"
"1135.179,1934"
"1135.199,1941"
"1135.219,1948"
"1135.239,1943"
"1135.259,1949"
"1135.279,1957"
"1135.298,1956"
"1135.318,1960"
"1135.338,1966"
"1135.358,1963"
"1135.379,1967"
"1135.398,1969"
"1135.418,1968"
"1135.438,1978"
"1135.458,1986"
"1135.478,1988"
"1135.498,1992"
"1135.518,1993"
"1135.538,1993"
"1135.558,1996"
"1135.578,2000"
"1135.598,2001"
"1135.618,2004"
"1135.638,2007"
"1135.658,2008"
"1135.678,2012"
"1135.698,2014"
"1135.718,2019"
"1135.738,2029"
"1135.758,2031"
"1135.778,2030"
"1135.798,2034"
"1135.818,2037"
"1135.838,2036"
"1135.858,2044"
"1135.878,2048"
"1135.898,2049"
"1135.918,2053"
"1135.938,2057"
"1135.958,2055"
"1135.978,2066"
"1135.998,2067"
"1136.018,2068"
"1136.038,2076"
"1136.058,2078"
"1136.078,2075"
"1136.098,2082"
"1136.118,2085"
"1136.138,2086"
"1136.158,2095"
"1136.178,2097"
"1136.198,2098"
"1136.218,2103"
"1136.238,2108"
"1136.258,2116"
"1136.278,2117"
"1136.298,2119"
"1136.318,2125"
"1136.338,2127"
"1136.358,2129"
"1136.378,2137"
"1136.398,2138"
"1136.418,2135"
"1136.438,2143"
"1136.458,2146"
"1136.478,2146"
"1136.498,2154"
"1136.518,2159"
"1136.538,2164"
"1136.558,2165"
"1136.578,2169"
"1136.598,2173"
"1136.618,2177"
"1136.638,2180"
"1136.658,2188"
"1136.678,2192"
"1136.698,2193"
"1136.718,2201"
"1136.738,2204"
"1136.757,2207"
"1136.777,2215"
"1136.797,2218"
"1136.817,2222"
"1136.837,2225"
"1136.857,2227"
"1136.877,2238"
"1136.897,2247"
"1136.917,2247"
"1136.937,2251"
"1136.957,2252"
"1136.977,2255"
"1136.997,2262"
"1137.017,2263"
"1137.037,2271"
"1137.057,2277"
"1137.077,2279"
"1137.097,2283"
"1137.117,2286"
"1137.137,2290"
"1137.157,2294"
"1137.177,2294"
"1137.197,2294"
"1137.217,2289"
"1137.237,2286"
"1137.257,2276"
"1137.277,2265"
"1137.297,2270"
"1137.317,2278"
"1137.337,2281"
"1137.357,2254"
"1137.377,2230"
"1137.397,2209"
"1137.417,2196"
"1137.437,2174"
"1137.457,2154"
"1137.477,2139"
"1137.497,2115"
"1137.517,2096"
"1137.537,2076"
"1137.557,2053"
"1137.577,2039"
"1137.597,2017"
"1137.617,1994"
"1137.637,1977"
"1137.657,1949"
"1137.677,1926"
"1137.697,1898"
"1137.717,1879"
"1137.737,1852"
"1137.757,1848"
"1137.777,1848"
"1137.797,1837"
"1137.817,1806"
"1137.837,1739"
"1137.857,1697"
"1137.877,1673"
"1137.897,1650"
"1137.917,1658"
"1137.937,1675"
"1137.957,1683"
"1137.977,1679"
"1137.997,1679"
"1138.017,1676"
"1138.037,1679"
"1138.057,1683"
"1138.077,1683"
"1138.097,1682"
"1138.117,1688"
"1138.137,1690"
"1138.157,1690"
"1138.177,1695"
"1138.197,1694"
"1138.217,1690"
"1138.236,1688"
"1138.256,1693"
"1138.276,1697"
"1138.296,1694"
"1138.316,1697"
"1138.336,1701"
"1138.356,1703"
"1138.376,1699"
"1138.396,1704"
"1138.416,1708"
"1138.436,1706"
"1138.456,1709"
"1138.476,1714"
"1138.496,1714"
"1138.516,1712"
"1138.536,1719"
"1138.556,1720"
"1138.576,1718"
"1138.596,1721"
"1138.616,1725"
"1138.636,1727"
"1138.656,1723"
"1138.676,1727"
"1138.696,1731"
"1138.716,1727"
"1138.736,1732"
"1138.756,1737"
"1138.776,1739"
"1138.796,1738"
"1138.816,1746"
"1138.836,1746"
"1138.856,1740"
"1138.876,1748"
"1138.896,1754"
"1138.916,1751"
"1138.936,1750"
"1138.956,1759"
"1138.976,1761"
"1138.996,1757"
"1139.016,1767"
"1139.036,1769"
"1139.056,1766"
"1139.076,1768"
"1139.096,1774"
"1139.116,1778"
"1139.136,1774"
"1139.156,1781"
"1139.176,1784"
"1139.196,1777"
"1139.216,1786"
"1139.236,1792"
"1139.256,1789"
"1139.276,1790"
"1139.296,1796"
"1139.316,1800"
"1139.336,1796"
"1139.356,1802"
"1139.376,1808"
"1139.396,1801"
"1139.416,1809"
"1139.436,1815"
"1139.456,1812"
"1139.476,1811"
"1139.496,1820"
"1139.516,1824"
"1139.536,1821"
"1139.556,1827"
"1139.576,1830"
"1139.596,1826"
"1139.616,1831"
"1139.636,1839"
"1139.656,1837"
"1139.676,1841"
"1139.696,1845"
"1139.715,1840"
"1139.735,1841"
"1139.755,1854"
"1139.775,1857"
"1139.795,1851"
"1139.815,1856"
"1139.835,1861"
"1139.855,1855"
"1139.875,1865"
"1139.895,1869"
"1139.915,1867"
"1139.935,1867"
"1139.955,1873"
"1139.975,1876"
"1139.995,1875"
"1140.015,1881"
"1140.035,1880"
"1140.055,1879"
"1140.075,1889"
"1140.095,1891"
"1140.115,1887"
"1140.135,1894"
"1140.155,1896"
"1140.175,1893"
"1140.195,1902"
"1140.215,1903"
"1140.235,1899"
"1140.255,1908"
"1140.275,1914"
"1140.295,1910"
"1140.315,1914"
"1140.335,1919"
"1140.355,1916"
"1140.375,1925"
"1140.395,1927"
"1140.415,1925"
"1140.435,1924"
"1140.455,1934"
"1140.475,1937"
"1140.495,1934"
"1140.515,1939"
"1140.535,1941"
"1140.555,1936"
"1140.575,1944"
"1140.595,1953"
"1140.615,1951"
"1140.635,1953"
"1140.655,1955"
"1140.675,1953"
"1140.695,1960"
"1140.715,1964"
"1140.735,1962"
"1140.755,1966"
"1140.775,1967"
"1140.795,1963"
"1140.815,1976"
"1140.835,1980"
"1140.855,1973"
"1140.875,1983"
"1140.895,1984"
"1140.915,1978"
"1140.935,1987"
"1140.955,1989"
"1140.975,1988"
"1140.995,1995"
"1141.015,1997"
"1141.035,1992"
"1141.055,1997"
"1141.075,2003"
"1141.095,2003"
"1141.115,2012"
"1141.135,2013"
"1141.155,2004"
"1141.175,2016"
"1141.194,2018"
"1141.214,2016"
"1141.234,2022"
"1141.254,2022"
"1141.274,2020"
"1141.294,2026"
"1141.314,2029"
"1141.334,2028"
"1141.354,2035"
"1141.374,2040"
"1141.394,2036"
"1141.414,2044"
"1141.434,2044"
"1141.454,2039"
"1141.474,2047"
"1141.494,2053"
"1141.514,2052"
"1141.534,2054"
"1141.554,2056"
"1141.574,2054"
"1141.594,2064"
"1141.614,2065"
"1141.634,2059"
"1141.654,2068"
"1141.674,2070"
"1141.694,2068"
"1141.714,2072"
"1141.734,2074"
"1141.754,2083"
"1141.774,2083"
"1141.794,2080"
"1141.814,2083"
"1141.834,2086"
"1141.854,2087"
"1141.874,2094"
"1141.894,2096"
"1141.914,2089"
"1141.934,2097"
"1141.954,2102"
"1141.974,2098"
"1141.994,2103"
"1142.014,2107"
"1142.034,2107"
"1142.054,2116"
"1142.074,2118"
"1142.094,2114"
"1142.114,2114"
"1142.134,2117"
"1142.154,2123"
"1142.174,2129"
"1142.194,2127"
"1142.214,2128"
"1142.234,2129"
"1142.254,2129"
"1142.274,2137"
"1142.294,2138"
"1142.314,2143"
"1142.334,2143"
"1142.354,2144"
"1142.374,2142"
"1142.394,2147"
"1142.414,2149"
"1142.434,2152"
"1142.454,2152"
"1142.474,2150"
"1142.494,2155"
"1142.514,2160"
"1142.534,2159"
"1142.554,2164"
"1142.574,2167"
"1142.594,2163"
"1142.614,2171"
"1142.634,2170"
"1142.654,2172"
"1142.674,2176"
"1142.694,2176"
"1142.714,2178"
"1142.733,2180"
"1142.753,2179"
"1142.773,2187"
"1142.793,2186"
"1142.813,2188"
"1142.833,2192"
"1142.853,2194"
"1142.873,2193"
"1142.893,2199"
"1142.913,2200"
"1142.934,2203"
"1142.954,2207"
"1142.974,2202"
"1142.993,2208"
"1143.013,2211"
"1143.033,2210"
"1143.053,2216"
"1143.073,2216"
"1143.093,2215"
"1143.113,2222"
"1143.133,2221"
"1143.153,2228"
"1143.173,2230"
"1143.193,2229"
"1143.213,2231"
"1143.233,2237"
"1143.253,2237"
"1143.273,2236"
"1143.293,2237"
"1143.313,2244"
"1143.333,2246"
"1143.353,2246"
"1143.373,2248"
"1143.393,2256"
"1143.413,2253"
"1143.433,2253"
"1143.453,2249"
"1143.473,2258"
"1143.493,2265"
"1143.513,2260"
"1143.533,2259"
"1143.553,2258"
"1143.573,2237"
"1143.593,2245"
"1143.613,2245"
"1143.633,2257"
"1143.653,2291"
"1143.673,2313"
"1143.693,2283"
"1143.713,2253"
"1143.733,2227"
"1143.753,2202"
"1143.773,2189"
"1143.793,2171"
"1143.813,2149"
"1143.833,2128"
"1143.853,2110"
"1143.873,2091"
"1143.893,2074"
"1143.913,2054"
"1143.933,2033"
"1143.953,2011"
"1143.973,1996"
"1143.993,1971"
"1144.013,1949"
"1144.033,1920"
"1144.053,1901"
"1144.073,1870"
"1144.093,1851"
"1144.113,1821"
"1144.133,1800"
"1144.153,1768"
"1144.172,1746"
"1144.192,1725"
"1144.212,1700"
"1144.232,1666"
"1144.252,1641"
"1144.272,1614"
"1144.292,1587"
"1144.312,1563"
"1144.332,1542"
"1144.352,1528"
"1144.372,1520"
"1144.392,1522"
"1144.412,1528"
"1144.432,1531"
"1144.452,1534"
"1144.472,1563"
"1144.492,1606"
"1144.512,1649"
"1144.532,1700"
"1144.552,1757"
"1144.572,1767"
"1144.592,1775"
"1144.612,1797"
"1144.632,1818"
"1144.652,1802"
"1144.672,1765"
"1144.692,1757"
"1144.712,1752"
"1144.732,1748"
"1144.752,1742"
"1144.772,1743"
"1144.792,1735"
"1144.812,1735"
"1144.832,1736"
"1144.852,1740"
"1144.872,1742"
"1144.892,1739"
"1144.912,1743"
"1144.932,1742"
"1144.952,1744"
"1144.972,1747"
"1144.992,1746"
"1145.012,1746"
"1145.032,1744"
"1145.052,1746"
"1145.072,1746"
"1145.092,1748"
"1145.112,1747"
"1145.132,1745"
"1145.152,1750"
"1145.172,1750"
"1145.192,1749"
"1145.212,1750"
"1145.232,1753"
"1145.252,1754"
"1145.272,1749"
"1145.292,1751"
"1145.312,1753"
"1145.332,1749"
"1145.352,1751"
"1145.372,1754"
"1145.392,1755"
"1145.412,1751"
"1145.432,1755"
"1145.452,1757"
"1145.472,1753"
"1145.492,1756"
"1145.512,1759"
"1145.532,1757"
"1145.552,1755"
"1145.572,1760"
"1145.592,1762"
"1145.612,1757"
"1145.631,1762"
"1145.651,1763"
"1145.671,1760"
"1145.691,1761"
"1145.711,1764"
"1145.731,1766"
"1145.751,1765"
"1145.771,1766"
"1145.791,1765"
