"time,FuelCons"
"1396.114,27351"
"1396.134,27353"
"1396.154,27354"
"1396.174,27355"
"1396.194,27357"
"1396.214,27358"
"1396.234,27359"
"1396.254,27361"
"1396.274,27363"
"1396.294,27365"
"1396.314,27367"
"1396.334,27368"
"1396.354,27370"
"1396.374,27372"
"1396.394,27375"
"1396.414,27377"
"1396.434,27379"
"1396.454,27381"
"1396.474,27383"
"1396.494,27386"
"1396.514,27389"
"1396.534,27392"
"1396.554,27395"
"1396.574,27398"
"1396.594,27401"
"1396.614,27404"
"1396.634,27407"
"1396.654,27410"
"1396.674,27413"
"1396.694,27416"
"1396.714,27419"
"1396.734,27422"
"1396.754,27425"
"1396.774,27428"
"1396.794,27431"
"1396.814,27434"
"1396.834,27437"
"1396.854,27440"
"1396.874,27443"
"1396.894,27446"
"1396.914,27449"
"1396.934,27451"
"1396.954,27455"
"1396.974,27457"
"1396.994,27460"
"1397.014,27463"
"1397.034,27465"
"1397.054,27468"
"1397.074,27470"
"1397.094,27473"
"1397.114,27475"
"1397.134,27477"
"1397.154,27479"
"1397.173,27481"
"1397.193,27483"
"1397.213,27485"
"1397.233,27486"
"1397.253,27487"
"1397.273,27488"
"1397.293,27489"
"1397.313,27490"
"1397.333,27490"
"1397.353,27490"
"1397.373,27490"
"1397.393,27490"
"1397.413,27490"
"1397.433,27490"
"1397.453,27490"
"1397.473,27490"
"1397.493,27490"
"1397.513,27490"
"1397.533,27490"
"1397.553,27490"
"1397.573,27490"
"1397.593,27490"
"1397.613,27490"
"1397.633,27490"
"1397.653,27490"
"1397.673,27490"
"1397.693,27490"
"1397.713,27490"
"1397.733,27490"
"1397.753,27490"
"1397.773,27490"
"1397.793,27490"
"1397.813,27490"
"1397.833,27490"
"1397.853,27490"
"1397.873,27490"
"1397.893,27490"
"1397.913,27491"
"1397.933,27492"
"1397.953,27493"
"1397.973,27493"
"1397.993,27493"
"1398.013,27494"
"1398.033,27494"
"1398.053,27494"
"1398.073,27494"
"1398.093,27494"
"1398.113,27494"
"1398.133,27494"
"1398.153,27494"
"1398.173,27494"
"1398.193,27494"
"1398.213,27494"
"1398.233,27494"
"1398.253,27494"
"1398.273,27496"
"1398.293,27497"
"1398.313,27499"
"1398.333,27500"
"1398.353,27502"
"1398.373,27504"
"1398.393,27506"
"1398.413,27508"
"1398.433,27511"
"1398.453,27514"
"1398.473,27518"
"1398.493,27521"
"1398.513,27525"
"1398.533,27529"
"1398.553,27534"
"1398.573,27539"
"1398.593,27544"
"1398.613,27549"
"1398.632,27554"
"1398.653,27560"
"1398.672,27567"
"1398.692,27574"
"1398.712,27582"
"1398.732,27589"
"1398.752,27597"
"1398.772,27605"
"1398.792,27615"
"1398.812,27625"
"1398.832,27635"
"1398.852,27645"
"1398.872,27654"
"1398.892,27663"
"1398.912,27673"
"1398.932,27682"
"1398.952,27692"
"1398.972,27702"
"1398.992,27712"
"1399.012,27722"
"1399.032,27732"
"1399.052,27741"
"1399.072,27751"
"1399.092,27761"
"1399.112,27771"
"1399.132,27781"
"1399.152,27792"
"1399.172,27803"
"1399.192,27814"
"1399.212,27825"
"1399.232,27837"
"1399.252,27848"
"1399.272,27860"
"1399.292,27872"
"1399.312,27884"
"1399.332,27896"
"1399.352,27909"
"1399.372,27922"
"1399.392,27935"
"1399.412,27948"
"1399.432,27961"
"1399.452,27974"
"1399.472,27988"
"1399.492,28002"
"1399.512,28016"
"1399.532,28030"
"1399.552,28044"
"1399.572,28059"
"1399.592,28073"
"1399.612,28087"
"1399.632,28102"
"1399.652,28117"
"1399.672,28131"
"1399.692,28146"
"1399.712,28161"
"1399.732,28176"
"1399.752,28191"
"1399.772,28206"
"1399.792,28221"
"1399.812,28236"
"1399.832,28251"
"1399.852,28267"
"1399.872,28283"
"1399.892,28299"
"1399.912,28316"
"1399.932,28332"
"1399.952,28349"
"1399.972,28366"
"1399.992,28383"
"1400.012,28400"
"1400.032,28417"
"1400.052,28434"
"1400.072,28452"
"1400.092,28469"
"1400.112,28487"
"1400.131,28505"
"1400.152,28523"
"1400.172,28540"
"1400.191,28558"
"1400.212,28576"
"1400.232,28594"
"1400.252,28611"
"1400.272,28629"
"1400.292,28647"
"1400.312,28665"
"1400.331,28683"
"1400.351,28701"
"1400.371,28719"
"1400.391,28737"
"1400.411,28755"
"1400.431,28773"
"1400.451,28791"
"1400.471,28810"
"1400.491,28827"
"1400.511,28845"
"1400.531,28862"
"1400.551,28880"
"1400.571,28897"
"1400.591,28913"
"1400.611,28930"
"1400.631,28947"
"1400.651,28963"
"1400.671,28978"
"1400.691,28994"
"1400.711,29009"
"1400.731,29024"
"1400.751,29038"
"1400.771,29053"
"1400.791,29067"
"1400.811,29081"
"1400.831,29095"
"1400.851,29109"
"1400.871,29122"
"1400.891,29135"
"1400.911,29148"
"1400.931,29161"
"1400.951,29173"
"1400.971,29185"
"1400.991,29197"
"1401.011,29208"
"1401.031,29220"
"1401.051,29231"
"1401.071,29242"
"1401.091,29253"
"1401.111,29264"
"1401.131,29275"
"1401.151,29286"
"1401.171,29298"
"1401.191,29309"
"1401.211,29320"
"1401.231,29331"
"1401.251,29342"
"1401.271,29353"
"1401.291,29364"
"1401.311,29376"
"1401.331,29387"
"1401.351,29398"
"1401.371,29410"
"1401.391,29421"
"1401.411,29432"
"1401.431,29444"
"1401.451,29455"
"1401.471,29466"
"1401.491,29477"
"1401.511,29489"
"1401.531,29500"
"1401.551,29511"
"1401.571,29522"
"1401.591,29534"
"1401.611,29545"
"1401.631,29556"
"1401.65,29567"
"1401.67,29579"
"1401.691,29590"
"1401.71,29601"
"1401.731,29613"
"1401.75,29624"
"1401.77,29635"
"1401.79,29646"
"1401.81,29657"
"1401.831,29668"
"1401.85,29679"
"1401.87,29689"
"1401.89,29700"
"1401.91,29711"
"1401.931,29722"
"1401.95,29733"
"1401.97,29743"
"1401.99,29753"
"1402.01,29764"
"1402.031,29774"
"1402.05,29784"
"1402.07,29794"
"1402.09,29804"
"1402.11,29814"
"1402.131,29823"
"1402.15,29833"
"1402.17,29842"
"1402.19,29850"
"1402.21,29859"
"1402.231,29868"
"1402.251,29876"
"1402.271,29885"
"1402.29,29893"
"1402.31,29901"
"1402.331,29909"
"1402.35,29917"
"1402.37,29925"
"1402.39,29933"
"1402.41,29941"
"1402.43,29949"
"1402.45,29957"
"1402.47,29965"
"1402.49,29973"
"1402.51,29980"
"1402.53,29988"
"1402.55,29996"
"1402.57,30003"
"1402.59,30011"
"1402.61,30019"
"1402.63,30026"
"1402.65,30034"
"1402.67,30042"
"1402.69,30049"
"1402.71,30056"
"1402.73,30063"
"1402.75,30070"
"1402.77,30077"
"1402.79,30083"
"1402.81,30090"
"1402.83,30097"
"1402.85,30103"
"1402.87,30110"
"1402.89,30116"
"1402.91,30122"
"1402.93,30128"
"1402.95,30133"
"1402.97,30139"
"1402.99,30144"
"1403.01,30150"
"1403.03,30154"
"1403.05,30159"
"1403.07,30163"
"1403.09,30167"
"1403.11,30170"
"1403.13,30173"
"1403.15,30175"
"1403.17,30178"
"1403.19,30180"
"1403.21,30182"
"1403.23,30184"
"1403.25,30185"
"1403.27,30185"
"1403.29,30185"
"1403.31,30185"
"1403.33,30185"
"1403.35,30185"
"1403.37,30185"
"1403.39,30186"
"1403.409,30186"
"1403.429,30186"
"1403.449,30187"
"1403.469,30187"
"1403.489,30187"
"1403.509,30187"
"1403.529,30187"
"1403.549,30187"
"1403.569,30187"
"1403.589,30187"
"1403.609,30187"
"1403.629,30187"
"1403.649,30187"
"1403.669,30187"
"1403.689,30187"
"1403.709,30187"
"1403.729,30187"
"1403.749,30187"
"1403.769,30187"
"1403.789,30187"
"1403.809,30187"
"1403.829,30187"
"1403.849,30187"
"1403.869,30187"
"1403.889,30187"
"1403.909,30187"
"1403.929,30187"
"1403.949,30187"
"1403.969,30187"
"1403.989,30187"
"1404.009,30187"
"1404.029,30187"
"1404.049,30187"
"1404.069,30187"
"1404.089,30188"
"1404.109,30188"
"1404.129,30189"
"1404.149,30190"
"1404.169,30190"
"1404.189,30191"
"1404.209,30193"
"1404.229,30194"
"1404.249,30195"
"1404.269,30197"
"1404.289,30198"
"1404.309,30200"
"1404.329,30202"
"1404.349,30204"
"1404.369,30207"
"1404.389,30210"
"1404.409,30213"
"1404.429,30217"
"1404.449,30220"
"1404.469,30224"
"1404.489,30227"
"1404.509,30230"
"1404.529,30234"
"1404.548,30238"
"1404.568,30242"
"1404.588,30246"
"1404.608,30249"
"1404.628,30253"
"1404.648,30258"
"1404.668,30263"
"1404.688,30269"
"1404.708,30274"
"1404.728,30279"
"1404.748,30284"
"1404.768,30289"
"1404.788,30293"
"1404.808,30298"
"1404.828,30303"
"1404.848,30308"
"1404.868,30313"
"1404.888,30318"
"1404.908,30323"
"1404.928,30328"
"1404.948,30333"
"1404.968,30339"
"1404.988,30344"
"1405.008,30350"
"1405.028,30356"
"1405.048,30362"
"1405.068,30369"
"1405.088,30376"
"1405.108,30383"
"1405.128,30390"
"1405.148,30398"
"1405.168,30406"
"1405.188,30414"
"1405.208,30423"
"1405.228,30432"
"1405.248,30441"
"1405.268,30451"
"1405.288,30460"
"1405.308,30471"
"1405.328,30481"
"1405.348,30491"
"1405.368,30501"
"1405.388,30512"
"1405.408,30523"
"1405.428,30533"
"1405.448,30544"
"1405.468,30555"
"1405.488,30566"
"1405.508,30577"
"1405.528,30588"
"1405.548,30599"
"1405.568,30610"
"1405.588,30621"
"1405.608,30632"
"1405.628,30643"
"1405.648,30654"
"1405.668,30665"
"1405.688,30677"
"1405.708,30688"
"1405.728,30699"
"1405.748,30710"
"1405.768,30721"
"1405.788,30732"
"1405.808,30744"
"1405.828,30755"
"1405.848,30766"
"1405.868,30777"
"1405.888,30789"
"1405.908,30800"
"1405.928,30811"
"1405.948,30823"
"1405.968,30834"
"1405.988,30846"
"1406.007,30857"
"1406.027,30868"
"1406.047,30880"
"1406.067,30891"
"1406.087,30903"
"1406.107,30914"
"1406.127,30925"
"1406.147,30937"
"1406.167,30948"
"1406.187,30959"
"1406.207,30971"
"1406.227,30982"
"1406.247,30993"
"1406.267,31004"
"1406.287,31015"
"1406.307,31026"
"1406.327,31037"
"1406.347,31048"
"1406.367,31059"
"1406.387,31070"
"1406.407,31081"
"1406.427,31091"
"1406.447,31102"
"1406.467,31112"
"1406.487,31123"
"1406.507,31133"
"1406.527,31143"
"1406.547,31153"
"1406.567,31163"
"1406.587,31174"
"1406.607,31184"
"1406.627,31194"
"1406.647,31203"
"1406.667,31213"
"1406.687,31223"
"1406.707,31233"
"1406.727,31244"
"1406.747,31254"
"1406.767,31264"
"1406.787,31275"
"1406.807,31285"
"1406.827,31296"
"1406.847,31306"
"1406.867,31317"
"1406.887,31328"
"1406.907,31338"
"1406.927,31349"
"1406.947,31360"
"1406.967,31371"
"1406.987,31382"
"1407.007,31393"
"1407.027,31404"
"1407.047,31415"
"1407.067,31426"
"1407.087,31437"
"1407.107,31448"
"1407.127,31460"
"1407.147,31471"
"1407.167,31483"
"1407.187,31495"
"1407.207,31507"
"1407.227,31520"
"1407.247,31533"
"1407.267,31546"
"1407.287,31559"
"1407.307,31573"
"1407.327,31587"
"1407.347,31601"
"1407.367,31615"
"1407.387,31630"
"1407.407,31645"
"1407.427,31660"
"1407.447,31676"
"1407.467,31692"
"1407.486,31708"
"1407.506,31724"
"1407.526,31741"
"1407.546,31758"
"1407.566,31776"
"1407.586,31794"
"1407.606,31812"
"1407.626,31830"
"1407.646,31849"
"1407.666,31868"
"1407.686,31887"
"1407.706,31906"
"1407.726,31925"
"1407.746,31945"
"1407.766,31965"
"1407.786,31985"
"1407.806,32005"
"1407.826,32026"
"1407.846,32046"
"1407.866,32067"
"1407.886,32087"
"1407.906,32108"
"1407.926,32129"
"1407.946,32150"
"1407.966,32171"
"1407.986,32192"
"1408.006,32213"
"1408.026,32234"
"1408.046,32255"
"1408.066,32276"
"1408.086,32298"
"1408.106,32319"
"1408.126,32340"
"1408.146,32361"
"1408.166,32382"
"1408.186,32403"
"1408.206,32423"
"1408.226,32444"
"1408.246,32464"
"1408.266,32484"
"1408.286,32504"
"1408.306,32524"
"1408.326,32543"
"1408.346,32563"
"1408.366,32582"
"1408.386,32602"
"1408.406,32621"
"1408.426,32641"
"1408.446,32660"
"1408.466,32680"
"1408.486,32699"
"1408.506,32718"
"1408.526,32736"
"1408.546,32755"
"1408.566,5"
"1408.586,22"
"1408.606,40"
"1408.626,56"
"1408.646,73"
"1408.666,88"
"1408.686,104"
"1408.706,119"
"1408.726,133"
"1408.746,147"
"1408.766,161"
"1408.786,174"
"1408.806,188"
"1408.826,200"
"1408.846,213"
"1408.866,225"
"1408.886,237"
"1408.906,248"
"1408.926,260"
"1408.946,271"
"1408.965,283"
"1408.985,294"
"1409.005,305"
"1409.025,316"
"1409.045,327"
"1409.065,338"
"1409.085,348"
"1409.105,359"
"1409.125,370"
"1409.145,380"
"1409.165,391"
"1409.185,402"
"1409.205,413"
"1409.225,423"
"1409.245,433"
"1409.265,444"
"1409.285,454"
"1409.305,464"
"1409.325,474"
"1409.345,485"
"1409.365,495"
"1409.385,505"
"1409.405,515"
"1409.425,525"
"1409.445,535"
"1409.465,544"
"1409.485,554"
"1409.505,564"
"1409.525,574"
"1409.545,584"
"1409.565,594"
"1409.585,603"
"1409.605,613"
"1409.625,622"
"1409.645,632"
"1409.665,642"
"1409.685,652"
"1409.705,661"
"1409.725,671"
"1409.745,680"
"1409.765,690"
"1409.785,699"
"1409.805,709"
"1409.825,718"
"1409.845,728"
"1409.865,738"
"1409.885,747"
"1409.905,756"
"1409.925,766"
"1409.945,775"
"1409.965,784"
"1409.985,794"
"1410.005,803"
"1410.025,813"
"1410.045,822"
"1410.065,830"
"1410.085,839"
"1410.105,848"
"1410.125,856"
"1410.145,865"
"1410.165,874"
"1410.185,882"
"1410.205,890"
"1410.225,898"
"1410.245,907"
"1410.265,915"
"1410.285,922"
"1410.305,930"
"1410.325,938"
"1410.345,946"
"1410.365,954"
"1410.385,961"
"1410.405,969"
"1410.425,977"
"1410.444,984"
"1410.464,992"
"1410.485,999"
"1410.504,1007"
"1410.524,1014"
"1410.544,1021"
"1410.564,1029"
"1410.584,1036"
"1410.604,1044"
"1410.624,1051"
"1410.644,1058"
"1410.664,1065"
"1410.684,1072"
"1410.704,1079"
"1410.724,1086"
"1410.744,1093"
"1410.764,1100"
"1410.784,1107"
"1410.804,1113"
"1410.824,1120"
"1410.844,1126"
"1410.864,1133"
"1410.884,1139"
"1410.904,1146"
"1410.924,1152"
"1410.944,1159"
"1410.964,1165"
"1410.984,1172"
"1411.004,1178"
"1411.024,1184"
"1411.044,1190"
"1411.064,1196"
"1411.084,1202"
"1411.104,1208"
"1411.124,1214"
"1411.144,1219"
"1411.164,1225"
"1411.184,1230"
"1411.204,1236"
"1411.224,1241"
"1411.244,1246"
"1411.264,1250"
"1411.284,1255"
"1411.304,1259"
"1411.324,1263"
"1411.344,1267"
"1411.364,1270"
"1411.384,1273"
"1411.404,1277"
"1411.424,1281"
"1411.444,1285"
"1411.464,1289"
"1411.484,1292"
"1411.504,1295"
"1411.524,1298"
"1411.544,1301"
"1411.564,1303"
"1411.584,1305"
"1411.604,1307"
"1411.624,1308"
"1411.644,1310"
"1411.664,1311"
"1411.684,1312"
"1411.704,1313"
"1411.724,1313"
"1411.744,1314"
"1411.764,1315"
"1411.784,1316"
"1411.804,1316"
"1411.824,1317"
"1411.844,1317"
"1411.864,1317"
"1411.884,1317"
"1411.904,1317"
"1411.923,1317"
"1411.944,1317"
"1411.964,1317"
"1411.983,1317"
"1412.003,1317"
"1412.023,1317"
"1412.044,1317"
"1412.063,1317"
"1412.083,1317"
"1412.103,1317"
"1412.123,1317"
"1412.143,1317"
"1412.163,1317"
"1412.183,1317"
"1412.203,1317"
"1412.223,1317"
"1412.243,1317"
"1412.263,1317"
"1412.283,1317"
"1412.303,1317"
"1412.323,1317"
"1412.343,1317"
"1412.363,1317"
"1412.383,1317"
"1412.403,1317"
"1412.423,1317"
"1412.443,1317"
"1412.463,1317"
"1412.483,1317"
"1412.503,1317"
"1412.523,1317"
"1412.543,1317"
"1412.563,1317"
"1412.583,1317"
"1412.603,1317"
"1412.623,1317"
"1412.643,1317"
"1412.663,1317"
"1412.683,1317"
"1412.703,1317"
"1412.723,1317"
"1412.743,1317"
"1412.763,1317"
"1412.783,1317"
"1412.803,1317"
"1412.823,1317"
"1412.843,1317"
"1412.863,1317"
"1412.883,1317"
"1412.903,1317"
"1412.923,1317"
"1412.943,1317"
"1412.963,1318"
"1412.983,1318"
"1413.003,1319"
"1413.023,1320"
"1413.043,1320"
"1413.063,1321"
"1413.083,1322"
"1413.103,1322"
"1413.123,1324"
"1413.143,1325"
"1413.163,1326"
"1413.183,1328"
"1413.203,1329"
"1413.223,1331"
"1413.243,1332"
"1413.263,1334"
"1413.283,1335"
"1413.303,1337"
"1413.323,1339"
"1413.343,1342"
"1413.363,1344"
"1413.383,1346"
"1413.403,1349"
"1413.423,1352"
"1413.443,1355"
"1413.463,1358"
"1413.483,1362"
"1413.503,1365"
"1413.523,1369"
"1413.543,1373"
"1413.563,1377"
"1413.583,1382"
"1413.603,1386"
"1413.623,1392"
"1413.643,1397"
"1413.663,1403"
"1413.683,1408"
"1413.703,1414"
"1413.723,1420"
"1413.742,1426"
"1413.762,1432"
"1413.782,1438"
"1413.802,1444"
"1413.822,1451"
"1413.842,1457"
"1413.862,1463"
"1413.882,1470"
"1413.902,1476"
"1413.922,1482"
"1413.942,1489"
"1413.962,1496"
"1413.982,1502"
"1414.002,1509"
"1414.022,1515"
"1414.042,1521"
"1414.062,1528"
"1414.082,1534"
"1414.102,1540"
"1414.122,1546"
"1414.142,1552"
"1414.162,1559"
"1414.182,1565"
"1414.202,1571"
"1414.222,1576"
"1414.242,1582"
"1414.262,1588"
"1414.282,1594"
"1414.302,1600"
"1414.322,1606"
"1414.342,1612"
"1414.362,1618"
"1414.382,1624"
"1414.402,1630"
"1414.422,1635"
"1414.442,1641"
"1414.462,1647"
"1414.482,1652"
"1414.502,1658"
"1414.522,1664"
"1414.542,1669"
"1414.562,1675"
"1414.582,1680"
"1414.602,1686"
"1414.622,1692"
"1414.642,1697"
"1414.662,1704"
"1414.682,1710"
"1414.702,1717"
"1414.722,1723"
"1414.742,1730"
"1414.762,1737"
"1414.782,1744"
"1414.802,1751"
"1414.822,1759"
"1414.842,1766"
"1414.862,1773"
"1414.882,1781"
"1414.902,1789"
"1414.922,1798"
"1414.942,1808"
"1414.962,1818"
"1414.982,1827"
"1415.002,1836"
"1415.022,1845"
"1415.042,1853"
"1415.062,1862"
"1415.082,1871"
"1415.102,1880"
"1415.122,1889"
"1415.142,1897"
"1415.162,1906"
"1415.182,1915"
"1415.202,1924"
"1415.222,1932"
"1415.241,1941"
"1415.262,1950"
"1415.281,1959"
"1415.301,1968"
"1415.322,1977"
"1415.341,1986"
"1415.362,1994"
"1415.381,2003"
"1415.401,2012"
"1415.422,2021"
"1415.441,2031"
"1415.462,2039"
"1415.481,2048"
"1415.501,2056"
"1415.521,2063"
"1415.541,2071"
"1415.562,2079"
"1415.581,2087"
"1415.601,2095"
"1415.621,2102"
"1415.641,2109"
"1415.661,2116"
"1415.681,2123"
"1415.701,2129"
"1415.721,2136"
"1415.741,2143"
"1415.761,2150"
"1415.781,2157"
"1415.801,2164"
"1415.821,2170"
"1415.841,2177"
"1415.861,2184"
"1415.881,2190"
"1415.901,2197"
"1415.921,2204"
"1415.941,2211"
"1415.961,2218"
"1415.981,2225"
"1416.001,2232"
"1416.021,2239"
"1416.041,2247"
"1416.061,2255"
"1416.081,2264"
"1416.101,2272"
"1416.121,2280"
"1416.141,2288"
"1416.161,2296"
"1416.181,2304"
"1416.201,2313"
"1416.221,2322"
"1416.241,2330"
"1416.261,2338"
"1416.281,2346"
"1416.301,2353"
"1416.321,2360"
"1416.341,2368"
"1416.361,2374"
"1416.381,2381"
"1416.401,2387"
"1416.421,2394"
"1416.441,2400"
"1416.461,2406"
"1416.481,2411"
"1416.501,2417"
"1416.521,2423"
"1416.541,2428"
"1416.561,2434"
"1416.581,2440"
"1416.601,2446"
"1416.621,2452"
"1416.641,2457"
"1416.661,2463"
"1416.681,2469"
"1416.7,2475"
"1416.72,2481"
"1416.74,2487"
"1416.76,2493"
"1416.78,2499"
"1416.8,2505"
"1416.82,2511"
"1416.84,2517"
"1416.86,2523"
"1416.88,2530"
"1416.9,2536"
"1416.92,2542"
"1416.94,2549"
"1416.96,2555"
"1416.98,2563"
"14,172,570"
"1417.02,2579"
"1417.04,2588"
"1417.06,2597"
"1417.08,2605"
"1417.1,2614"
"1417.12,2623"
"1417.14,2632"
"1417.16,2641"
"1417.18,2652"
"1417.2,2663"
"1417.22,2674"
"1417.24,2686"
"1417.26,2698"
"1417.28,2712"
"1417.3,2726"
"1417.32,2741"
"1417.34,2757"
"1417.36,2774"
"1417.38,2791"
"1417.4,2809"
"1417.42,2828"
"1417.44,2848"
"1417.46,2868"
"1417.48,2888"
"1417.5,2909"
"1417.52,2930"
"1417.54,2950"
"1417.56,2968"
"1417.58,2984"
"1417.6,2999"
"1417.62,3012"
"1417.64,3022"
"1417.66,3030"
"1417.68,3037"
"1417.7,3044"
"1417.72,3049"
"1417.74,3049"
"1417.76,3050"
"1417.78,3052"
"1417.8,3054"
"1417.82,3056"
"1417.84,3058"
"1417.86,3060"
"1417.88,3061"
"1417.9,3062"
"1417.92,3063"
"1417.94,3063"
"1417.96,3064"
"1417.98,3064"
"14,183,064"
"1418.02,3065"
"1418.04,3066"
"1418.06,3066"
"1418.08,3066"
"1418.1,3067"
"1418.12,3067"
"1418.14,3067"
"1418.16,3067"
"1418.18,3068"
"1418.2,3069"
"1418.22,3070"
"1418.24,3071"
"1418.259,3071"
"1418.28,3072"
"1418.299,3072"
"1418.319,3072"
"1418.339,3073"
"1418.359,3074"
"1418.38,3075"
"1418.399,3077"
"1418.42,3079"
"1418.439,3081"
"1418.46,3084"
"1418.48,3086"
"1418.499,3089"
"1418.52,3092"
"1418.539,3095"
"1418.559,3098"
"1418.58,3101"
"1418.599,3104"
"1418.619,3107"
"1418.639,3111"
"1418.659,3114"
"1418.68,3117"
"1418.699,3120"
"1418.72,3123"
"1418.739,3126"
"1418.759,3129"
"1418.78,3132"
"1418.799,3135"
"1418.819,3139"
"1418.839,3142"
"1418.859,3145"
"1418.88,3148"
"1418.899,3151"
"1418.919,3154"
"1418.939,3157"
"1418.959,3160"
"1418.98,3163"
"1418.999,3166"
"1419.019,3169"
"1419.039,3172"
"1419.059,3175"
"1419.08,3178"
"1419.099,3181"
"1419.119,3184"
"1419.139,3187"
"1419.159,3190"
"1419.18,3193"
"1419.199,3196"
"1419.219,3199"
"1419.239,3202"
"1419.259,3205"
"1419.28,3208"
"1419.299,3211"
"1419.319,3214"
"1419.339,3217"
"1419.359,3221"
"1419.38,3224"
"1419.399,3227"
"1419.419,3230"
"1419.439,3233"
"1419.459,3236"
"1419.48,3239"
"1419.499,3241"
"1419.519,3244"
"1419.539,3247"
"1419.559,3250"
"1419.58,3253"
"1419.599,3256"
"1419.619,3259"
"1419.639,3261"
"1419.659,3264"
"1419.68,3267"
"1419.699,3270"
"1419.719,3273"
"1419.739,3276"
"1419.759,3279"
"1419.78,3282"
"1419.799,3285"
"1419.819,3288"
"1419.839,3291"
"1419.859,3294"
"1419.88,3297"
"1419.899,3299"
"1419.919,3302"
"1419.939,3305"
"1419.959,3308"
"1419.98,3311"
"1419.999,3314"
"1420.019,3317"
"1420.039,3320"
"1420.059,3323"
"1420.08,3326"
"1420.099,3329"
"1420.119,3332"
"1420.139,3335"
"1420.159,3338"
"1420.179,3341"
"1420.199,3344"
"1420.219,3347"
"1420.239,3349"
"1420.259,3352"
"1420.279,3355"
"1420.299,3358"
"1420.319,3361"
"1420.339,3364"
"1420.359,3367"
"1420.379,3370"
"1420.399,3373"
"1420.419,3376"
"1420.439,3379"
"1420.459,3382"
"1420.479,3385"
"1420.499,3388"
"1420.519,3391"
"1420.539,3394"
"1420.559,3398"
"1420.578,3400"
"1420.599,3403"
"1420.618,3406"
"1420.638,3409"
"1420.658,3412"
"1420.678,3415"
"1420.698,3417"
"1420.718,3420"
"1420.739,3423"
"1420.759,3426"
"1420.779,3430"
"1420.8,3432"
"1420.819,3435"
"1420.839,3438"
"1420.859,3441"
"1420.88,3444"
"1420.899,3447"
"1420.919,3450"
"1420.939,3453"
"1420.959,3456"
"1420.979,3459"
"1420.999,3462"
"1421.02,3465"
"1421.039,3468"
"1421.059,3471"
"1421.079,3474"
"1421.099,3477"
"1421.12,3479"
"1421.139,3482"
"1421.159,3486"
"1421.179,3488"
"1421.199,3491"
"1421.219,3494"
"1421.239,3497"
"1421.259,3500"
"1421.279,3503"
"1421.299,3506"
"1421.319,3509"
"1421.339,3512"
"1421.359,3515"
"1421.379,3518"
"1421.4,3521"
"1421.419,3524"
"1421.439,3526"
"1421.459,3529"
"1421.479,3532"
"1421.499,3535"
"1421.519,3538"
"1421.539,3541"
"1421.559,3545"
"1421.579,3548"
"1421.599,3551"
"1421.619,3554"
"1421.639,3557"
"1421.659,3559"
"1421.679,3562"
"1421.699,3565"
"1421.719,3568"
"1421.739,3571"
"1421.759,3574"
"1421.779,3577"
"1421.799,3580"
"1421.819,3583"
"1421.839,3586"
"1421.859,3589"
"1421.879,3593"
"1421.899,3595"
"1421.919,3598"
"1421.939,3602"
"1421.959,3605"
"1421.979,3608"
"1421.999,3610"
"1422.019,3613"
"1422.039,3616"
"1422.059,3619"
"1422.079,3622"
"1422.099,3625"
"1422.119,3628"
"1422.139,3631"
"1422.159,3634"
"1422.179,3637"
"1422.199,3640"
"1422.219,3642"
"1422.239,3645"
"1422.259,3649"
"1422.279,3652"
"1422.299,3655"
"1422.319,3658"
"1422.339,3661"
"1422.359,3664"
"1422.379,3667"
"1422.399,3670"
"1422.419,3673"
"1422.439,3675"
"1422.459,3678"
"1422.479,3681"
"1422.499,3684"
"1422.518,3687"
"1422.538,3690"
"1422.558,3693"
"1422.579,3696"
"1422.598,3699"
"1422.618,3702"
"1422.638,3705"
"1422.658,3709"
"1422.679,3712"
"1422.698,3714"
"1422.718,3718"
"1422.738,3721"
"1422.758,3724"
"1422.779,3727"
"1422.798,3730"
"1422.818,3733"
"1422.838,3735"
"1422.858,3738"
"1422.879,3741"
"1422.898,3744"
"1422.918,3747"
"1422.938,3750"
"1422.958,3753"
"1422.979,3756"
"1422.998,3759"
"1423.018,3762"
"1423.038,3766"
"1423.058,3769"
"1423.079,3772"
"1423.098,3775"
"1423.118,3777"
"1423.138,3781"
"1423.158,3783"
"1423.179,3786"
"1423.198,3789"
"1423.218,3792"
"1423.238,3795"
"1423.258,3798"
"1423.279,3801"
"1423.298,3804"
"1423.318,3807"
"1423.338,3810"
"1423.358,3813"
"1423.379,3816"
"1423.398,3819"
"1423.418,3822"
"1423.438,3826"
"1423.458,3829"
"1423.479,3832"
"1423.498,3834"
"1423.518,3837"
"1423.538,3840"
"1423.559,3843"
"1423.579,3846"
"1423.598,3849"
"1423.618,3852"
"1423.638,3855"
"1423.658,3858"
"1423.678,3861"
"1423.698,3864"
"1423.718,3867"
"1423.738,3870"
"1423.758,3873"
"1423.777,3876"
"1423.797,3879"
"1423.817,3882"
"1423.837,3885"
"1423.857,3888"
"1423.877,3891"
"1423.897,3894"
"1423.917,3897"
"1423.937,3900"
"1423.957,3903"
"1423.977,3906"
"1423.997,3909"
"1424.017,3912"
"1424.037,3915"
"1424.057,3917"
"1424.077,3921"
"1424.097,3924"
"1424.117,3927"
"1424.137,3930"
"1424.157,3933"
"1424.177,3935"
"1424.197,3938"
"1424.217,3941"
"1424.237,3944"
"1424.257,3947"
