"time,AccPedal"
"1379.254,52"
"1379.274,52"
"1379.294,52"
"1379.314,52"
"1379.334,52"
"1379.354,52"
"1379.374,52"
"1379.393,52.4"
"1379.413,52.4"
"1379.434,52.4"
"1379.453,52.4"
"1379.473,52.8"
"1379.493,52.8"
"1379.513,53.2"
"1379.533,53.2"
"1379.553,53.2"
"1379.573,53.6"
"1379.593,53.6"
"1379.613,53.6"
"1379.633,53.6"
"1379.653,53.6"
"1379.673,53.6"
"1379.693,53.6"
"1379.713,53.6"
"1379.733,53.6"
"1379.753,53.6"
"1379.773,53.6"
"1379.793,53.6"
"1379.813,53.6"
"1379.833,53.6"
"1379.853,53.6"
"1379.873,53.6"
"1379.893,53.6"
"1379.913,53.6"
"1379.933,53.6"
"1379.953,53.6"
"1379.973,53.6"
"1379.993,53.6"
"1380.013,53.6"
"1380.033,53.6"
"1380.053,53.6"
"1380.073,53.6"
"1380.093,54"
"1380.113,54.4"
"1380.133,54.4"
"1380.153,54.4"
"1380.173,54.8"
"1380.193,54.8"
"1380.213,54.8"
"1380.233,54.8"
"1380.253,54.8"
"1380.273,54.8"
"1380.293,54.8"
"1380.313,54.8"
"1380.333,54.8"
"1380.353,54.8"
"1380.373,54.8"
"1380.393,54.8"
"1380.413,54.8"
"1380.433,54.8"
"1380.453,54.8"
"1380.473,54.8"
"1380.493,54.8"
"1380.513,54.8"
"1380.533,54.8"
"1380.553,54.8"
"1380.573,54.8"
"1380.593,54.8"
"1380.613,54.8"
"1380.633,54.8"
"1380.653,54.8"
"1380.673,54.8"
"1380.693,54.8"
"1380.713,54.8"
"1380.733,54.8"
"1380.753,54.8"
"1380.773,54.8"
"1380.793,54.8"
"1380.813,54.8"
"1380.833,54.8"
"1380.853,54.8"
"1380.872,54.8"
"1380.892,54.8"
"1380.912,54.8"
"1380.932,54.8"
"1380.952,54.8"
"1380.973,54.8"
"1380.992,54.8"
"1381.012,54.8"
"1381.032,54.8"
"1381.052,54.8"
"1381.072,54.8"
"1381.092,54.8"
"1381.112,54.4"
"1381.132,54.4"
"1381.152,54.4"
"1381.172,54.4"
"1381.192,54.4"
"1381.212,54"
"1381.232,54"
"1381.252,54"
"1381.272,54"
"1381.292,54"
"1381.312,54"
"1381.332,54"
"1381.352,54"
"1381.372,54"
"1381.392,54"
"1381.412,54"
"1381.432,54"
"1381.452,54"
"1381.472,54"
"1381.492,54"
"1381.512,54"
"1381.532,54"
"1381.552,54"
"1381.572,54"
"1381.592,54"
"1381.612,54"
"1381.632,54"
"1381.652,54"
"1381.672,54"
"1381.692,54"
"1381.712,54"
"1381.732,54"
"1381.752,54"
"1381.772,54"
"1381.792,54"
"1381.812,54"
"1381.832,54"
"1381.852,54"
"1381.872,54"
"1381.892,54"
"1381.912,54"
"1381.932,54"
"1381.952,54"
"1381.972,54"
"1381.992,54"
"1382.012,54"
"1382.032,54"
"1382.052,54"
"1382.072,53.6"
"1382.092,53.6"
"1382.112,53.6"
"1382.132,53.2"
"1382.152,53.2"
"1382.172,52.8"
"1382.192,52.4"
"1382.212,52"
"1382.232,52"
"1382.252,52"
"1382.272,52"
"1382.292,51.6"
"1382.312,51.6"
"1382.332,51.6"
"1382.351,51.6"
"1382.371,51.6"
"1382.391,51.2"
"1382.411,51.2"
"1382.431,51.2"
"1382.451,51.2"
"1382.471,51.2"
"1382.491,51.2"
"1382.511,51.2"
"1382.531,51.2"
"1382.551,51.2"
"1382.571,51.2"
"1382.591,51.2"
"1382.611,51.2"
"1382.631,51.2"
"1382.651,50.8"
"1382.671,50.4"
"1382.691,50"
"1382.711,49.6"
"1382.731,49.6"
"1382.751,49.2"
"1382.771,48.8"
"1382.791,48.4"
"1382.811,48"
"1382.831,47.6"
"1382.851,47.6"
"1382.871,47.2"
"1382.891,47.2"
"1382.911,47.2"
"1382.931,46.8"
"1382.951,46.8"
"1382.971,46.4"
"1382.991,46.4"
"1383.011,46"
"1383.031,45.6"
"1383.051,45.6"
"1383.071,45.2"
"1383.091,44"
"1383.111,42.8"
"1383.131,42"
"1383.151,41.6"
"1383.171,41.2"
"1383.191,40.8"
"1383.211,40.4"
"1383.231,40.4"
"1383.251,40"
"1383.271,40"
"1383.291,40"
"1383.311,40"
"1383.331,40"
"1383.351,40"
"1383.371,39.6"
"1383.391,39.6"
"1383.411,39.6"
"1383.431,39.6"
"1383.451,39.6"
"1383.471,39.6"
"1383.491,39.6"
"1383.511,39.6"
"1383.531,39.6"
"1383.551,39.6"
"1383.571,39.6"
"1383.591,39.6"
"1383.611,39.6"
"1383.631,39.6"
"1383.651,40"
"1383.671,40"
"1383.691,40.4"
"1383.711,40.4"
"1383.731,40.8"
"1383.751,41.6"
"1383.771,42"
"1383.791,42"
"1383.811,42.4"
"1383.83,42.4"
"1383.851,42.4"
"1383.87,42.4"
"1383.89,42.4"
"1383.91,42.4"
"1383.93,42.4"
"1383.95,42.4"
"1383.97,42.4"
"1383.99,42.4"
"1384.01,42.4"
"1384.03,42.4"
"1384.05,42.4"
"1384.07,42.4"
"1384.09,42.4"
"1384.11,42.4"
"1384.13,42.4"
"1384.15,42.4"
"1384.17,42.4"
"1384.19,42.4"
"1384.21,42.4"
"1384.23,42.4"
"1384.25,42.4"
"1384.27,42.4"
"1384.29,42.4"
"1384.31,42.4"
"1384.33,42"
"1384.35,42"
"1384.37,42"
"1384.39,42"
"1384.41,42"
"1384.43,42"
"1384.45,42"
"1384.47,42"
"1384.49,42"
"1384.51,42"
"1384.53,42"
"1384.55,42"
"1384.57,41.2"
"1384.59,40.8"
"1384.61,40.4"
"1384.63,39.6"
"1384.65,39.2"
"1384.67,38.4"
"1384.69,38.4"
"1384.71,38"
"1384.73,38"
"1384.75,37.6"
"1384.77,37.6"
"1384.79,37.6"
"1384.81,37.6"
"1384.83,37.6"
"1384.85,37.6"
"1384.87,38"
"1384.89,38.4"
"1384.91,39.6"
"1384.93,40.8"
"1384.95,42"
"1384.97,42.8"
"1384.99,43.6"
"1385.01,44.4"
"1385.03,45.2"
"1385.05,46"
"1385.07,46.8"
"1385.09,48"
"1385.11,48.4"
"1385.13,48.8"
"1385.15,49.6"
"1385.17,50"
"1385.19,50.8"
"1385.21,50.8"
"1385.23,51.2"
"1385.25,51.2"
"1385.27,51.6"
"1385.289,51.6"
"1385.309,51.6"
"1385.329,52"
"1385.349,52"
"1385.369,52"
"1385.389,52"
"1385.409,52"
"1385.429,52"
"1385.449,52"
"1385.469,52"
"1385.489,52"
"1385.509,52"
"1385.529,52"
"1385.549,51.6"
"1385.569,50.8"
"1385.589,49.6"
"1385.609,48"
"1385.629,46.4"
"1385.649,45.2"
"1385.669,44.4"
"1385.689,43.6"
"1385.709,42.4"
"1385.729,41.6"
"1385.749,40.8"
"1385.769,40.4"
"1385.789,40.4"
"1385.809,40"
"1385.829,40"
"1385.849,39.6"
"1385.869,39.6"
"1385.889,39.6"
"1385.909,39.6"
"1385.929,39.6"
"1385.949,39.6"
"1385.969,39.6"
"1385.989,39.6"
"1386.009,39.6"
"1386.029,39.6"
"1386.049,39.6"
"1386.069,39.6"
"1386.089,39.6"
"1386.109,39.6"
"1386.129,39.6"
"1386.149,39.6"
"1386.169,39.6"
"1386.189,39.6"
"1386.209,39.6"
"1386.229,39.6"
"1386.249,39.6"
"1386.269,39.6"
"1386.289,39.6"
"1386.309,39.6"
"1386.329,39.6"
"1386.349,39.6"
"1386.369,39.6"
"1386.389,39.6"
"1386.409,39.6"
"1386.429,39.6"
"1386.449,39.6"
"1386.469,39.6"
"1386.489,39.6"
"1386.509,39.6"
"1386.529,39.6"
"1386.549,39.6"
"1386.569,39.6"
"1386.589,39.6"
"1386.609,39.6"
"1386.629,39.6"
"1386.649,39.6"
"1386.669,39.6"
"1386.689,39.6"
"1386.709,39.6"
"1386.729,39.6"
"1386.749,39.2"
"1386.768,39.2"
"1386.788,38.8"
"1386.808,37.6"
"1386.828,36.8"
"1386.848,36.4"
"1386.868,36"
"1386.888,35.6"
"1386.908,35.6"
"1386.928,35.6"
"1386.948,35.2"
"1386.968,35.2"
"1386.988,35.2"
"1387.008,35.2"
"1387.028,35.2"
"1387.048,35.2"
"1387.068,35.2"
"1387.088,35.2"
"1387.108,35.2"
"1387.128,35.6"
"1387.148,35.6"
"1387.168,35.6"
"1387.188,36"
"1387.208,36"
"1387.228,36"
"1387.248,36.4"
"1387.268,36.8"
"1387.288,37.2"
"1387.308,37.6"
"1387.328,37.6"
"1387.348,37.6"
"1387.368,38"
"1387.388,38"
"1387.408,38"
"1387.428,38"
"1387.448,38"
"1387.468,38"
"1387.488,38"
"1387.508,38"
"1387.528,38"
"1387.548,37.6"
"1387.568,37.2"
"1387.588,36.8"
"1387.608,36.8"
"1387.628,36.4"
"1387.648,36"
"1387.668,35.6"
"1387.688,35.2"
"1387.708,35.2"
"1387.728,34.8"
"1387.748,34.8"
"1387.768,34.8"
"1387.788,34.8"
"1387.808,34.8"
"1387.828,34.8"
"1387.848,34.8"
"1387.868,34.8"
"1387.888,34.8"
"1387.908,34.8"
"1387.928,34.8"
"1387.948,34.8"
"1387.968,34.8"
"1387.988,34.8"
"1388.008,34.8"
"1388.028,34.8"
"1388.048,34.8"
"1388.068,34.8"
"1388.088,34.8"
"1388.108,34.8"
"1388.128,34.8"
"1388.148,34.8"
"1388.168,34.8"
"1388.188,35.2"
"1388.208,35.2"
"1388.228,35.2"
"1388.247,35.6"
"1388.267,36"
"1388.287,36.8"
"1388.307,37.2"
"1388.327,37.6"
"1388.347,37.6"
"1388.367,38"
"1388.387,38"
"1388.407,38"
"1388.427,38"
"1388.447,38"
"1388.467,38"
"1388.487,38"
"1388.507,38"
"1388.527,38"
"1388.547,38"
"1388.567,38"
"1388.587,38"
"1388.607,37.2"
"1388.627,36.4"
"1388.647,35.2"
"1388.667,34.8"
"1388.687,34.4"
"1388.707,34"
"1388.727,34"
"1388.747,33.6"
"1388.767,33.6"
"1388.787,33.6"
"1388.807,33.6"
"1388.827,33.6"
"1388.847,33.6"
"1388.867,33.6"
"1388.887,33.6"
"1388.907,33.6"
"1388.927,33.6"
"1388.947,33.6"
"1388.967,33.2"
"1388.987,33.2"
"1389.007,33.2"
"1389.027,33.2"
"1389.047,32.8"
"1389.067,32.4"
"1389.087,32.4"
"1389.107,32"
"1389.127,32"
"1389.147,32"
"1389.167,31.6"
"1389.187,31.6"
"1389.207,31.2"
"1389.227,30.8"
"1389.247,30.4"
"1389.267,30"
"1389.287,29.6"
"1389.307,29.6"
"1389.327,29.2"
"1389.347,29.2"
"1389.367,28.8"
"1389.387,28.8"
"1389.407,28.8"
"1389.427,28.4"
"1389.447,28.4"
"1389.467,27.6"
"1389.487,26.8"
"1389.507,25.6"
"1389.527,24"
"1389.547,22"
"1389.567,19.6"
"1389.587,17.2"
"1389.607,14.8"
"1389.627,13.2"
"1389.647,11.6"
"1389.667,10.8"
"1389.687,10"
"1389.707,9.6"
"1389.726,9.2"
"1389.746,9.2"
"1389.767,9.2"
"1389.786,9.6"
"1389.806,10"
"1389.826,10.8"
"1389.846,11.6"
"1389.866,12.4"
"1389.886,12.4"
"1389.906,12.8"
"1389.926,12.8"
"1389.946,13.2"
"1389.966,13.2"
"1389.986,12.8"
"1390.006,12"
"1390.026,10.4"
"1390.046,8.8"
"1390.066,7.6"
"1390.086,5.6"
"1390.106,3.6"
"1390.126,2.4"
"1390.146,1.6"
"1390.166,0.8"
"1390.186,0.4"
"1390.206,0.4"
"1390.226,0"
"1390.246,0"
"1390.266,0"
"1390.286,0"
"1390.306,0"
"1390.326,0"
"1390.346,0"
"1390.366,0"
"1390.386,0"
"1390.406,0"
"1390.426,0"
"1390.446,0"
"1390.466,0"
"1390.486,0"
"1390.506,0"
"1390.526,0"
"1390.546,0"
"1390.566,0"
"1390.586,0"
"1390.606,0"
"1390.626,0"
"1390.646,0"
"1390.666,0"
"1390.686,0"
"1390.706,0"
"1390.726,0"
"1390.746,0"
"1390.766,0"
"1390.786,0"
"1390.806,0"
"1390.826,0"
"1390.846,0"
"1390.866,0"
"1390.886,0"
"1390.906,0"
"1390.926,0"
"1390.946,0"
"1390.966,0"
"1390.986,0"
"1391.006,0"
"1391.026,0"
"1391.046,0"
"1391.066,0"
"1391.086,0"
"1391.106,0"
"1391.126,0"
"1391.146,0"
"1391.166,0"
"1391.186,0"
"1391.206,0"
"1391.226,0"
"1391.245,0"
"1391.265,0"
"1391.285,0"
"1391.305,0"
"1391.325,0"
"1391.345,0"
"1391.365,0"
"1391.385,0"
"1391.405,0"
"1391.425,0"
"1391.445,0"
"1391.465,0"
"1391.485,0"
"1391.505,0"
"1391.525,0"
"1391.545,0"
"1391.565,0"
"1391.585,0"
"1391.605,0"
"1391.625,0"
"1391.645,0"
"1391.665,0"
"1391.685,0"
"1391.705,0"
"1391.725,0"
"1391.745,0"
"1391.765,0"
"1391.785,0"
"1391.805,0"
"1391.825,0"
"1391.845,0"
"1391.865,0"
"1391.885,0"
"1391.905,0"
"1391.925,0"
"1391.945,0"
"1391.965,0"
"1391.985,0"
"1392.005,0"
"1392.025,0"
"1392.045,0"
"1392.065,0"
"1392.085,0"
"1392.105,0"
"1392.125,0"
"1392.145,0"
"1392.165,0"
"1392.185,0"
"1392.205,0"
"1392.225,0"
"1392.245,0"
"1392.265,0"
"1392.285,0"
"1392.305,0"
"1392.325,0"
"1392.345,0"
"1392.365,0"
"1392.385,0"
"1392.405,0"
"1392.425,0"
"1392.445,0"
"1392.465,0"
"1392.485,0"
"1392.505,0"
"1392.525,0"
"1392.545,0"
"1392.565,0"
"1392.585,0"
"1392.605,0"
"1392.625,0"
"1392.645,0"
"1392.665,0"
"1392.685,0"
"1392.705,0"
"1392.725,0"
"1392.745,0"
"1392.764,0"
"1392.785,0"
"1392.804,0"
"1392.824,0"
"1392.844,0"
"1392.864,0"
"1392.884,0"
"1392.904,0"
"1392.924,0"
"1392.944,0"
"1392.964,0"
"1392.984,0"
"1393.004,0"
"1393.024,0"
"1393.044,0"
"1393.064,0"
"1393.084,0"
"1393.104,0"
"1393.124,0"
"1393.144,0"
"1393.164,0"
"1393.184,0"
"1393.204,0"
"1393.224,0"
"1393.244,0"
"1393.264,0"
"1393.284,0"
"1393.304,0"
"1393.324,0"
"1393.344,0"
"1393.364,0"
"1393.384,0"
"1393.404,0"
"1393.424,0"
"1393.444,0"
"1393.464,0"
"1393.484,0"
"1393.504,0"
"1393.524,0"
"1393.544,0"
"1393.564,0"
"1393.584,0"
"1393.604,0"
"1393.624,0"
"1393.644,0"
"1393.664,0"
"1393.684,0"
"1393.704,0"
"1393.724,0"
"1393.744,0"
"1393.764,0"
"1393.784,0"
"1393.804,0"
"1393.824,0"
"1393.844,0"
"1393.864,0"
"1393.884,0"
"1393.904,0"
"1393.924,0"
"1393.944,0"
"1393.964,0"
"1393.984,0"
"1394.004,0"
"1394.024,0"
"1394.044,0"
"1394.064,0"
"1394.084,0"
"1394.104,0"
"1394.124,0"
"1394.144,0"
"1394.164,0"
"1394.184,0"
"1394.204,0"
"1394.224,0"
"1394.243,0"
"1394.263,0"
"1394.283,0"
"1394.303,0"
"1394.323,0"
"1394.344,0"
"1394.363,0"
"1394.383,0"
"1394.403,0"
"1394.423,0"
"1394.443,0"
"1394.463,0"
"1394.483,0"
"1394.503,0"
"1394.523,0"
"1394.543,0"
"1394.563,0"
"1394.583,0"
"1394.603,0"
"1394.623,0"
"1394.643,0"
"1394.663,0"
"1394.683,0"
"1394.703,0"
"1394.723,0"
"1394.743,0"
"1394.763,0"
"1394.783,0"
"1394.803,0"
"1394.823,0"
"1394.843,0"
"1394.863,0"
"1394.883,0"
"1394.903,0"
"1394.923,0"
"1394.943,0"
"1394.963,0"
"1394.983,0"
"1395.003,0"
"1395.023,0"
"1395.043,0"
"1395.063,0"
"1395.083,0"
"1395.103,0"
"1395.123,0"
"1395.143,0"
"1395.163,0"
"1395.183,0"
"1395.203,0"
"1395.223,0"
"1395.243,0"
"1395.263,0"
"1395.283,0"
"1395.303,0"
"1395.323,0"
"1395.343,0"
"1395.363,0"
"1395.383,0"
"1395.403,0"
"1395.423,0"
"1395.443,0"
"1395.463,0"
"1395.483,0"
"1395.503,0"
"1395.523,0"
"1395.543,0"
"1395.563,0"
"1395.583,0"
"1395.603,0"
"1395.623,0"
"1395.643,0"
"1395.662,0"
"1395.682,0"
"1395.702,0"
"1395.722,0"
"1395.742,0"
"1395.762,0"
"1395.782,0"
"1395.802,0"
"1395.822,0"
"1395.842,0"
"1395.862,0"
"1395.882,0"
"1395.902,0"
"1395.922,0"
"1395.942,0"
"1395.962,0"
"1395.982,0"
"1396.002,0"
"1396.022,0"
"1396.042,0"
"1396.062,0"
"1396.082,0"
"1396.102,0"
"1396.122,0"
"1396.142,0"
"1396.162,0"
"1396.182,0"
"1396.202,0"
"1396.222,0"
"1396.242,0"
"1396.262,0"
"1396.282,0"
"1396.302,0"
"1396.322,0"
"1396.342,0"
"1396.362,0"
"1396.382,0"
"1396.402,0"
"1396.422,0"
"1396.442,0"
"1396.462,0"
"1396.482,0"
"1396.502,0"
"1396.522,0"
"1396.542,0"
"1396.562,0"
"1396.582,0"
"1396.602,0"
"1396.622,0"
"1396.642,0"
"1396.662,0"
"1396.682,0"
"1396.702,0"
"1396.722,0"
"1396.742,0"
"1396.762,0"
"1396.782,0"
"1396.802,0"
"1396.822,0"
"1396.842,0"
"1396.862,0"
"1396.882,0"
"1396.902,0"
"1396.922,0"
"1396.942,0"
"1396.962,0"
"1396.982,0"
"1397.002,0"
"1397.022,0"
"1397.042,0"
"1397.062,0"
"1397.082,0"
"1397.102,0"
"1397.122,0"
"1397.142,0"
"1397.161,0"
"1397.181,0"
"1397.201,0"
"1397.221,0"
"1397.241,0"
"1397.261,0"
"1397.282,0"
"1397.302,0"
"1397.321,0"
"1397.341,0"
"1397.361,0"
"1397.381,0"
"1397.401,0"
"1397.421,0"
"1397.441,0"
"1397.461,0"
"1397.481,0"
"1397.501,0"
"1397.521,0"
"1397.541,0"
"1397.561,0"
"1397.581,0"
"1397.601,0"
"1397.621,0"
"1397.641,0"
"1397.661,0"
"1397.681,0"
"1397.701,0"
"1397.721,0"
"1397.741,0"
"1397.761,0"
"1397.781,0"
"1397.801,0"
"1397.821,0"
"1397.841,0"
"1397.861,0"
"1397.881,0"
"1397.901,0"
"1397.921,0"
"1397.941,0"
"1397.961,0"
"1397.981,0"
"1398.001,0"
"1398.021,0"
"1398.041,0"
"1398.061,0"
"1398.081,0"
"1398.101,0"
"1398.121,0"
"1398.141,0.8"
"1398.161,1.2"
"1398.181,2"
"1398.201,2"
"1398.221,3.2"
"1398.241,4"
"1398.261,4.8"
"1398.281,5.2"
"1398.301,5.2"
"1398.321,5.2"
"1398.341,5.6"
"1398.361,6.4"
"1398.381,6.4"
"1398.401,7.2"
"1398.421,7.6"
"1398.441,8"
"1398.461,8.4"
"1398.481,8.4"
"1398.501,9.2"
"1398.521,9.2"
"1398.541,10.4"
"1398.561,11.2"
"1398.581,12"
"1398.6,12.4"
"1398.62,12.4"
"1398.64,13.2"
"1398.66,14"
"1398.68,15.2"
"1398.7,16.4"
"1398.72,16.4"
"1398.74,16.4"
"1398.76,16.8"
"1398.78,16.8"
"1398.8,16.8"
"1398.82,16.8"
"1398.84,16.8"
"1398.86,16.8"
"1398.88,17.2"
"1398.9,17.6"
"1398.92,17.6"
"1398.94,18.4"
"1398.96,18.8"
"1398.98,19.2"
"1399,19.2"
"1399.02,19.6"
"1399.04,19.6"
"1399.06,19.6"
"1399.08,20"
"1399.1,20.4"
"1399.12,20.8"
"1399.14,21.2"
"1399.16,21.6"
"1399.18,22"
"1399.2,22.4"
"1399.22,22.4"
"1399.24,22.8"
"1399.26,22.8"
"1399.28,23.2"
"1399.3,23.2"
"1399.32,23.2"
"1399.34,23.2"
"1399.36,23.6"
"1399.38,23.6"
"1399.4,24"
"1399.42,24.4"
"1399.44,24.8"
"1399.46,24.8"
"1399.48,24.8"
"1399.5,25.2"
"1399.52,25.2"
"1399.54,25.2"
"1399.56,25.2"
"1399.58,25.2"
"1399.6,25.2"
"1399.62,25.2"
"1399.64,25.2"
"1399.66,25.2"
"1399.68,25.2"
"1399.7,25.2"
"1399.72,25.6"
"1399.74,25.6"
"1399.76,26"
"1399.78,26"
"1399.8,26.4"
"1399.82,26.4"
"1399.84,26.8"
"1399.86,27.6"
"1399.88,28"
"1399.9,28.4"
"1399.92,28.4"
"1399.94,28.8"
"1399.96,28.8"
"1399.98,28.8"
"1400,28.8"
"1400.02,29.2"
"1400.04,29.2"
"1400.06,29.2"
"1400.079,29.2"
"1400.099,29.2"
"1400.119,29.2"
"1400.139,29.2"
"1400.159,29.2"
"1400.179,29.2"
"1400.199,29.2"
"1400.219,29.2"
"1400.239,29.2"
"1400.259,29.2"
"1400.279,29.2"
"1400.299,29.2"
"1400.319,29.2"
"1400.339,29.2"
"1400.359,29.2"
"1400.379,29.2"
"1400.4,29.2"
"1400.419,29.2"
"1400.439,28.8"
"1400.459,28.4"
"1400.479,28"
"1400.499,27.6"
"1400.519,27.6"
"1400.539,27.2"
"1400.559,27.2"
"1400.579,26.8"
"1400.599,26.4"
"1400.619,26"
"1400.639,25.2"
"1400.659,24.8"
"1400.679,24"
"1400.699,23.6"
"1400.719,23.6"
"1400.739,23.2"
"1400.759,22.8"
"1400.779,22.4"
"1400.799,22.4"
"1400.819,22"
"1400.839,21.6"
"1400.859,21.2"
"1400.879,20.8"
"1400.899,20.4"
"1400.919,20.4"
"1400.939,20"
"1400.959,19.6"
"1400.979,19.6"
"1400.999,19.6"
"1401.019,19.6"
"1401.039,19.6"
"1401.059,19.2"
"1401.079,19.2"
"1401.099,19.2"
"1401.119,19.2"
"1401.139,19.2"
"1401.159,19.2"
"1401.179,19.2"
"1401.199,19.6"
"1401.219,19.6"
"1401.239,19.6"
"1401.259,20"
"1401.279,20"
"1401.299,20"
"1401.319,20"
"1401.339,20"
"1401.359,20"
"1401.379,20"
"1401.399,20"
"1401.419,20"
"1401.439,20.4"
"1401.459,20.4"
"1401.479,20.4"
"1401.499,20.4"
"1401.519,20.4"
"1401.539,20.4"
"1401.558,20.4"
"1401.578,20.4"
"1401.598,20.4"
"1401.618,20.4"
"1401.638,20.4"
"1401.658,20.4"
"1401.678,20.4"
"1401.698,20"
"1401.718,19.6"
"1401.738,19.6"
"1401.758,19.2"
"1401.778,19.2"
"1401.798,19.2"
"1401.818,19.2"
"1401.838,18.8"
"1401.858,18.8"
"1401.878,18.8"
"1401.898,18.8"
"1401.918,18.8"
"1401.938,18.8"
"1401.958,18.8"
"1401.978,18"
"1401.998,18"
"1402.018,17.6"
"1402.038,17.6"
"1402.058,17.2"
"1402.078,16.8"
"1402.098,16.4"
"1402.118,16.4"
"1402.138,16"
"1402.158,15.6"
"1402.178,15.6"
"1402.198,15.2"
"1402.218,15.2"
"1402.238,15.2"
"1402.258,14.8"
"1402.278,14.8"
"1402.298,14.8"
"1402.318,14.4"
"1402.338,14.4"
"1402.358,14.4"
"1402.378,14.4"
"1402.398,14.4"
"1402.418,14.4"
"1402.438,14.4"
"1402.458,14.4"
"1402.478,14.4"
"1402.498,14.4"
"1402.518,14.4"
"1402.538,14.4"
"1402.558,14.4"
"1402.578,14.4"
"1402.598,14"
"1402.618,14"
"1402.638,13.6"
"1402.658,13.6"
"1402.678,13.2"
"1402.698,13.2"
"1402.718,12.8"
"1402.738,12.4"
"1402.758,12.4"
"1402.778,12"
"1402.798,11.6"
"1402.818,11.6"
"1402.838,11.2"
"1402.858,11.2"
"1402.878,10.8"
"1402.898,10.8"
"1402.918,10.4"
"1402.938,10.4"
"1402.958,10"
"1402.978,9.6"
"1402.998,9.2"
"1403.018,8.4"
"1403.037,7.6"
"1403.057,6"
"1403.077,4.8"
"1403.097,3.2"
"1403.117,2"
"1403.137,1.2"
"1403.157,0.8"
"1403.177,0.4"
"1403.197,0.4"
"1403.217,0"
"1403.237,0"
"1403.257,0"
"1403.277,0"
"1403.297,0"
"1403.317,0"
"1403.337,0"
"1403.357,0"
"1403.377,0"
"1403.397,0"
"1403.417,0"
"1403.437,0"
"1403.457,0"
"1403.477,0"
"1403.497,0"
"1403.517,0"
"1403.537,0"
"1403.557,0"
"1403.577,0"
"1403.597,0"
"1403.617,0"
"1403.637,0"
"1403.657,0"
"1403.677,0"
"1403.697,0"
"1403.717,0"
"1403.737,0"
"1403.757,0"
"1403.777,0"
"1403.797,0"
"1403.817,0"
"1403.837,0"
"1403.857,0"
"1403.877,0"
"1403.897,0"
"1403.917,0"
"1403.937,0.4"
"1403.957,0.4"
"1403.977,0.8"
"1403.997,0.8"
"1404.017,1.2"
"1404.037,1.6"
"1404.057,2"
"1404.077,2.4"
"1404.097,2.8"
"1404.117,3.2"
"1404.137,3.2"
"1404.157,3.2"
"1404.177,3.6"
"1404.197,4"
"1404.217,4"
"1404.237,4.4"
"1404.257,4.8"
"1404.277,5.2"
"1404.297,6"
"1404.317,6.4"
"1404.337,6.8"
"1404.357,7.2"
"1404.377,7.6"
"1404.397,8"
"1404.417,8"
"1404.437,8"
"1404.457,8.4"
"1404.477,8.4"
"1404.497,8.4"
"1404.516,8.4"
"1404.536,8.4"
"1404.556,8.8"
"1404.576,8.8"
"1404.596,8.8"
"1404.616,8.8"
"1404.636,8.8"
"1404.656,8.8"
"1404.676,9.2"
"1404.696,9.2"
"1404.716,9.2"
"1404.736,9.2"
"1404.756,9.2"
"1404.776,9.2"
"1404.796,9.2"
"1404.816,9.2"
"1404.836,9.2"
"1404.856,9.2"
"1404.876,9.6"
"1404.896,10"
"1404.916,10"
"1404.936,10.4"
"1404.956,10.8"
"1404.976,11.2"
"1404.996,11.6"
"1405.016,12.4"
"1405.036,13.2"
"1405.056,13.6"
"1405.076,14"
"1405.096,14.4"
"1405.116,15.2"
"1405.136,15.6"
"1405.156,16.4"
"1405.176,17.2"
"1405.196,18"
"1405.216,18"
"1405.236,18.4"
"1405.256,18.4"
"1405.276,18.8"
"1405.296,18.8"
"1405.316,18.8"
"1405.336,18.8"
"1405.356,18.8"
"1405.376,18.8"
"1405.396,18.8"
"1405.416,18.8"
"1405.436,18.8"
"1405.456,18.8"
"1405.476,18.8"
"1405.496,18.8"
"1405.516,18.8"
"1405.536,18.8"
"1405.556,18.8"
"1405.576,18.8"
"1405.596,18.8"
"1405.616,18.8"
"1405.636,18.8"
"1405.656,18.8"
"1405.676,18.8"
"1405.696,18.8"
"1405.716,18.8"
"1405.736,18.8"
"1405.756,18.8"
"1405.776,18.8"
"1405.796,19.2"
"1405.816,19.2"
"1405.836,19.2"
"1405.856,19.2"
"1405.876,19.2"
"1405.896,19.2"
"1405.916,19.2"
"1405.936,19.2"
"1405.956,19.2"
"1405.976,19.2"
"1405.995,19.2"
"1406.015,19.2"
"1406.036,19.2"
"1406.055,19.2"
"1406.075,19.2"
"1406.095,19.2"
"1406.115,18.8"
"1406.136,18.8"
"1406.156,18.8"
"1406.175,18.8"
"1406.195,18.4"
"1406.215,18.4"
"1406.235,18.4"
"1406.255,18.4"
"1406.275,18.4"
"1406.295,18"
"1406.315,18"
"1406.335,18"
"1406.355,18"
"1406.375,17.6"
"1406.395,17.2"
"1406.415,17.2"
"1406.435,17.2"
"1406.455,16.8"
"1406.475,16.8"
"1406.495,16.8"
"1406.515,16.8"
"1406.535,16.8"
"1406.555,16.8"
"1406.575,16.8"
"1406.595,16.8"
"1406.615,16.8"
"1406.636,16.8"
"1406.655,17.2"
"1406.675,17.6"
"1406.695,17.6"
"1406.715,18"
"1406.735,18"
"1406.755,18"
"1406.775,18.4"
"1406.795,18.4"
"1406.815,18.4"
"1406.835,18.4"
"1406.855,18.4"
"1406.875,18.4"
"1406.895,18.4"
"1406.915,18.8"
"1406.935,18.8"
