"time,WheelSpd"
"992.9547,0"
"992.9647,0"
"992.9747,0"
"992.9847,0"
"992.9957,0"
"993.0057,0"
"993.0157,0"
"993.0256,0"
"993.0356,0"
"993.0457,0"
"993.0557,0"
"993.0657,0"
"993.0757,0"
"993.0856,0"
"993.0956,0"
"993.1057,0"
"993.1157,0"
"993.1257,-14.875"
"993.1357,-14.875"
"993.1456,-14.875"
"993.1556,-14.875"
"993.1656,-14.875"
"993.1757,0"
"993.1857,0"
"993.1957,0"
"993.2056,0"
"993.2156,0"
"993.2256,0"
"993.2357,0"
"993.2457,0"
"993.2557,0"
"993.2657,0"
"993.2756,0"
"993.2856,0"
"993.2957,0"
"993.3057,0"
"993.3157,0"
"993.3257,0"
"993.3356,0"
"993.3467,0"
"993.3557,0"
"993.3666,0"
"993.3757,0"
"993.3867,0"
"993.3967,0"
"993.4067,0"
"993.4166,0"
"993.4266,0"
"993.4366,0"
"993.4467,0"
"993.4567,0"
"993.4667,0"
"993.4767,0"
"993.4866,0"
"993.4966,0"
"993.5067,0"
"993.5167,0"
"993.5267,0"
"993.5367,0"
"993.5466,0"
"993.5566,0"
"993.5667,0"
"993.5767,0"
"993.5867,0"
"993.5967,0"
"993.6066,0"
"993.6166,0"
"993.6266,0"
"993.6367,14.875"
"993.6467,14.875"
"993.6567,14.875"
"993.6666,14.875"
"993.6766,14.875"
"993.6866,14.875"
"993.6967,14.875"
"993.7067,14.875"
"993.7167,14.875"
"993.7267,14.875"
"993.7366,0"
"993.7466,0"
"993.7567,0"
"993.7667,0"
"993.7776,0"
"993.7877,0"
"993.7977,0"
"993.8077,0"
"993.8176,0"
"993.8276,0"
"993.8376,0"
"993.8477,0"
"993.8577,0"
"993.8677,0"
"993.8777,0"
"993.8876,0"
"993.8976,0"
"993.9077,0"
"993.9177,0"
"993.9277,0"
"993.9377,0"
"993.9476,0"
"993.9576,0"
"993.9677,0"
"993.9777,0"
"993.9877,0"
"993.9977,0"
"994.0076,0"
"994.0176,0"
"994.0276,0"
"994.0377,0"
"994.0477,0"
"994.0577,0"
"994.0676,0"
"994.0776,0"
"994.0876,0"
"994.0977,0"
"994.1077,0"
"994.1177,0"
"994.1277,0"
"994.1376,0"
"994.1476,0"
"994.1577,0"
"994.1686,0"
"994.1786,0"
"994.1887,0"
"994.1987,0"
"994.2087,0"
"994.2186,0"
"994.2286,0"
"994.2386,0"
"994.2487,0"
"994.2587,0"
"994.2687,0"
"994.2787,0"
"994.2886,0"
"994.2986,0"
"994.3087,0"
"994.3187,0"
"994.3287,0"
"994.3387,0"
"994.3486,0"
"994.3586,0"
"994.3687,0"
"994.3787,0"
"994.3887,0"
"994.3987,0"
"994.4086,0"
"994.4186,0"
"994.4286,0"
"994.4387,0"
"994.4487,0"
"994.4587,0"
"994.4686,0"
"994.4786,0"
"994.4897,0"
"994.4987,0"
"994.5096,0"
"994.5187,0"
"994.5297,0"
"994.5397,0"
"994.5497,0"
"994.5596,0"
"994.5696,0"
"994.5797,0"
"994.5897,0"
"994.5997,0"
"994.6097,0"
"994.6196,0"
"994.6296,0"
"994.6396,0"
"994.6497,0"
"994.6597,0"
"994.6697,0"
"994.6796,0"
"994.6896,0"
"994.6996,0"
"994.7097,0"
"994.7197,0"
"994.7297,0"
"994.7397,0"
"994.7496,0"
"994.7596,0"
"994.7697,0"
"994.7797,0"
"994.7897,0"
"994.7997,0"
"994.8096,0"
"994.8196,0"
"994.8297,0"
"994.8397,0"
"994.8497,0"
"994.8597,0"
"994.8696,0"
"994.8796,-14.875"
"994.8907,-14.875"
"994.9006,-14.875"
"994.9106,-14.875"
"994.9207,-14.875"
"994.9307,-14.875"
"994.9407,-14.875"
"994.9507,-14.875"
"994.9606,-14.875"
"994.9706,-14.875"
"994.9807,0"
"994.9907,0"
"995.0007,0"
"995.0107,0"
"995.0206,0"
"995.0306,0"
"995.0406,0"
"995.0507,0"
"995.0607,0"
"995.0707,0"
"995.0806,0"
"995.0906,0"
"995.1006,0"
"995.1107,0"
"995.1207,0"
"995.1307,0"
"995.1407,0"
"995.1506,0"
"995.1606,0"
"995.1707,0"
"995.1807,0"
"995.1907,0"
"995.2007,0"
"995.2106,0"
"995.2206,0"
"995.2307,0"
"995.2407,0"
"995.2507,0"
"995.2607,0"
"995.2706,0"
"995.2806,0"
"995.2906,0"
"995.3007,0"
"995.3107,0"
"995.3217,0"
"995.3306,0"
"995.3417,0"
"995.3517,0"
"995.3616,0"
"995.3716,0"
"995.3817,0"
"995.3917,0"
"995.4017,0"
"995.4117,0"
"995.4216,0"
"995.4316,0"
"995.4417,0"
"995.4517,0"
"995.4617,0"
"995.4717,0"
"995.4816,0"
"995.4916,0"
"995.5016,0"
"995.5117,0"
"995.5217,0"
"995.5317,0"
"995.5416,0"
"995.5516,0"
"995.5616,0"
"995.5717,0"
"995.5817,0"
"995.5917,0"
"995.6017,0"
"995.6116,0"
"995.6216,0"
"995.6317,0"
"995.6417,0"
"995.6517,0"
"995.6617,0"
"995.6716,0"
"995.6816,0"
"995.6917,0"
"995.7017,0"
"995.7126,0"
"995.7217,0"
"995.7327,0"
"995.7427,0"
"995.7527,0"
"995.7626,0"
"995.7726,-14.875"
"995.7827,-14.875"
"995.7927,-14.875"
"995.8027,-14.875"
"995.8127,-14.875"
"995.8226,-14.875"
"995.8326,-14.875"
"995.8427,-14.875"
"995.8527,-14.875"
"995.8627,-14.875"
"995.8727,0"
"995.8826,0"
"995.8926,0"
"995.9026,-14.875"
"995.9127,-14.875"
"995.9227,-14.875"
"995.9327,-14.875"
"995.9426,-14.875"
"995.9526,-14.875"
"995.9626,-14.875"
"995.9727,-14.875"
"995.9827,-14.875"
"995.9927,-14.875"
"996.0027,0"
"996.0126,-14.875"
"996.0226,-14.875"
"996.0327,-14.875"
"996.0427,-14.875"
"996.0527,-14.875"
"996.0627,-14.875"
"996.0726,-14.875"
"996.0826,-14.875"
"996.0936,-14.875"
"996.1027,-14.875"
"996.1127,0"
"996.1237,0"
"996.1337,0"
"996.1437,0"
"996.1537,0"
"996.1636,0"
"996.1736,0"
"996.1837,0"
"996.1937,0"
"996.2037,-14.875"
"996.2137,-14.875"
"996.2236,-14.875"
"996.2336,-14.875"
"996.2437,-14.875"
"996.2537,-14.875"
"996.2637,-14.875"
"996.2737,-14.875"
"996.2836,-14.875"
"996.2936,-14.875"
"996.3036,0"
"996.3137,0"
"996.3237,0"
"996.3337,-14.875"
"996.3436,-14.875"
"996.3536,-14.875"
"996.3636,-14.875"
"996.3737,-14.875"
"996.3837,-14.875"
"996.3937,-14.875"
"996.4037,-14.875"
"996.4136,-14.875"
"996.4247,-14.875"
"996.4337,0"
"996.4446,0"
"996.4537,0"
"996.4637,0"
"996.4736,0"
"996.4836,0"
"996.4937,0"
"996.5037,0"
"996.5146,0"
"996.5247,0"
"996.5347,0"
"996.5447,0"
"996.5546,0"
"996.5646,0"
"996.5746,0"
"996.5847,0"
"996.5947,0"
"996.6047,0"
"996.6147,0"
"996.6246,0"
"996.6346,0"
"996.6447,0"
"996.6547,0"
"996.6647,0"
"996.6747,0"
"996.6846,0"
"996.6946,0"
"996.7047,0"
"996.7147,0"
"996.7247,0"
"996.7347,0"
"996.7446,0"
"996.7546,0"
"996.7646,0"
"996.7747,0"
"996.7847,0"
"996.7947,0"
"996.8046,0"
"996.8146,0"
"996.8246,0"
"996.8347,0"
"996.8447,0"
"996.8547,0"
"996.8647,0"
"996.8746,0"
"996.8846,0"
"996.8947,0"
"996.9056,0"
"996.9156,0"
"996.9257,0"
"996.9357,0"
"996.9457,0"
"996.9556,0"
"996.9656,0"
"996.9756,0"
"996.9857,0"
"996.9957,0"
"997.0057,0"
"997.0157,0"
"997.0256,0"
"997.0356,0"
"997.0457,0"
"997.0557,0"
"997.0657,0"
"997.0757,0"
"997.0856,0"
"997.0956,0"
"997.1057,0"
"997.1157,0"
"997.1257,0"
"997.1357,0"
"997.1456,0"
"997.1556,0"
"997.1656,0"
"997.1757,0"
"997.1857,0"
"997.1957,0"
"997.2056,0"
"997.2156,0"
"997.2256,0"
"997.2357,0"
"997.2457,0"
"997.2557,0"
"997.2657,0"
"997.2756,0"
"997.2856,0"
"997.2966,0"
"997.3066,0"
"997.3167,0"
"997.3267,0"
"997.3367,0"
"997.3467,0"
"997.3566,0"
"997.3666,0"
"997.3766,0"
"997.3867,0"
"997.3967,14.875"
"997.4067,14.875"
"997.4166,14.875"
"997.4266,14.875"
"997.4366,14.875"
"997.4467,14.875"
"997.4567,14.875"
"997.4667,14.875"
"997.4767,14.875"
"997.4866,14.875"
"997.4966,14.875"
"997.5067,14.875"
"997.5167,14.875"
"997.5267,14.875"
"997.5367,14.875"
"997.5466,29.925"
"997.5566,29.925"
"997.5667,29.925"
"997.5767,29.925"
"997.5867,29.925"
"997.5967,14.875"
"997.6066,14.875"
"997.6166,14.875"
"997.6266,14.875"
"997.6367,14.875"
"997.6467,0"
"997.6577,0"
"997.6677,0"
"997.6777,0"
"997.6877,0"
"997.6976,0"
"997.7076,0"
"997.7177,0"
"997.7277,0"
"997.7377,0"
"997.7477,0"
"997.7576,0"
"997.7676,0"
"997.7776,0"
"997.7877,0"
"997.7977,0"
"997.8077,0"
"997.8176,0"
"997.8276,0"
"997.8376,0"
"997.8477,0"
"997.8577,0"
"997.8677,0"
"997.8777,0"
"997.8876,0"
"997.8976,0"
"997.9077,0"
"997.9177,0"
"997.9277,0"
"997.9377,0"
"997.9476,0"
"997.9576,0"
"997.9677,0"
"997.9777,0"
"997.9877,0"
"997.9977,0"
"998.0076,0"
"998.0176,0"
"998.0276,0"
"998.0377,0"
"998.0477,0"
"998.0577,0"
"998.0687,0"
"998.0787,0"
"998.0887,-14.875"
"998.0986,-14.875"
"998.1086,-14.875"
"998.1187,-14.875"
"998.1287,-14.875"
"998.1387,-14.875"
"998.1487,-14.875"
"998.1586,-14.875"
"998.1686,-14.875"
"998.1786,-14.875"
"998.1887,0"
"998.1987,0"
"998.2087,0"
"998.2186,0"
"998.2286,0"
"998.2386,0"
"998.2487,0"
"998.2587,0"
"998.2687,0"
"998.2787,0"
"998.2886,0"
"998.2986,0"
"998.3087,0"
"998.3187,0"
"998.3287,0"
"998.3387,0"
"998.3486,0"
"998.3586,0"
"998.3687,0"
"998.3787,0"
"998.3887,0"
"998.3997,0"
"998.4086,0"
"998.4197,0"
"998.4286,0"
"998.4396,0"
"998.4496,0"
"998.4597,0"
"998.4697,0"
"998.4797,0"
"998.4897,0"
"998.4996,0"
"998.5096,0"
"998.5197,0"
"998.5297,0"
"998.5397,0"
"998.5497,0"
"998.5596,0"
"998.5696,0"
"998.5797,0"
"998.5897,0"
"998.5997,0"
"998.6097,0"
"998.6196,0"
"998.6296,0"
"998.6396,0"
"998.6497,0"
"998.6597,0"
"998.6697,0"
"998.6796,0"
"998.6896,0"
"998.6996,0"
"998.7097,0"
"998.7197,0"
"998.7297,0"
"998.7397,0"
"998.7496,0"
"998.7596,0"
"998.7697,0"
"998.7797,0"
"998.7897,0"
"998.7997,0"
"998.8096,0"
"998.8207,0"
"998.8306,0"
"998.8397,0"
"998.8506,0"
"998.8607,0"
"998.8707,0"
"998.8807,0"
"998.8907,0"
"998.9006,0"
"998.9106,-14.875"
"998.9207,-14.875"
"998.9307,-14.875"
"998.9407,-14.875"
"998.9507,-14.875"
"998.9606,-14.875"
"998.9706,-14.875"
"998.9807,-14.875"
"998.9907,-14.875"
"999.0007,-14.875"
"999.0107,0"
"999.0206,0"
"999.0306,0"
"999.0406,0"
"999.0507,0"
"999.0607,0"
"999.0707,0"
"999.0806,0"
"999.0906,0"
"999.1006,0"
"999.1107,0"
"999.1207,0"
"999.1307,0"
"999.1407,0"
"999.1506,0"
"999.1606,0"
"999.1716,0"
"999.1807,0"
"999.1907,0"
"999.2007,0"
"999.2106,0"
"999.2217,0"
"999.2307,0"
"999.2416,0"
"999.2516,0"
"999.2617,0"
"999.2717,0"
"999.2817,0"
"999.2916,0"
"999.3016,0"
"999.3116,0"
"999.3217,0"
"999.3317,0"
"999.3417,0"
"999.3517,0"
"999.3616,0"
"999.3716,0"
"999.3817,0"
"999.3917,0"
"999.4017,0"
"999.4117,0"
"999.4216,0"
"999.4316,0"
"999.4417,0"
"999.4517,0"
"999.4617,0"
"999.4717,0"
"999.4816,0"
"999.4916,0"
"999.5016,0"
"999.5117,0"
"999.5217,0"
"999.5317,0"
"999.5416,0"
"999.5516,0"
"999.5616,0"
"999.5717,0"
"999.5817,0"
"999.5917,0"
"999.6017,0"
"999.6127,0"
"999.6227,0"
"999.6326,0"
"999.6426,0"
"999.6526,0"
"999.6627,0"
"999.6727,0"
"999.6827,0"
"999.6926,0"
"999.7026,0"
"999.7126,0"
"999.7227,0"
"999.7327,0"
"999.7427,0"
"999.7527,0"
"999.7626,0"
"999.7726,0"
"999.7827,0"
"999.7927,0"
"999.8027,0"
"999.8127,0"
"999.8226,0"
"999.8326,0"
"999.8427,0"
"999.8527,0"
"999.8627,0"
"999.8727,0"
"999.8826,0"
"999.8926,0"
"999.9026,0"
"999.9127,0"
"999.9227,0"
"999.9327,0"
"999.9426,0"
"999.9526,0"
"999.9626,0"
"999.9736,0"
"999.9827,0"
"999.9927,0"
"1000.003,0"
"1000.013,0"
"1000.024,0"
"1000.034,0"
"1000.044,0"
"1000.054,0"
"1000.064,0"
"1000.074,0"
"1000.084,0"
"1000.094,0"
"1000.104,0"
"1000.114,0"
"1000.124,0"
"1000.134,0"
"1000.144,0"
"1000.154,0"
"1000.164,0"
"1000.174,0"
"1000.184,0"
"1000.194,0"
"1000.204,0"
"1000.214,0"
"1000.224,0"
"1000.234,0"
"1000.244,0"
"1000.254,0"
"1000.264,0"
"1000.274,0"
"1000.284,0"
"1000.294,0"
"1000.304,0"
"1000.314,0"
"1000.324,0"
"1000.334,0"
"1000.344,0"
"1000.354,0"
"1000.364,0"
"1000.374,0"
"1000.384,0"
"1000.394,0"
"1000.404,0"
"1000.415,0"
"1000.425,0"
"1000.435,0"
"1000.445,0"
"1000.455,0"
"1000.465,0"
"1000.475,0"
"1000.485,0"
"1000.495,0"
"1000.505,0"
"1000.515,0"
"1000.525,0"
"1000.535,0"
"1000.545,0"
"1000.555,0"
"1000.565,0"
"1000.575,0"
"1000.585,-14.875"
"1000.595,-14.875"
"1000.605,-14.875"
"1000.615,-14.875"
"1000.625,-14.875"
"1000.635,-14.875"
"1000.645,-14.875"
"1000.655,-14.875"
"1000.665,-14.875"
"1000.675,-14.875"
"1000.685,0"
"1000.695,0"
"1000.705,0"
"1000.715,0"
"1000.725,0"
"1000.735,0"
"1000.746,0"
"1000.756,0"
"1000.766,0"
"1000.776,0"
"1000.786,0"
"1000.796,0"
"1000.806,0"
"1000.816,0"
"1000.826,0"
"1000.836,0"
"1000.846,0"
"1000.856,0"
"1000.866,0"
"1000.876,0"
"1000.886,0"
"1000.896,0"
"1000.906,0"
"1000.916,0"
"1000.926,0"
"1000.936,0"
"1000.946,0"
"1000.956,0"
"1000.966,0"
"1000.976,0"
"1000.986,0"
"1000.996,0"
"1001.006,0"
"1001.016,0"
"1001.026,0"
"1001.036,0"
"1001.046,0"
"1001.056,0"
"1001.066,0"
"1001.076,0"
"1001.086,0"
"1001.096,0"
"1001.106,0"
"1001.116,0"
"1001.126,0"
"1001.136,0"
"1001.146,0"
"1001.156,0"
"1001.166,0"
"1001.176,0"
"1001.186,0"
"1001.197,0"
"1001.207,0"
"1001.217,0"
"1001.227,0"
"1001.237,0"
"1001.247,0"
"1001.257,0"
"1001.267,0"
"1001.277,0"
"1001.287,0"
"1001.297,0"
"1001.307,0"
"1001.317,0"
"1001.327,0"
"1001.337,0"
"1001.347,0"
"1001.357,0"
"1001.367,0"
"1001.377,0"
"1001.387,0"
"1001.397,0"
"1001.407,0"
"1001.417,0"
"1001.427,0"
"1001.437,0"
"1001.447,0"
"1001.457,0"
"1001.467,0"
"1001.477,0"
"1001.487,0"
"1001.497,0"
"1001.507,0"
"1001.517,0"
"1001.527,0"
"1001.537,0"
"1001.547,0"
"1001.557,0"
"1001.567,0"
"1001.577,0"
"1001.588,0"
"1001.598,0"
"1001.608,0"
"1001.618,0"
"1001.628,0"
"1001.638,0"
"1001.648,0"
"1001.658,0"
"1001.668,0"
"1001.678,0"
"1001.688,0"
"1001.698,0"
"1001.708,0"
"1001.718,0"
"1001.728,0"
"1001.738,0"
"1001.748,0"
"1001.758,0"
"1001.768,0"
"1001.778,0"
"1001.788,0"
"1001.798,0"
"1001.808,0"
"1001.818,0"
"1001.828,0"
"1001.838,0"
"1001.848,0"
"1001.858,0"
"1001.868,0"
"1001.878,0"
"1001.888,0"
"1001.898,0"
"1001.908,14.875"
"1001.918,14.875"
"1001.928,14.875"
"1001.938,14.875"
"1001.948,14.875"
"1001.958,14.875"
"1001.968,0"
"1001.979,0"
"1001.989,0"
"1001.999,0"
"1002.009,0"
"1002.019,0"
"1002.029,0"
"1002.039,0"
"1002.049,0"
"1002.059,0"
"1002.069,0"
"1002.079,0"
"1002.089,0"
"1002.099,0"
"1002.109,0"
"1002.119,0"
"1002.129,0"
"1002.139,0"
"1002.149,0"
"1002.159,0"
"1002.169,0"
"1002.179,0"
"1002.189,14.875"
"1002.199,14.875"
"1002.209,14.875"
"1002.219,14.875"
"1002.229,14.875"
"1002.239,14.875"
"1002.249,14.875"
"1002.259,14.875"
"1002.269,14.875"
"1002.279,14.875"
"1002.289,0"
"1002.299,0"
"1002.31,0"
"1002.319,0"
"1002.33,0"
"1002.34,0"
"1002.35,0"
"1002.36,0"
"1002.37,0"
"1002.38,0"
"1002.39,0"
"1002.4,0"
"1002.41,0"
"1002.42,0"
"1002.43,0"
"1002.44,0"
"1002.45,0"
"1002.46,0"
"1002.47,0"
"1002.48,0"
"1002.49,0"
"1002.5,0"
"1002.51,0"
"1002.52,0"
"1002.53,0"
"1002.54,0"
"1002.55,0"
"1002.56,0"
"1002.57,0"
"1002.58,0"
"1002.59,0"
"1002.6,0"
"1002.61,0"
"1002.62,0"
"1002.63,0"
"1002.64,0"
"1002.65,0"
"1002.66,0"
"1002.67,0"
"1002.68,0"
"1002.69,0"
"1002.7,0"
"1002.71,0"
"1002.721,0"
"1002.731,0"
"1002.741,0"
"1002.751,0"
"1002.761,0"
"1002.771,0"
"1002.781,0"
"1002.791,0"
"1002.801,0"
"1002.811,0"
"1002.821,0"
"1002.831,0"
"1002.841,0"
"1002.851,0"
"1002.861,0"
"1002.871,0"
"1002.881,0"
"1002.891,0"
"1002.901,0"
"1002.911,0"
"1002.921,0"
"1002.931,0"
"1002.941,0"
"1002.951,0"
"1002.961,0"
"1002.971,0"
"1002.981,0"
"1002.991,0"
"1003.001,0"
"1003.011,0"
"1003.021,0"
"1003.031,-14.875"
"1003.041,-14.875"
"1003.051,-14.875"
"1003.061,-14.875"
"1003.071,-14.875"
"1003.081,-14.875"
"1003.091,-14.875"
"1003.101,-14.875"
"1003.111,-14.875"
"1003.121,-14.875"
"1003.131,0"
"1003.141,0"
"1003.152,0"
"1003.162,0"
"1003.172,0"
"1003.182,0"
"1003.192,0"
"1003.202,0"
"1003.212,0"
"1003.222,0"
"1003.232,0"
"1003.242,0"
"1003.252,0"
"1003.262,0"
"1003.272,0"
"1003.282,0"
"1003.292,0"
"1003.302,0"
"1003.312,0"
"1003.322,0"
"1003.332,0"
"1003.342,0"
"1003.352,0"
"1003.362,0"
"1003.372,0"
"1003.382,0"
"1003.392,0"
"1003.402,0"
"1003.412,0"
"1003.422,0"
"1003.432,0"
"1003.442,0"
"1003.452,0"
"1003.462,0"
"1003.473,0"
"1003.482,-14.875"
"1003.492,-14.875"
"1003.503,-14.875"
"1003.512,-14.875"
"1003.522,-14.875"
"1003.533,-14.875"
"1003.543,-14.875"
"1003.553,-29.925"
"1003.563,-29.925"
"1003.573,-29.925"
"1003.583,-14.875"
"1003.593,-14.875"
"1003.603,-14.875"
"1003.613,-14.875"
"1003.623,-14.875"
"1003.633,-14.875"
"1003.643,-14.875"
"1003.653,0"
"1003.663,-14.875"
"1003.673,-14.875"
"1003.683,-14.875"
"1003.693,-14.875"
"1003.703,-14.875"
"1003.713,-14.875"
"1003.723,-14.875"
"1003.733,-14.875"
"1003.743,-14.875"
"1003.753,-14.875"
"1003.763,0"
"1003.773,0"
"1003.783,0"
"1003.793,0"
"1003.803,0"
"1003.813,0"
"1003.823,0"
"1003.833,0"
"1003.843,0"
"1003.853,0"
"1003.863,0"
"1003.874,0"
"1003.883,0"
"1003.893,0"
"1003.903,0"
"1003.913,0"
"1003.924,0"
"1003.934,0"
"1003.944,0"
"1003.954,0"
"1003.964,0"
"1003.974,0"
"1003.984,0"
"1003.994,0"
"1004.004,0"
"1004.014,0"
"1004.024,0"
"1004.034,0"
"1004.044,0"
"1004.054,0"
"1004.064,0"
"1004.074,0"
"1004.084,0"
"1004.094,0"
"1004.104,0"
"1004.114,0"
"1004.124,-14.875"
"1004.134,-14.875"
"1004.144,-14.875"
"1004.154,-14.875"
"1004.164,-14.875"
"1004.174,-14.875"
"1004.184,-14.875"
"1004.194,-14.875"
"1004.204,-14.875"
"1004.214,-14.875"
"1004.224,0"
"1004.234,0"
"1004.244,0"
"1004.254,0"
"1004.264,0"
"1004.274,0"
"1004.284,0"
"1004.294,0"
"1004.304,0"
"1004.315,0"
"1004.325,0"
"1004.335,0"
"1004.345,0"
"1004.355,0"
"1004.365,0"
"1004.375,0"
"1004.385,0"
"1004.395,0"
"1004.405,0"
"1004.415,0"
"1004.425,0"
"1004.435,0"
"1004.445,0"
"1004.455,0"
"1004.465,0"
"1004.475,0"
"1004.485,0"
"1004.495,0"
"1004.505,0"
"1004.515,0"
"1004.525,0"
"1004.535,0"
"1004.545,0"
"1004.555,0"
"1004.565,0"
"1004.575,0"
"1004.585,0"
"1004.595,0"
"1004.605,0"
"1004.615,0"
"1004.625,0"
"1004.635,0"
"1004.645,0"
"1004.655,0"
"1004.665,0"
"1004.675,0"
"1004.685,0"
"1004.695,0"
"1004.706,0"
"1004.716,0"
"1004.726,0"
"1004.736,0"
"1004.746,0"
"1004.756,0"
"1004.766,0"
"1004.776,0"
"1004.786,0"
"1004.796,0"
"1004.806,0"
"1004.816,0"
"1004.826,0"
"1004.836,0"
"1004.846,0"
"1004.856,0"
"1004.866,0"
"1004.876,0"
"1004.886,0"
"1004.896,0"
"1004.906,14.875"
"1004.916,14.875"
"1004.926,14.875"
"1004.936,14.875"
"1004.946,14.875"
"1004.956,14.875"
"1004.966,14.875"
"1004.976,14.875"
"1004.986,14.875"
"1004.996,14.875"
"1005.006,0"
"1005.016,0"
"1005.026,0"
"1005.036,0"
"1005.046,0"
"1005.056,0"
"1005.067,0"
"1005.076,0"
"1005.087,0"
"1005.097,0"
"1005.107,0"
"1005.117,0"
"1005.127,0"
"1005.137,0"
"1005.147,0"
"1005.157,0"
"1005.167,0"
"1005.177,0"
"1005.187,0"
"1005.197,0"
"1005.207,0"
"1005.217,0"
"1005.227,0"
"1005.237,0"
"1005.247,0"
"1005.257,0"
"1005.267,0"
"1005.277,0"
"1005.287,0"
"1005.297,0"
"1005.307,0"
"1005.317,0"
"1005.327,0"
"1005.337,0"
"1005.347,0"
"1005.357,0"
"1005.367,0"
"1005.377,0"
"1005.387,0"
"1005.397,0"
"1005.407,0"
"1005.417,0"
"1005.427,0"
"1005.437,0"
"1005.447,0"
"1005.457,0"
"1005.467,0"
"1005.477,0"
"1005.488,0"
"1005.498,0"
"1005.508,0"
"1005.518,0"
"1005.528,0"
"1005.538,0"
"1005.548,0"
"1005.558,0"
"1005.568,0"
"1005.578,0"
"1005.588,0"
"1005.598,0"
"1005.608,0"
"1005.618,0"
"1005.628,0"
"1005.638,0"
"1005.648,0"
"1005.658,0"
"1005.668,0"
"1005.678,0"
"1005.688,0"
"1005.698,0"
"1005.708,0"
"1005.718,0"
"1005.728,0"
"1005.738,0"
"1005.748,0"
"1005.758,0"
"1005.768,0"
"1005.778,0"
"1005.788,0"
"1005.798,0"
"1005.808,0"
"1005.818,0"
"1005.828,0"
"1005.838,0"
"1005.848,0"
"1005.858,0"
"1005.868,0"
"1005.879,0"
"1005.889,0"
"1005.899,0"
"1005.909,0"
"1005.919,0"
"1005.929,0"
"1005.939,0"
"1005.949,0"
"1005.959,0"
"1005.969,0"
"1005.979,0"
"1005.989,0"
"1005.999,0"
"1006.009,0"
"1006.019,0"
"1006.029,0"
"1006.039,0"
"1006.049,0"
"1006.059,0"
"1006.069,0"
"1006.079,0"
"1006.089,0"
"1006.099,0"
"1006.109,0"
"1006.119,0"
"1006.129,0"
"1006.139,0"
"1006.149,0"
"1006.159,0"
"1006.169,0"
"1006.179,0"
"1006.189,0"
"1006.199,14.875"
"1006.209,14.875"
"1006.219,14.875"
"1006.23,14.875"
"1006.239,14.875"
"1006.25,14.875"
"1006.26,14.875"
"1006.27,14.875"
"1006.28,14.875"
"1006.29,14.875"
"1006.3,0"
"1006.31,0"
"1006.32,0"
"1006.33,0"
"1006.34,0"
"1006.35,0"
"1006.36,0"
"1006.37,0"
"1006.38,0"
"1006.39,0"
"1006.4,0"
"1006.41,14.875"
"1006.42,14.875"
"1006.43,14.875"
"1006.44,14.875"
"1006.45,14.875"
"1006.46,14.875"
"1006.47,29.925"
"1006.48,29.925"
"1006.49,29.925"
"1006.5,29.925"
"1006.51,14.875"
"1006.52,14.875"
"1006.53,14.875"
"1006.54,14.875"
"1006.55,14.875"
"1006.56,14.875"
"1006.571,0"
"1006.58,0"
"1006.59,0"
"1006.6,0"
"1006.611,0"
"1006.621,0"
"1006.631,0"
"1006.641,0"
"1006.651,0"
"1006.661,0"
"1006.671,0"
"1006.681,0"
"1006.691,0"
"1006.701,0"
"1006.711,0"
"1006.721,0"
"1006.731,0"
"1006.741,0"
"1006.751,0"
"1006.761,0"
"1006.771,0"
"1006.781,0"
"1006.791,0"
"1006.801,0"
"1006.811,0"
"1006.821,0"
"1006.831,0"
"1006.841,0"
"1006.851,0"
"1006.861,0"
"1006.871,0"
"1006.881,0"
"1006.891,0"
"1006.901,0"
"1006.911,0"
"1006.921,0"
"1006.931,0"
"1006.941,0"
"1006.951,0"
"1006.961,0"
"1006.971,0"
"1006.981,0"
"1006.991,0"
"1007.001,0"
"1007.011,0"
"1007.021,0"
"1007.031,0"
"1007.041,0"
"1007.052,0"
"1007.062,0"
"1007.072,0"
"1007.082,0"
"1007.092,0"
"1007.102,0"
"1007.112,0"
"1007.122,0"
"1007.132,0"
"1007.142,0"
"1007.152,0"
"1007.162,0"
"1007.172,0"
"1007.182,0"
"1007.192,0"
"1007.202,0"
"1007.212,0"
"1007.222,0"
"1007.232,0"
"1007.242,0"
"1007.252,0"
"1007.262,0"
"1007.272,0"
"1007.282,0"
"1007.292,0"
"1007.302,0"
"1007.312,0"
"1007.322,0"
"1007.332,0"
"1007.342,0"
"1007.352,0"
"1007.363,0"
"1007.373,0"
"1007.383,0"
"1007.392,0"
"1007.403,0"
"1007.412,0"
"1007.423,0"
"1007.433,0"
"1007.443,0"
"1007.453,0"
"1007.463,0"
"1007.473,0"
"1007.483,0"
"1007.493,0"
"1007.503,0"
"1007.513,0"
"1007.523,0"
"1007.533,0"
"1007.543,0"
"1007.553,0"
"1007.563,0"
"1007.573,0"
"1007.583,0"
"1007.593,0"
"1007.603,0"
"1007.613,0"
"1007.623,0"
"1007.633,14.875"
"1007.643,14.875"
"1007.653,14.875"
"1007.663,14.875"
"1007.673,14.875"
"1007.683,14.875"
"1007.693,14.875"
"1007.703,14.875"
"1007.713,14.875"
"1007.723,14.875"
"1007.733,0"
"1007.743,0"
"1007.753,0"
"1007.763,0"
"1007.774,0"
"1007.783,0"
"1007.793,0"
"1007.803,0"
"1007.813,0"
"1007.824,0"
"1007.834,0"
