"time,SpeedCom"
"1302.229,102.31"
"1302.249,102.21"
"1302.269,102.2"
"1302.289,102.2"
"1302.309,102.23"
"1302.329,102.1"
"1302.349,102.18"
"1302.369,102.31"
"1302.389,102.31"
"1302.409,102.03"
"1302.429,102.28"
"1302.449,102.2"
"1302.469,101.93"
"1302.49,101.93"
"1302.509,102.37"
"1302.529,102.65"
"1302.549,101.58"
"1302.569,101.72"
"1302.589,101.72"
"1302.609,102.09"
"1302.629,101.77"
"1302.649,101.91"
"1302.669,102.24"
"1302.69,102.04"
"1302.709,102.04"
"1302.729,102.27"
"1302.749,102.17"
"1302.769,102.25"
"1302.789,102.25"
"1302.809,102.07"
"1302.829,102.2"
"1302.849,102.28"
"1302.869,102.17"
"1302.889,102.25"
"1302.909,102.25"
"1302.929,102.02"
"1302.949,101.96"
"1302.969,102.04"
"1302.989,102.04"
"1303.009,102.1"
"1303.029,101.79"
"1303.049,102.23"
"1303.069,102.16"
"1303.089,102.16"
"1303.109,102.04"
"1303.129,101.93"
"1303.149,101.75"
"1303.169,101.93"
"1303.189,101.93"
"1303.209,101.86"
"1303.229,101.82"
"1303.249,101.89"
"1303.269,101.93"
"1303.289,101.93"
"1303.309,101.79"
"1303.329,102.09"
"1303.349,102.03"
"1303.369,101.84"
"1303.389,101.84"
"1303.409,101.86"
"1303.429,101.93"
"1303.449,102.1"
"1303.469,101.89"
"1303.489,101.89"
"1303.509,102.02"
"1303.529,102.04"
"1303.549,102.14"
"1303.569,101.91"
"1303.589,101.91"
"1303.609,102.11"
"1303.629,101.91"
"1303.649,102.1"
"1303.669,102.24"
"1303.689,102.24"
"1303.709,102.04"
"1303.729,102.25"
"1303.749,102.14"
"1303.769,102.13"
"1303.789,102.13"
"1303.809,102.24"
"1303.829,102.24"
"1303.849,102"
"1303.869,102.35"
"1303.889,102.35"
"1303.909,102.03"
"1303.929,102.27"
"1303.949,102.31"
"1303.969,102.18"
"1303.99,102.18"
"1304.009,102.18"
"1304.029,102.23"
"1304.049,102.23"
"1304.069,102.23"
"1304.089,102.17"
"1304.109,102.17"
"1304.129,102.17"
"1304.149,102.3"
"1304.169,102.07"
"1304.189,102.23"
"1304.209,102.23"
"1304.229,102"
"1304.249,101.73"
"1304.269,102.23"
"1304.289,101.97"
"1304.309,101.97"
"1304.329,102.04"
"1304.349,102.17"
"1304.369,102.14"
"1304.389,102.14"
"1304.409,101.97"
"1304.429,102.14"
"1304.449,102.1"
"1304.469,101.89"
"1304.49,101.89"
"1304.509,101.96"
"1304.529,102"
"1304.549,102.18"
"1304.569,102.03"
"1304.589,101.93"
"1304.609,101.93"
"1304.629,102.11"
"1304.649,102.07"
"1304.669,101.8"
"1304.689,101.8"
"1304.709,101.96"
"1304.729,101.93"
"1304.749,101.84"
"1304.769,102"
"1304.789,101.77"
"1304.809,101.77"
"1304.829,101.97"
"1304.849,101.88"
"1304.869,101.89"
"1304.889,101.89"
"1304.909,101.95"
"1304.929,102.03"
"1304.949,101.77"
"1304.969,101.91"
"1304.989,101.91"
"1305.009,101.93"
"1305.029,101.91"
"1305.049,101.97"
"1305.069,102"
"1305.089,102.03"
"1305.109,102.03"
"1305.129,102.07"
"1305.149,101.84"
"1305.169,102.07"
"1305.189,102.07"
"1305.209,101.93"
"1305.229,102.07"
"1305.249,102.14"
"1305.269,102.07"
"1305.289,102.17"
"1305.309,102.17"
"1305.329,102.05"
"1305.349,102.1"
"1305.369,102.11"
"1305.389,102.16"
"1305.409,102.16"
"1305.429,102.09"
"1305.449,102.32"
"1305.469,102.21"
"1305.489,102.21"
"1305.509,102.24"
"1305.529,102.17"
"1305.549,102.03"
"1305.569,102.1"
"1305.589,102.1"
"1305.609,102.18"
"1305.629,102.11"
"1305.649,102.25"
"1305.669,102.17"
"1305.689,102.07"
"1305.709,102.07"
"1305.729,102.14"
"1305.749,102.23"
"1305.769,102.11"
"1305.789,102.07"
"1305.809,102.07"
"1305.829,102.17"
"1305.849,102.3"
"1305.869,102.27"
"1305.889,102.27"
"1305.909,102.17"
"1305.929,102.37"
"1305.949,102.3"
"1305.969,102.14"
"1305.989,102.14"
"1306.009,102.41"
"1306.029,102.31"
"1306.049,102.3"
"1306.069,102.41"
"1306.089,102.41"
"1306.109,102.17"
"1306.129,102.37"
"1306.149,102.27"
"1306.169,102.24"
"1306.189,102.24"
"1306.209,102.34"
"1306.229,102.34"
"1306.249,102.11"
"1306.269,102.49"
"1306.289,102.14"
"1306.309,102.14"
"1306.329,102.27"
"1306.349,102.24"
"1306.369,102.37"
"1306.389,102.21"
"1306.409,102.21"
"1306.429,102.37"
"1306.449,102.38"
"1306.469,102.45"
"1306.489,102.45"
"1306.509,102.45"
"1306.529,102.45"
"1306.549,102.59"
"1306.569,102.52"
"1306.589,102.52"
"1306.609,102.67"
"1306.629,102.38"
"1306.649,102.52"
"1306.669,102.56"
"1306.689,102.56"
"1306.709,102.76"
"1306.729,102.6"
"1306.749,102.66"
"1306.769,102.65"
"1306.789,102.65"
"1306.809,102.69"
"1306.829,102.69"
"1306.849,102.66"
"1306.869,102.59"
"1306.889,102.66"
"1306.909,102.66"
"1306.929,102.55"
"1306.949,102.7"
"1306.969,102.76"
"1306.989,102.76"
"1307.009,102.62"
"1307.029,102.79"
"1307.049,102.8"
"1307.069,102.59"
"1307.089,102.59"
"1307.109,102.69"
"1307.129,102.73"
"1307.149,102.87"
"1307.169,102.76"
"1307.189,102.79"
"1307.209,102.79"
"1307.229,102.95"
"1307.249,102.87"
"1307.269,102.66"
"1307.289,102.86"
"1307.309,102.86"
"1307.329,102.73"
"1307.349,102.76"
"1307.369,102.76"
"1307.389,102.73"
"1307.409,102.73"
"1307.429,102.87"
"1307.449,102.87"
"1307.469,102.88"
"1307.489,102.88"
"1307.509,103.01"
"1307.529,103.01"
"1307.549,102.8"
"1307.569,103.09"
"1307.589,103.09"
"1307.609,102.9"
"1307.629,103.18"
"1307.649,102.98"
"1307.669,102.95"
"1307.689,102.95"
"1307.709,102.97"
"1307.729,102.98"
"1307.749,102.79"
"1307.769,102.87"
"1307.789,102.87"
"1307.809,102.83"
"1307.829,102.81"
"1307.849,102.9"
"1307.869,102.87"
"1307.889,102.88"
"1307.909,102.88"
"1307.929,102.83"
"1307.949,102.8"
"1307.969,102.9"
"1307.989,102.9"
"1308.009,102.84"
"1308.029,102.76"
"1308.049,102.88"
"1308.069,103.01"
"1308.089,103.09"
"1308.109,103.09"
"1308.129,102.97"
"1308.149,102.97"
"1308.169,102.9"
"1308.189,103.01"
"1308.209,103.01"
"1308.229,102.87"
"1308.249,102.99"
"1308.269,103.01"
"1308.289,103.01"
"1308.309,103.01"
"1308.329,102.9"
"1308.349,102.76"
"1308.369,102.97"
"1308.389,102.97"
"1308.409,102.79"
"1308.429,102.62"
"1308.449,102.92"
"1308.469,102.69"
"1308.489,102.69"
"1308.509,102.74"
"1308.529,102.73"
"1308.549,102.87"
"1308.569,102.79"
"1308.589,102.79"
"1308.609,102.74"
"1308.629,102.72"
"1308.649,102.83"
"1308.669,102.83"
"1308.689,102.76"
"1308.709,102.76"
"1308.729,102.94"
"1308.749,102.83"
"1308.769,102.83"
"1308.789,102.79"
"1308.809,102.79"
"1308.829,102.84"
"1308.849,102.97"
"1308.869,102.72"
"1308.889,102.72"
"1308.909,102.94"
"1308.929,102.92"
"1308.949,102.8"
"1308.969,102.72"
"1308.989,102.72"
"1309.009,102.95"
"1309.029,103.01"
"1309.049,102.76"
"1309.069,102.76"
"1309.089,102.55"
"1309.109,102.55"
"1309.129,102.59"
"1309.149,102.63"
"1309.169,102.53"
"1309.189,102.53"
"1309.209,102.59"
"1309.229,102.76"
"1309.249,102.59"
"1309.269,102.72"
"1309.29,102.66"
"1309.309,102.66"
"1309.329,102.62"
"1309.349,102.52"
"1309.369,102.39"
"1309.389,102.39"
"1309.409,102.52"
"1309.429,102.51"
"1309.449,102.41"
"1309.469,102.48"
"1309.49,102.48"
"1309.509,102.44"
"1309.529,102.39"
"1309.549,102.37"
"1309.569,102.41"
"1309.589,102.41"
"1309.609,102.41"
"1309.629,102.27"
"1309.649,102.27"
"1309.669,102.32"
"1309.689,102.55"
"1309.709,102.55"
"1309.729,102.31"
"1309.749,102.3"
"1309.769,102.37"
"1309.789,102.37"
"1309.809,102.31"
"1309.829,102.17"
"1309.849,102.42"
"1309.869,102.25"
"1309.889,102.32"
"1309.909,102.32"
"1309.929,102.17"
"1309.949,102.31"
"1309.969,102.28"
"1309.989,102.28"
"1310.009,101.96"
"1310.029,102.03"
"1310.049,102.04"
"1310.069,102.03"
"1310.089,102.03"
"1310.109,102.07"
"1310.129,102.07"
"1310.149,102.18"
"1310.169,102.17"
"1310.189,102.17"
"1310.209,102.17"
"1310.229,102.2"
"1310.249,102.17"
"1310.269,102.14"
"1310.289,102.14"
"1310.309,102.13"
"1310.329,102.14"
"1310.349,102.04"
"1310.369,102.03"
"1310.389,102.03"
"1310.409,102.02"
"1310.429,102.05"
"1310.449,101.96"
"1310.469,102.03"
"1310.489,102.03"
"1310.509,101.96"
"1310.529,102.02"
"1310.549,102.03"
"1310.569,102.16"
"1310.589,101.97"
"1310.609,101.97"
"1310.629,101.91"
"1310.649,101.73"
"1310.669,101.93"
"1310.689,101.93"
"1310.709,101.89"
"1310.729,101.82"
"1310.749,101.77"
"1310.769,101.75"
"1310.789,101.89"
"1310.809,101.89"
"1310.829,101.72"
"1310.849,101.77"
"1310.869,101.73"
"1310.889,101.73"
"1310.909,101.68"
"1310.929,101.55"
"1310.949,101.68"
"1310.969,101.54"
"1310.989,101.54"
"1311.009,101.55"
"1311.029,101.59"
"1311.048,101.65"
"1311.069,101.52"
"1311.089,101.41"
"1311.109,101.41"
"1311.129,101.54"
"1311.149,101.65"
"1311.169,101.48"
"1311.189,101.34"
"1311.209,101.34"
"1311.229,101.45"
"1311.249,101.37"
"1311.269,101.24"
"1311.289,101.24"
"1311.309,101.26"
"1311.329,101.37"
"1311.349,101.26"
"1311.369,101.19"
"1311.389,101.19"
"1311.409,101.24"
"1311.429,101.45"
"1311.449,101.4"
"1311.469,101.49"
"1311.489,101.49"
"1311.509,101.54"
"1311.529,101.33"
"1311.549,101.27"
"1311.569,101.23"
"1311.589,101.27"
"1311.609,101.27"
"1311.629,101.23"
"1311.649,101.16"
"1311.669,101.01"
"1311.689,101.03"
"1311.709,101.03"
"1311.729,100.94"
"1311.749,101.02"
"1311.769,100.88"
"1311.789,100.98"
"1311.809,100.98"
"1311.829,100.94"
"1311.849,100.95"
"1311.869,100.91"
"1311.889,100.91"
"1311.909,101.09"
"1311.929,100.95"
"1311.949,101.12"
"1311.969,100.94"
"1311.99,100.94"
"1312.009,100.94"
"1312.029,100.84"
"1312.049,101.02"
"1312.069,100.95"
"1312.089,100.95"
"1312.109,100.66"
"1312.129,100.67"
"1312.149,100.67"
"1312.169,100.67"
"1312.189,100.67"
"1312.209,100.67"
"1312.229,100.77"
"1312.249,100.66"
"1312.269,100.52"
"1312.289,100.52"
"1312.309,100.52"
"1312.329,100.59"
"1312.349,100.5"
"1312.369,100.34"
"1312.389,100.34"
"1312.409,100.36"
"1312.429,100.5"
"1312.449,100.45"
"1312.469,100.47"
"1312.489,100.47"
"1312.509,100.53"
"1312.529,100.27"
"1312.548,100.43"
"1312.569,100.32"
"1312.589,100.5"
"1312.609,100.5"
"1312.629,100.34"
"1312.648,100.36"
"1312.669,100.27"
"1312.689,100.32"
"1312.709,100.32"
"1312.729,100.3"
"1312.749,100.41"
"1312.769,100.16"
"1312.789,100.3"
"1312.809,100.3"
"1312.829,100.4"
"1312.849,100.2"
"1312.869,100.11"
"1312.889,100.08"
"1312.909,100.08"
"1312.929,100.2"
"1312.949,100.2"
"1312.969,100.05"
"1312.989,100.05"
"1313.009,100.18"
"1313.029,100.18"
"1313.049,100.16"
"1313.069,100.18"
"1313.089,100.11"
"1313.109,100.11"
"1313.129,100.08"
"1313.149,99.87"
"1313.169,100.08"
"1313.189,100.08"
"1313.209,100.16"
"1313.229,99.95"
"1313.249,100.11"
"1313.269,100.16"
"1313.289,100.16"
"1313.309,100.27"
"1313.329,100.22"
"1313.349,100.2"
"1313.369,100.11"
"1313.389,100.11"
"1313.409,100.16"
"1313.429,100.01"
"1313.449,100.16"
"1313.469,100.11"
"1313.489,100.11"
"1313.509,100.04"
"1313.529,100.04"
"1313.549,100.13"
"1313.569,100.04"
"1313.589,100.04"
"1313.609,100.04"
"1313.629,99.97"
"1313.649,99.97"
"1313.669,99.86"
"1313.689,99.86"
"1313.709,99.86"
"1313.729,99.81"
"1313.749,99.62"
"1313.769,99.8"
"1313.789,99.76"
"1313.809,99.76"
"1313.829,99.77"
"1313.849,99.66"
"1313.869,99.83"
"1313.889,99.8"
"1313.909,99.8"
"1313.929,99.79"
"1313.949,99.9"
"1313.969,99.8"
"1313.989,99.8"
"1314.009,99.76"
"1314.029,99.73"
"1314.049,99.76"
"1314.069,99.62"
"1314.089,99.62"
"1314.109,99.44"
"1314.129,99.63"
"1314.149,99.73"
"1314.169,99.28"
"1314.189,99.62"
"1314.209,99.62"
"1314.229,99.67"
"1314.249,99.6"
"1314.268,99.62"
"1314.289,99.62"
"1314.309,99.69"
"1314.329,99.83"
"1314.349,99.66"
"1314.369,99.77"
"1314.389,99.77"
"1314.409,99.63"
"1314.429,99.8"
"1314.449,99.45"
"1314.469,99.59"
"1314.489,99.59"
"1314.509,99.49"
"1314.529,99.52"
"1314.549,99.53"
"1314.569,99.53"
"1314.589,99.53"
"1314.609,99.53"
"1314.629,99.24"
"1314.649,99.3"
"1314.669,99.32"
"1314.69,99.21"
"1314.709,99.21"
"1314.729,98.93"
"1314.749,99.34"
"1314.769,99.34"
"1314.789,99.34"
"1314.809,99.27"
"1314.829,99.45"
"1314.848,99.48"
"1314.869,99.42"
"1314.889,99.3"
"1314.909,99.3"
"1314.929,99.52"
"1314.948,99.45"
"1314.969,99.41"
"1314.989,99.41"
"1315.009,99.45"
"1315.029,99.24"
"1315.049,99.1"
"1315.069,99.27"
"1315.089,99.17"
"1315.109,99.17"
"1315.129,99.13"
"1315.149,99.17"
"1315.169,99.3"
"1315.189,99.3"
"1315.209,99.34"
"1315.229,99.31"
"1315.248,99.27"
"1315.269,99.3"
"1315.289,99.09"
"1315.309,99.09"
"1315.329,98.96"
"1315.349,99.04"
"1315.369,99.04"
"1315.389,99.04"
"1315.409,98.79"
"1315.429,98.82"
"1315.449,98.89"
"1315.469,98.72"
"1315.49,98.72"
"1315.509,98.82"
"1315.529,98.82"
"1315.549,98.75"
"1315.569,98.75"
"1315.589,98.75"
"1315.609,98.75"
"1315.629,98.93"
"1315.649,98.97"
"1315.669,98.89"
"1315.689,98.89"
"1315.708,99"
"1315.729,98.89"
"1315.749,98.93"
"1315.769,98.95"
"1315.789,98.95"
"1315.809,98.98"
"1315.829,98.8"
"1315.848,99.02"
"1315.869,98.96"
"1315.889,98.96"
"1315.908,98.89"
"1315.929,98.93"
"1315.949,98.93"
"1315.969,98.93"
"1315.989,98.93"
"1316.009,98.8"
"1316.029,98.75"
"1316.049,98.75"
"1316.069,98.72"
"1316.089,98.72"
"1316.109,98.58"
"1316.129,98.75"
"1316.149,98.7"
"1316.169,98.52"
"1316.189,98.52"
"1316.209,98.7"
"1316.229,98.63"
"1316.249,98.48"
"1316.269,98.63"
"1316.289,98.63"
"1316.309,98.56"
"1316.329,98.26"
"1316.349,98.51"
"1316.369,98.52"
"1316.389,98.52"
"1316.409,98.65"
"1316.429,98.61"
"1316.448,98.73"
"1316.469,98.52"
"1316.489,98.52"
"1316.508,98.7"
"1316.529,98.61"
"1316.548,98.55"
"1316.569,98.56"
"1316.589,98.56"
"1316.608,98.52"
"1316.629,98.52"
"1316.649,98.54"
"1316.669,98.65"
"1316.689,98.63"
"1316.709,98.63"
"1316.729,98.77"
"1316.749,98.63"
"1316.769,98.75"
"1316.789,98.77"
"1316.809,98.77"
"1316.829,98.7"
"1316.849,98.72"
"1316.869,98.77"
"1316.889,98.77"
"1316.909,98.84"
"1316.929,98.7"
"1316.949,98.89"
"1316.969,98.77"
"1316.989,98.77"
"1317.009,98.9"
"1317.029,98.84"
"1317.049,98.84"
"1317.069,98.86"
"1317.089,98.86"
"1317.109,98.75"
"1317.129,98.7"
"1317.149,98.66"
"1317.169,98.79"
"1317.189,98.79"
"1317.209,98.73"
"1317.229,98.88"
"1317.249,98.72"
"1317.269,98.86"
"1317.289,98.9"
"1317.309,98.9"
"1317.329,98.96"
"1317.348,98.95"
"1317.369,98.86"
"1317.389,98.86"
"1317.408,98.95"
"1317.429,98.84"
"1317.449,98.97"
"1317.469,98.79"
"1317.489,98.79"
"1317.509,98.9"
"1317.529,98.86"
"1317.549,98.75"
"1317.569,98.8"
"1317.589,98.79"
"1317.609,98.79"
"1317.629,98.84"
"1317.649,98.84"
"1317.669,98.96"
"1317.689,98.96"
"1317.709,98.8"
"1317.729,98.96"
"1317.749,98.9"
"1317.769,98.8"
"1317.789,98.8"
"1317.809,98.93"
"1317.829,98.82"
"1317.849,98.84"
"1317.869,98.72"
"1317.889,98.72"
"1317.909,98.84"
"1317.929,98.9"
"1317.949,98.86"
"1317.969,98.82"
"1317.989,98.82"
"1318.008,98.95"
"1318.029,98.88"
"1318.049,98.7"
"1318.069,98.77"
"1318.089,98.77"
"1318.108,98.7"
"1318.129,98.77"
"1318.149,98.86"
"1318.169,98.82"
"1318.189,98.79"
"1318.208,98.79"
"1318.229,98.82"
"1318.248,98.84"
"1318.269,98.95"
"1318.289,98.86"
"1318.308,98.86"
"1318.329,98.84"
"1318.348,98.89"
"1318.369,98.8"
"1318.389,98.8"
"1318.409,98.89"
"1318.429,98.95"
"1318.449,98.82"
"1318.469,98.93"
"1318.489,98.93"
"1318.509,98.95"
"1318.529,98.84"
"1318.549,98.9"
"1318.569,98.95"
"1318.589,98.95"
"1318.609,99.03"
"1318.629,98.96"
"1318.649,99.09"
"1318.669,98.96"
"1318.689,98.96"
"1318.708,98.98"
"1318.729,98.95"
"1318.748,99.05"
"1318.769,98.98"
"1318.789,98.96"
"1318.809,98.96"
"1318.829,98.86"
"1318.848,98.89"
"1318.869,98.98"
"1318.889,98.84"
"1318.909,98.84"
"1318.929,98.9"
"1318.949,98.7"
"1318.969,98.86"
"1318.989,98.86"
"1319.009,98.9"
"1319.029,98.84"
"1319.049,98.93"
"1319.069,98.93"
"1319.089,98.93"
"1319.109,98.93"
"1319.129,98.84"
"1319.148,98.96"
"1319.169,98.96"
"1319.189,98.98"
"1319.209,98.98"
"1319.229,98.93"
"1319.249,99"
"1319.269,98.98"
"1319.289,98.98"
"1319.309,98.95"
"1319.329,98.93"
"1319.349,98.89"
"1319.369,98.9"
"1319.389,98.9"
"1319.409,98.89"
"1319.429,98.98"
"1319.449,98.79"
"1319.469,99"
"1319.489,99"
"1319.508,98.9"
"1319.529,99.04"
"1319.548,99.05"
"1319.569,98.93"
"1319.589,98.93"
"1319.608,99"
"1319.629,98.98"
"1319.648,99.09"
"1319.669,99"
"1319.689,99"
"1319.709,99.1"
"1319.729,98.9"
"1319.748,98.93"
"1319.769,98.96"
"1319.789,98.96"
"1319.809,98.95"
"1319.829,99"
"1319.849,99.05"
"1319.869,98.95"
"1319.889,98.95"
"1319.909,99.04"
"1319.929,99.03"
"1319.949,98.97"
"1319.969,99"
"1319.989,99"
"1320.009,98.9"
"1320.029,99"
"1320.049,99.03"
"1320.069,98.96"
"1320.089,98.96"
"1320.109,99"
"1320.129,99.05"
"1320.149,98.98"
"1320.169,98.95"
"1320.189,98.95"
"1320.209,99.09"
"1320.229,98.93"
"1320.249,98.86"
"1320.269,98.9"
"1320.289,98.9"
"1320.308,98.86"
"1320.329,98.86"
"1320.348,98.95"
"1320.368,98.82"
"1320.389,98.82"
"1320.408,98.82"
"1320.429,98.75"
"1320.448,98.93"
"1320.469,98.73"
"1320.489,98.73"
"1320.508,98.77"
"1320.529,98.72"
"1320.549,98.82"
"1320.569,98.72"
"1320.589,98.79"
"1320.609,98.79"
"1320.629,98.89"
"1320.649,98.61"
"1320.669,98.75"
"1320.689,98.75"
"1320.709,98.65"
"1320.729,98.66"
"1320.749,98.75"
"1320.769,98.72"
"1320.789,98.72"
"1320.809,98.7"
"1320.829,98.61"
"1320.849,98.58"
"1320.869,98.56"
"1320.889,98.56"
"1320.909,98.63"
"1320.929,98.44"
"1320.949,98.52"
"1320.969,98.44"
"1320.989,98.44"
"1321.009,98.37"
"1321.029,98.41"
"1321.049,98.48"
"1321.069,98.33"
"1321.089,98.33"
"1321.108,98.45"
"1321.129,98.4"
"1321.149,98.2"
"1321.169,98.37"
"1321.189,98.37"
"1321.208,98.19"
"1321.229,98.33"
"1321.248,98.36"
"1321.269,98.36"
"1321.289,98.24"
"1321.308,98.24"
"1321.329,98.23"
"1321.348,98.2"
"1321.369,98.17"
"1321.389,98.17"
"1321.408,98.16"
"1321.429,97.99"
"1321.449,98.03"
"1321.469,98.09"
"1321.489,98.09"
"1321.509,97.95"
"1321.529,98.02"
"1321.549,98.05"
"1321.569,97.92"
"1321.589,97.92"
"1321.609,98.05"
"1321.629,98.02"
"1321.649,97.91"
"1321.669,98.05"
"1321.689,98.05"
"1321.709,97.96"
"1321.729,98.09"
"1321.749,98.06"
"1321.769,98.1"
"1321.789,98.1"
"1321.809,98.06"
"1321.829,98.02"
"1321.848,97.96"
"1321.869,97.95"
"1321.889,97.95"
"1321.908,97.98"
"1321.929,97.74"
"1321.949,97.88"
"1321.969,97.84"
"1321.989,97.84"
"1322.009,97.67"
"1322.029,97.73"
"1322.049,97.75"
"1322.069,97.67"
"1322.089,97.67"
"1322.108,97.68"
"1322.129,97.74"
"1322.148,97.59"
"1322.169,97.67"
"1322.189,97.59"
"1322.208,97.59"
"1322.229,97.63"
"1322.248,97.6"
"1322.269,97.63"
"1322.289,97.54"
"1322.309,97.54"
"1322.329,97.5"
"1322.349,97.47"
"1322.369,97.36"
"1322.389,97.36"
"1322.409,97.5"
"1322.429,97.36"
"1322.449,97.46"
"1322.469,97.59"
"1322.489,97.59"
"1322.509,97.36"
"1322.529,97.45"
"1322.549,97.59"
"1322.569,97.39"
"1322.589,97.39"
"1322.608,97.5"
"1322.629,97.38"
"1322.648,97.22"
"1322.669,97.39"
"1322.689,97.39"
"1322.708,97.25"
"1322.729,97.3"
"1322.748,97.32"
"1322.769,97.27"
"1322.789,97.27"
"1322.809,97.27"
"1322.829,97.36"
"1322.849,97.29"
"1322.869,97.09"
"1322.889,97.09"
"1322.909,97.25"
"1322.929,97.05"
"1322.949,97.11"
"1322.969,97.16"
"1322.988,97.16"
"1323.008,96.94"
"1323.029,97.11"
"1323.048,97.08"
"1323.069,97.04"
"1323.089,97.04"
"1323.109,97.15"
"1323.129,97.18"
"1323.148,96.92"
"1323.169,97.04"
"1323.189,97.04"
"1323.209,97.11"
"1323.229,96.9"
"1323.249,97.01"
"1323.269,96.87"
"1323.289,96.87"
"1323.309,96.92"
"1323.329,96.9"
"1323.349,97.05"
"1323.369,96.97"
"1323.389,96.97"
"1323.408,96.9"
"1323.429,96.87"
"1323.448,96.87"
"1323.469,96.97"
"1323.489,96.97"
"1323.508,96.87"
"1323.529,96.97"
"1323.548,96.87"
"1323.569,96.84"
"1323.589,96.84"
"1323.608,96.84"
"1323.629,96.83"
"1323.648,96.77"
"1323.669,96.72"
"1323.688,96.72"
"1323.708,96.84"
"1323.729,96.63"
"1323.748,96.77"
"1323.769,96.73"
"1323.789,96.73"
"1323.808,96.62"
"1323.829,96.72"
"1323.849,96.67"
"1323.869,96.56"
"1323.889,96.56"
"1323.909,96.66"
"1323.929,96.62"
"1323.949,96.48"
"1323.969,96.51"
"1323.989,96.51"
"1324.008,96.52"
"1324.029,96.48"
"1324.049,96.52"
"1324.069,96.38"
"1324.089,96.38"
"1324.109,96.55"
"1324.129,96.55"
"1324.148,96.56"
"1324.169,96.41"
"1324.188,96.41"
"1324.209,96.37"
"1324.229,96.38"
"1324.248,96.21"
"1324.269,96.55"
"1324.289,96.55"
"1324.308,96.25"
"1324.329,96.32"
"1324.348,96.32"
"1324.369,96.21"
"1324.389,96.21"
"1324.408,96.27"
"1324.429,96.24"
"1324.448,96.1"
"1324.469,96.16"
"1324.489,96.16"
"1324.508,96.25"
"1324.529,95.98"
"1324.548,95.98"
"1324.569,95.97"
"1324.588,95.97"
"1324.609,95.82"
"1324.629,95.97"
"1324.648,95.96"
"1324.669,95.86"
"1324.689,95.86"
"1324.708,95.86"
"1324.729,95.97"
"1324.749,95.77"
"1324.769,95.82"
"1324.789,95.82"
"1324.809,95.82"
"1324.829,95.72"
"1324.849,95.77"
"1324.869,95.63"
"1324.889,95.63"
"1324.909,95.72"
"1324.929,95.75"
"1324.948,95.77"
"1324.969,95.65"
"1324.989,95.65"
"1325.008,95.61"
"1325.029,95.63"
"1325.048,95.47"
"1325.068,95.51"
"1325.089,95.51"
"1325.108,95.34"
"1325.129,95.38"
"1325.148,95.42"
"1325.168,95.33"
"1325.188,95.33"
"1325.208,95.38"
"1325.229,95.42"
"1325.248,95.37"
"1325.268,95.23"
"1325.288,95.23"
"1325.308,95.31"
"1325.329,95.2"
"1325.349,95.2"
"1325.368,95.24"
"1325.389,95.24"
"1325.409,95.05"
"1325.429,95.12"
"1325.448,95.08"
"1325.469,95.08"
"1325.489,95.08"
"1325.509,95.08"
"1325.529,95.12"
"1325.549,95.02"
"1325.569,94.96"
"1325.589,94.96"
"1325.609,95.12"
"1325.629,94.91"
"1325.649,94.96"
"1325.669,94.98"
"1325.689,94.98"
"1325.709,94.92"
"1325.729,94.95"
"1325.748,94.91"
"1325.769,94.81"
"1325.789,94.81"
"1325.808,94.88"
"1325.829,94.82"
"1325.849,94.63"
"1325.869,94.71"
"1325.889,94.71"
"1325.908,94.74"
"1325.929,94.63"
"1325.948,94.66"
"1325.968,94.63"
"1325.989,94.63"
"1326.008,94.53"
"1326.029,94.53"
"1326.048,94.55"
"1326.068,94.48"
"1326.089,94.46"
"1326.108,94.46"
"1326.129,94.54"
"1326.148,94.3"
"1326.168,94.33"
"1326.189,94.33"
"1326.208,94.5"
"1326.229,94.34"
"1326.248,94.38"
"1326.269,94.16"
"1326.289,94.16"
"1326.309,94.25"
"1326.329,94.3"
"1326.349,94.34"
"1326.369,94.27"
"1326.389,94.27"
"1326.409,94.23"
"1326.429,94.34"
"1326.448,94.18"
"1326.469,94.13"
"1326.489,94.13"
"1326.508,94.16"
"1326.529,94.05"
"1326.548,93.98"
"1326.569,93.97"
"1326.589,93.97"
"1326.608,94.08"
"1326.629,94.02"
"1326.648,94.13"
"1326.668,93.98"
"1326.689,94.01"
"1326.708,94.01"
"1326.729,93.97"
"1326.748,93.79"
"1326.768,93.87"
"1326.789,93.79"
"1326.808,93.79"
"1326.829,93.73"
"1326.848,93.79"
"1326.869,93.69"
"1326.888,93.69"
"1326.908,93.74"
"1326.929,93.69"
"1326.948,93.73"
"1326.969,93.55"
"1326.989,93.55"
"1327.008,93.49"
"1327.029,93.52"
"1327.048,93.41"
"1327.069,93.42"
"1327.089,93.42"
"1327.108,93.38"
"1327.129,93.38"
"1327.149,93.41"
"1327.169,93.24"
"1327.189,93.24"
"1327.209,93.34"
"1327.229,93.27"
"1327.248,93.38"
"1327.268,93.35"
"1327.289,93.35"
"1327.308,93.28"
"1327.329,93.3"
"1327.348,93.09"
"1327.369,93.13"
"1327.389,93.13"
"1327.408,93.05"
"1327.429,93.03"
"1327.448,93.13"
"1327.469,93.05"
"1327.489,93.05"
"1327.508,93.07"
"1327.529,93.07"
"1327.548,93.24"
"1327.568,92.97"
"1327.588,92.97"
"1327.608,93.02"
"1327.629,92.98"
"1327.648,92.91"
"1327.668,92.98"
"1327.689,92.98"
