time,DegOfDev
1661.072,1.72
1661.092,1.71
1661.112,1.72
1661.132,1.84
1661.152,1.86
1661.172,1.75
1661.192,1.7
1661.212,1.68
1661.232,1.62
1661.252,1.61
1661.272,1.68
1661.292,1.67
1661.312,1.68
1661.332,1.82
1661.352,1.8
1661.372,1.87
1661.392,1.84
1661.412,1.75
1661.432,1.86
1661.452,1.99
1661.472,2.03
1661.492,2.03
1661.512,1.93
1661.532,2.02
1661.552,2.02
1661.571,2
1661.591,1.96
1661.612,1.95
1661.631,1.98
1661.651,1.92
1661.671,2.01
1661.691,2.03
1661.712,2.03
1661.731,2.03
1661.751,2.03
1661.771,1.99
1661.791,2.02
1661.812,1.91
1661.831,1.86
1661.851,1.89
1661.871,1.87
1661.891,1.86
1661.912,1.83
1661.931,1.86
1661.951,1.86
1661.971,1.86
1661.991,1.91
1662.012,1.93
1662.031,1.99
1662.051,1.93
1662.071,1.86
1662.091,1.9
1662.112,2.01
1662.131,1.99
1662.151,2.03
1662.171,2.03
1662.191,2.03
1662.212,2.02
1662.231,2.03
1662.251,2.01
1662.271,2.05
1662.291,1.99
1662.312,1.88
1662.331,1.96
1662.351,1.87
1662.371,1.86
1662.391,1.95
1662.412,1.89
1662.431,1.86
1662.451,1.86
1662.471,1.86
1662.491,1.88
1662.512,1.94
1662.531,1.87
1662.551,1.97
1662.571,1.94
1662.591,1.87
1662.612,1.86
1662.631,1.86
1662.651,1.79
1662.671,1.84
1662.691,1.86
1662.712,1.86
1662.731,1.75
1662.751,1.77
1662.771,1.71
1662.791,1.68
1662.812,1.73
1662.831,1.68
1662.851,1.68
1662.872,1.57
1662.892,1.66
1662.912,1.62
1662.931,1.6
1662.951,1.41
1662.972,1.35
1662.992,1.45
1663.012,1.37
1663.032,1.35
1663.052,1.45
1663.072,1.5
1663.092,1.51
1663.112,1.43
1663.132,1.34
1663.152,1.2
1663.172,1.18
1663.192,1.18
1663.212,1.19
1663.232,1.18
1663.252,1.3
1663.272,1.34
1663.292,1.35
1663.312,1.36
1663.332,1.35
1663.352,1.35
1663.372,1.4
1663.392,1.42
1663.412,1.21
1663.432,1.18
1663.452,1.27
1663.472,1.36
1663.492,1.42
1663.512,1.36
1663.532,1.31
1663.552,1.29
1663.572,1.42
1663.592,1.4
1663.612,1.34
1663.632,1.4
1663.652,1.49
1663.672,1.51
1663.692,1.52
1663.712,1.31
1663.732,1.19
1663.752,1.25
1663.772,1.36
1663.792,1.35
1663.812,1.36
1663.832,1.38
1663.852,1.35
1663.872,1.4
1663.892,1.51
1663.912,1.52
1663.932,1.53
1663.952,1.52
1663.972,1.45
1663.992,1.36
1664.012,1.37
1664.032,1.42
1664.052,1.39
1664.072,1.38
1664.092,1.35
1664.112,1.43
1664.132,1.46
1664.151,1.36
1664.172,1.38
1664.192,1.46
1664.212,1.37
1664.232,1.35
1664.252,1.37
1664.271,1.44
1664.291,1.45
1664.312,1.36
1664.332,1.47
1664.351,1.49
1664.372,1.48
1664.392,1.51
1664.412,1.52
1664.432,1.52
1664.451,1.58
1664.472,1.66
1664.492,1.62
1664.512,1.67
1664.531,1.68
1664.552,1.73
1664.571,1.76
1664.591,1.85
1664.612,1.86
1664.631,1.86
1664.651,1.86
1664.671,1.84
1664.691,1.86
1664.712,1.74
1664.731,1.84
1664.751,1.78
1664.772,1.81
1664.792,1.76
1664.812,1.68
1664.832,1.71
1664.851,1.56
1664.872,1.52
1664.892,1.75
1664.912,1.71
1664.932,1.68
1664.952,1.72
1664.972,1.79
1664.992,1.85
1665.012,1.86
1665.032,1.87
1665.052,1.8
1665.072,1.85
1665.092,1.72
1665.112,1.68
1665.132,1.7
1665.152,1.78
1665.172,1.86
1665.192,1.85
1665.212,1.79
1665.232,1.85
1665.252,1.76
1665.272,1.68
1665.292,1.68
1665.312,1.78
1665.332,1.74
1665.352,1.72
1665.372,1.79
1665.392,1.71
1665.412,1.68
1665.432,1.68
1665.452,1.68
1665.472,1.68
1665.491,1.72
1665.512,1.8
1665.531,1.83
1665.551,1.86
1665.571,1.71
1665.591,1.68
1665.611,1.51
1665.631,1.52
1665.651,1.5
1665.671,1.58
1665.691,1.68
1665.712,1.66
1665.731,1.67
1665.751,1.68
1665.771,1.62
1665.791,1.62
1665.812,1.59
1665.831,1.64
1665.851,1.68
1665.871,1.68
1665.891,1.7
1665.911,1.62
1665.931,1.65
1665.951,1.66
1665.971,1.77
1665.991,1.83
1666.011,1.72
1666.031,1.68
1666.051,1.68
1666.071,1.68
1666.091,1.65
1666.112,1.72
1666.131,1.68
1666.151,1.68
1666.171,1.73
1666.191,1.91
1666.211,1.91
1666.231,1.97
1666.251,1.97
1666.271,1.97
1666.291,1.93
1666.311,2
1666.331,2.04
1666.351,2.03
1666.371,2.05
1666.391,2.17
1666.411,2.19
1666.431,2.11
1666.451,2.03
1666.471,2.03
1666.491,2.07
1666.511,2.28
1666.531,2.31
1666.551,2.35
1666.571,2.33
1666.591,2.21
1666.611,2.16
1666.631,2.19
1666.651,2.19
1666.671,2.3
1666.691,2.25
1666.711,2.23
1666.731,2.32
1666.751,2.23
1666.771,2.19
1666.791,2.24
1666.811,2.28
1666.831,2.29
1666.851,2.24
1666.871,2.12
1666.891,2.03
1666.911,2.03
1666.931,2.05
1666.951,2.21
1666.971,2.29
1666.991,2.27
1667.011,2.29
1667.031,2.34
1667.051,2.33
1667.071,2.33
1667.091,2.36
1667.111,2.24
1667.131,2.26
1667.151,2.25
1667.171,2.19
1667.191,2.25
1667.211,2.29
1667.231,2.35
1667.251,2.26
1667.271,2.19
1667.291,2.19
1667.311,2.19
1667.331,2.19
1667.351,2.24
1667.371,2.21
1667.391,2.19
1667.411,2.19
1667.431,2.19
1667.451,2.22
1667.471,2.29
1667.491,2.31
1667.511,2.3
1667.531,2.22
1667.551,2.19
1667.571,2.09
1667.591,1.93
1667.611,1.94
1667.631,2.16
1667.651,2.13
1667.671,2.12
1667.691,2.19
1667.711,2.09
1667.731,2.14
1667.751,2.32
1667.771,2.27
1667.791,2.2
1667.811,2.24
1667.831,2.19
1667.851,2.14
1667.871,2.04
1667.891,2.07
1667.911,2.16
1667.931,2.09
1667.951,2.08
1667.971,2.03
1667.991,2
1668.011,2.02
1668.031,1.95
1668.051,1.87
1668.071,1.95
1668.091,2
1668.111,2.03
1668.131,2.06
1668.151,2.07
1668.171,2.15
1668.191,1.99
1668.211,1.86
1668.231,1.76
1668.251,1.96
1668.271,1.88
1668.291,1.86
1668.311,1.97
1668.331,2.03
1668.351,2
1668.371,2
1668.391,1.91
1668.411,1.87
1668.431,1.93
1668.451,1.78
1668.471,1.69
1668.491,1.73
1668.511,1.86
1668.531,1.86
1668.551,1.86
1668.571,1.86
1668.591,1.86
1668.611,1.86
1668.631,1.85
1668.651,1.84
1668.671,1.86
1668.691,1.86
1668.712,1.86
1668.731,1.86
1668.751,1.84
1668.771,1.82
1668.791,1.87
1668.812,1.87
1668.831,2.01
1668.851,2.03
1668.871,1.96
1668.891,1.87
1668.912,1.79
1668.932,1.77
1668.952,1.68
1668.972,1.68
1668.992,1.73
1669.012,1.75
1669.032,1.74
1669.051,1.77
1669.072,1.7
1669.092,1.65
1669.112,1.73
1669.132,1.84
1669.152,1.84
1669.171,1.75
1669.191,1.83
1669.212,1.72
1669.231,1.54
1669.251,1.64
1669.271,1.74
1669.292,1.69
1669.312,1.73
1669.332,1.77
1669.351,1.71
1669.371,1.68
1669.391,1.64
1669.412,1.63
1669.431,1.69
1669.451,1.74
1669.471,1.65
1669.491,1.59
1669.512,1.52
1669.531,1.6
1669.551,1.63
1669.571,1.65
1669.591,1.54
1669.612,1.52
1669.631,1.51
1669.651,1.43
1669.671,1.36
1669.691,1.3
1669.712,1.34
1669.731,1.27
1669.751,1.19
1669.771,1.18
1669.791,1.29
1669.812,1.43
1669.831,1.36
1669.851,1.35
1669.871,1.34
1669.891,1.24
1669.912,1.31
1669.931,1.34
1669.951,1.35
1669.971,1.27
1669.991,1.09
1670.012,1.01
1670.031,1
1670.051,0.93
1670.071,1.01
1670.091,1.03
1670.112,1.15
1670.131,1.16
1670.151,1.23
1670.171,1.21
1670.191,1.13
1670.212,1.24
1670.231,1.34
1670.251,1.22
1670.271,1.31
1670.291,1.39
1670.312,1.41
1670.331,1.48
1670.351,1.59
1670.371,1.62
1670.391,1.54
1670.411,1.52
1670.431,1.52
1670.451,1.52
1670.471,1.52
1670.491,1.52
1670.511,1.38
1670.531,1.38
1670.551,1.36
1670.571,1.37
1670.591,1.35
1670.612,1.35
1670.631,1.35
1670.651,1.4
1670.671,1.52
1670.691,1.52
1670.712,1.42
1670.731,1.35
1670.751,1.29
1670.771,1.43
1670.791,1.36
1670.811,1.28
1670.831,1.2
1670.851,1.18
1670.871,1.15
1670.891,1.3
1670.912,1.35
1670.931,1.35
1670.951,1.28
1670.971,1.31
1670.991,1.27
1671.012,1.22
1671.031,1.21
1671.051,1.19
1671.071,1.1
1671.091,1.01
1671.112,0.98
1671.131,1.01
1671.151,1.01
1671.171,1.09
1671.191,1.18
1671.211,1.18
1671.231,1.18
1671.251,1.18
1671.271,1.18
1671.291,1.14
1671.311,1.06
1671.331,1.09
1671.351,1.17
1671.371,1.18
1671.391,1.18
1671.412,1.24
1671.431,1.09
1671.451,0.87
1671.471,0.84
1671.491,0.84
1671.511,0.82
1671.531,0.91
1671.551,1.02
1671.571,1.01
1671.591,1.01
1671.612,1.01
1671.631,0.93
1671.651,0.89
1671.671,0.85
1671.691,0.74
1671.711,0.67
1671.731,0.64
1671.751,0.67
1671.771,0.79
1671.791,0.67
1671.811,0.49
1671.831,0.5
1671.851,0.59
1671.871,0.66
1671.891,0.67
1671.911,0.73
1671.931,0.79
1671.951,0.82
1671.971,0.74
1671.991,0.67
1672.011,0.77
1672.031,0.68
1672.051,0.77
1672.071,0.85
1672.091,0.85
1672.111,0.69
1672.131,0.64
1672.151,0.69
1672.171,0.83
1672.191,0.84
1672.211,0.69
1672.231,0.8
1672.251,1.02
1672.271,1.17
1672.291,1.19
1672.311,1.07
1672.331,1.01
1672.351,0.98
1672.371,1.11
1672.391,1.17
1672.411,1.29
1672.431,1.35
1672.451,1.48
1672.471,1.52
1672.491,1.57
1672.512,1.58
1672.531,1.66
1672.551,1.68
1672.571,1.73
1672.591,1.76
1672.612,1.78
1672.631,1.75
1672.651,1.78
1672.671,1.77
1672.691,1.84
1672.712,1.86
1672.731,1.9
1672.751,1.94
1672.771,2
1672.791,2.03
1672.812,2.13
1672.831,2.07
1672.851,2.03
1672.871,2.25
1672.891,2.43
1672.912,2.43
1672.931,2.46
1672.951,2.53
1672.971,2.64
1672.991,2.71
1673.012,2.84
1673.031,2.98
1673.051,3.09
1673.071,3.16
1673.091,3.19
1673.112,3.2
1673.131,3.25
1673.151,3.31
1673.171,3.4
1673.191,3.44
1673.212,3.67
1673.231,3.67
1673.251,3.74
1673.271,3.82
1673.291,3.73
1673.311,3.81
1673.331,3.88
1673.351,3.96
1673.371,4.04
1673.391,3.96
1673.411,3.89
1673.431,3.9
1673.451,3.95
1673.471,4
1673.491,4.1
1673.511,4.21
1673.531,4.26
1673.551,4.21
1673.571,4.26
1673.591,4.37
1673.611,4.5
1673.631,4.56
1673.651,4.5
1673.671,4.62
1673.691,4.64
1673.711,4.74
1673.731,4.9
1673.751,5.08
1673.771,5.23
1673.791,5.24
1673.811,5.51
1673.831,5.59
1673.851,5.71
1673.871,5.75
1673.891,5.89
1673.911,6.01
1673.931,6.22
1673.951,6.42
1673.971,6.57
1673.991,6.72
1674.011,6.95
1674.031,7.13
1674.051,7.42
1674.071,7.71
1674.091,8.05
1674.111,8.23
1674.131,8.43
1674.151,8.79
1674.171,8.95
1674.191,9.21
1674.211,9.4
1674.231,9.53
1674.251,9.82
1674.271,10.22
1674.291,10.67
1674.311,10.96
1674.331,11.35
1674.351,11.67
1674.371,11.95
1674.391,12.26
1674.411,12.72
1674.431,13.11
1674.451,13.58
1674.471,13.88
1674.491,14.13
1674.511,14.6
1674.531,14.85
1674.551,15.27
1674.571,15.65
1674.591,16.13
1674.611,16.55
1674.631,17.2
1674.651,17.73
1674.671,18.33
1674.691,18.78
1674.711,19.37
1674.731,19.98
1674.751,20.63
1674.771,21.1
1674.791,21.57
1674.811,21.96
1674.831,22.51
1674.851,23.08
1674.871,23.57
1674.891,23.96
1674.911,24.37
1674.931,24.9
1674.951,25.27
1674.971,25.56
1674.991,26.3
1675.011,26.87
1675.031,27.24
1675.051,27.75
1675.071,28.07
1675.091,28.11
1675.111,28.25
1675.131,28.4
1675.151,28.37
1675.171,28.4
1675.191,28.41
1675.211,28.49
1675.231,28.44
1675.251,28.47
1675.271,28.45
1675.291,28.37
1675.311,28.3
1675.331,28.26
1675.351,28.26
1675.371,28.38
1675.391,28.42
1675.411,28.54
1675.431,28.64
1675.451,28.82
1675.471,28.86
1675.491,28.92
1675.511,28.94
1675.531,28.95
1675.551,29.16
1675.571,29.16
1675.591,29.11
1675.611,29.12
1675.631,29.15
1675.651,29.13
1675.671,29.22
1675.691,29.19
1675.711,29.26
1675.731,29.25
1675.751,29.13
1675.771,29.07
1675.791,28.97
1675.811,28.77
1675.831,28.64
1675.851,28.68
1675.871,28.71
1675.891,28.73
1675.911,28.81
1675.931,28.91
1675.951,29.02
1675.971,29.03
1675.991,28.96
1676.011,28.99
1676.031,29.05
1676.051,29.18
1676.071,29.25
1676.091,29.07
1676.111,28.85
1676.131,28.93
1676.151,28.7
1676.171,28.16
1676.191,27.89
1676.211,27.91
1676.231,27.65
1676.251,27.42
1676.271,27.54
1676.291,27.69
1676.311,27.66
1676.331,27.71
1676.351,27.68
1676.371,27.43
1676.391,27.09
1676.412,26.9
1676.431,26.69
1676.451,26.42
1676.471,26.24
1676.491,26.14
1676.512,26.06
1676.531,25.96
1676.551,25.77
1676.571,25.6
1676.591,25.42
1676.612,25.25
1676.631,25.05
1676.651,24.98
1676.671,24.69
1676.691,24.54
1676.712,24.45
1676.731,24.29
1676.751,24
1676.771,23.77
1676.791,23.34
1676.812,22.82
1676.831,22.33
1676.851,21.71
1676.871,21.2
1676.891,20.72
1676.912,20.31
1676.931,19.97
1676.951,19.54
1676.971,19.1
1676.991,18.62
1677.012,18.24
1677.031,17.86
1677.051,17.48
1677.071,17.11
1677.091,16.97
1677.112,16.88
1677.131,16.71
1677.151,16.47
1677.171,16.26
1677.191,16.07
1677.211,16.18
1677.231,16.1
1677.251,15.98
1677.271,15.79
1677.291,15.67
1677.311,15.55
1677.331,15.49
1677.351,15.33
1677.371,15.07
1677.391,14.79
1677.411,14.63
1677.431,14.35
1677.451,14.01
1677.471,13.81
1677.491,13.38
1677.511,12.93
1677.531,12.58
1677.551,12.29
1677.571,11.94
1677.591,11.69
1677.611,11.41
1677.631,10.9
1677.651,10.56
1677.671,10.32
1677.691,10.08
1677.711,9.91
1677.731,9.64
1677.751,9.43
1677.771,9.41
1677.791,9.25
1677.811,9.04
1677.831,8.81
1677.851,8.56
1677.871,8.29
1677.891,8.09
1677.911,7.97
1677.931,7.74
1677.951,7.65
1677.971,7.53
1677.991,7.38
1678.011,7.16
1678.031,6.95
1678.051,6.63
1678.071,6.42
1678.091,6.23
1678.111,5.93
1678.131,5.67
1678.151,5.24
1678.171,5.06
1678.191,5.02
1678.211,4.88
1678.231,4.66
1678.251,4.45
1678.271,4.36
1678.291,4.17
1678.311,4.07
1678.331,4.02
1678.351,4.13
1678.371,4.08
1678.391,3.86
1678.411,3.74
1678.431,3.72
1678.451,3.72
1678.471,3.76
1678.491,3.8
1678.511,3.95
1678.531,4
1678.551,4.09
1678.571,4.23
1678.591,4.44
1678.611,4.61
1678.631,4.75
1678.651,4.87
1678.671,5.02
1678.691,5.07
1678.711,4.97
1678.731,4.91
1678.751,5.12
1678.771,5.35
1678.791,5.53
1678.811,5.58
1678.831,5.57
1678.851,5.4
1678.871,5.19
1678.891,5.37
1678.911,5.39
1678.931,5.41
1678.951,5.5
1678.971,5.58
1678.991,5.58
1679.011,5.61
1679.031,5.69
1679.051,5.75
1679.071,5.84
1679.091,5.9
1679.111,5.92
1679.131,5.92
1679.151,5.8
1679.171,5.88
1679.191,5.77
1679.211,5.62
1679.231,5.48
1679.251,5.31
1679.271,5.16
1679.291,4.93
1679.311,4.77
1679.331,4.66
1679.351,4.47
1679.371,4.34
1679.391,4.24
1679.411,4.07
1679.431,3.92
1679.451,3.64
1679.471,3.29
1679.491,3.13
1679.511,3.08
1679.531,3.04
1679.551,3.07
1679.571,3.04
1679.591,2.96
1679.611,2.96
1679.631,2.78
1679.651,2.56
1679.671,2.39
1679.691,2.5
1679.711,2.45
1679.731,2.61
1679.751,2.76
1679.771,2.78
1679.791,2.56
1679.811,2.43
1679.831,2.37
1679.851,2.45
1679.871,2.39
1679.891,2.32
1679.911,2.25
1679.931,2.25
1679.951,2.07
1679.971,2.03
1679.991,1.84
1680.011,1.68
1680.031,1.64
1680.051,1.57
1680.071,1.52
1680.091,1.44
1680.111,1.14
1680.131,0.81
1680.151,0.45
1680.171,0.23
1680.191,0.14
1680.211,0.39
1680.231,0.74
1680.251,1.02
1680.271,1.18
1680.291,1.4
1680.311,1.51
1680.331,1.56
1680.351,1.7
1680.371,1.85
1680.391,1.94
1680.411,1.96
1680.431,2.18
1680.451,2.19
1680.471,2.47
1680.491,2.82
1680.511,3.06
1680.531,3.26
1680.551,3.42
1680.571,3.68
1680.591,3.86
1680.611,4.13
1680.631,4.45
1680.651,4.71
1680.671,4.94
1680.691,5.18
1680.711,5.43
1680.731,5.52
1680.751,5.78
1680.771,5.91
1680.791,6.1
1680.812,6.24
1680.831,6.26
1680.851,6.42
1680.871,6.69
1680.891,7.03
1680.912,7.18
1680.931,7.27
1680.951,7.48
1680.971,7.89
1680.991,8.05
1681.011,8.23
1681.031,8.47
1681.051,8.67
1681.071,8.85
1681.091,9.11
1681.111,9.53
1681.131,9.85
1681.151,10.11
1681.171,10.39
1681.191,10.67
1681.211,10.83
1681.231,11.09
1681.251,11.32
1681.271,11.43
1681.291,11.5
1681.311,11.61
1681.331,12.03
1681.351,12.38
1681.371,12.68
1681.391,12.88
1681.411,13.18
1681.431,13.4
1681.451,13.64
1681.471,13.92
1681.491,14.46
1681.511,14.82
1681.531,15.1
1681.551,15.55
1681.571,15.91
1681.591,16.21
1681.611,16.62
1681.631,16.97
1681.651,17.15
1681.671,17.41
1681.691,17.6
1681.711,17.76
1681.731,17.93
1681.751,18.04
1681.771,18.18
1681.791,18.11
1681.811,18.13
1681.831,18.28
1681.851,18.42
1681.871,18.45
1681.891,18.37
1681.911,18.31
1681.931,18.36
1681.951,18.57
1681.971,18.61
1681.991,18.56
1682.011,18.48
1682.031,18.53
1682.051,18.62
1682.071,18.61
1682.091,18.54
1682.111,18.31
1682.131,18.18
1682.151,18.07
1682.171,17.93
1682.191,17.79
1682.211,17.69
1682.231,17.63
1682.251,17.47
1682.271,17.37
1682.291,17.31
1682.311,17.4
1682.331,17.43
1682.351,17.32
1682.371,17.24
1682.391,17.12
1682.411,16.99
1682.431,16.91
1682.451,16.71
1682.471,16.51
1682.491,16.3
1682.511,15.99
1682.531,15.81
1682.551,15.55
1682.571,15.23
1682.591,15.1
1682.611,15.11
1682.631,15.01
1682.651,15
1682.671,14.91
1682.691,14.96
1682.711,15.02
1682.731,14.92
1682.751,14.79
1682.771,14.62
1682.791,14.55
1682.811,14.52
1682.831,14.66
1682.851,14.61
1682.871,14.58
1682.891,14.63
1682.911,14.65
1682.931,14.63
1682.951,14.71
1682.971,14.75
1682.991,14.73
1683.011,14.81
1683.031,14.99
1683.051,15.16
1683.071,15.31
1683.091,15.28
1683.111,15.32
1683.131,15.64
1683.151,15.88
1683.171,16
1683.191,16.19
1683.211,16.42
1683.231,16.66
1683.251,16.89
1683.271,16.99
1683.291,17.09
1683.311,17.27
1683.331,17.24
1683.351,17.17
1683.371,17.26
1683.391,17.46
1683.411,17.58
1683.431,17.61
1683.451,17.68
1683.471,17.82
1683.491,17.98
1683.511,17.95
1683.531,17.88
1683.551,17.88
1683.571,17.84
1683.591,17.83
1683.611,17.84
1683.631,17.76
1683.651,17.59
1683.671,17.46
1683.691,17.38
1683.711,17.2
1683.731,17.02
1683.751,17.02
1683.771,16.76
1683.791,16.53
1683.811,16.31
1683.831,16.13
1683.851,15.81
1683.871,15.69
1683.891,15.46
1683.911,15.12
1683.931,15.06
1683.951,14.98
1683.971,14.8
1683.991,14.61
1684.011,14.7
1684.031,14.69
1684.051,14.41
1684.071,14.13
1684.091,13.9
1684.111,13.62
1684.131,13.06
1684.151,12.57
1684.171,12.23
1684.191,11.7
1684.211,11.14
1684.231,10.75
1684.251,10.23
1684.271,9.98
1684.291,9.6
1684.311,9.15
1684.331,8.66
1684.351,8.23
1684.371,7.8
1684.391,7.34
1684.411,6.88
1684.431,6.42
1684.451,6.11
1684.471,5.59
1684.491,5.21
1684.511,4.81
1684.531,4.4
1684.551,3.97
1684.571,3.57
1684.591,3.19
1684.611,2.84
1684.631,2.43
1684.651,2.13
1684.671,1.8
1684.691,1.61
1684.711,1.36
1684.731,1.13
1684.751,0.97
1684.771,0.84
1684.791,0.7
1684.811,0.54
1684.831,0.37
1684.851,0.23
1684.871,0.11
1684.891,0.16
1684.911,0.11
1684.931,0.04
1684.951,0.19
1684.971,0.26
1684.991,0.17
1685.011,0.33
1685.031,0.47
1685.051,0.53
1685.071,0.62
1685.091,0.52
1685.111,0.5
1685.131,0.52
1685.151,0.55
1685.171,0.63
1685.191,0.66
1685.211,0.57
1685.231,0.39
1685.251,0.47
1685.271,0.5
1685.291,0.49
1685.311,0.5
1685.331,0.55
1685.351,0.81
1685.371,0.99
1685.391,1.01
1685.411,0.99
1685.431,0.89
1685.451,0.83
1685.471,0.89
1685.491,0.95
1685.511,1.01
1685.531,1.08
1685.551,1.18
1685.571,1.24
1685.591,1.19
1685.611,1.11
1685.631,1.02
1685.651,0.92
1685.671,0.84
1685.691,0.73
1685.711,0.8
1685.731,0.9
1685.751,0.88
1685.771,0.88
1685.791,0.83
1685.811,0.84
1685.831,0.81
1685.851,0.82
1685.871,0.79
1685.891,0.9
1685.911,1
1685.93,1.01
1685.951,1.03
1685.971,1.07
1685.991,1.01
1686.011,1.01
1686.031,1
1686.051,0.92
1686.07,1.09
1686.091,1.17
1686.111,1.15
1686.131,1.08
1686.151,1.11
1686.171,1.05
1686.191,1.07
1686.211,1.07
1686.231,1.1
1686.251,1.16
1686.271,1.13
1686.291,1.24
1686.311,1.34
1686.331,1.33
1686.351,1.22
1686.371,1.27
1686.391,1.3
1686.411,1.28
1686.431,1.37
1686.451,1.49
1686.47,1.51
1686.491,1.5
1686.511,1.5
1686.531,1.4
1686.551,1.36
1686.571,1.24
1686.59,1.32
1686.611,1.23
1686.631,1.35
1686.651,1.5
1686.671,1.52
1686.691,1.6
1686.711,1.52
1686.73,1.52
1686.75,1.51
1686.771,1.42
1686.791,1.47
1686.811,1.52
1686.83,1.4
1686.851,1.38
1686.871,1.49
1686.891,1.61
1686.911,1.6
1686.93,1.67
1686.951,1.55
1686.97,1.6
1686.99,1.68
1687.011,1.57
1687.03,1.67
1687.051,1.68
1687.07,1.81
1687.091,1.94
1687.111,1.93
1687.13,2.09
1687.151,1.89
1687.171,2.08
1687.19,1.97
1687.211,1.83
1687.23,2
1687.251,1.95
1687.27,2.2
1687.29,2.35
1687.311,2.39
1687.33,2.43
1687.351,2.35
1687.37,2.23
1687.39,2.3
1687.411,2.46
1687.43,2.7
1687.451,3.01
1687.47,2.89
1687.49,2.97
1687.511,3.07
1687.53,3.19
1687.551,3.38
1687.571,3.63
1687.59,3.79
1687.611,3.67
1687.63,3.71
1687.651,3.61
1687.67,3.7
1687.69,3.92
1687.711,4.18
1687.73,4.53
1687.751,4.82
1687.77,4.95
1687.791,5.09
1687.811,5.37
1687.83,5.57
1687.851,5.81
1687.87,5.97
1687.891,6.11
1687.911,6.42
1687.931,6.74
1687.951,7.12
1687.971,7.47
1687.991,7.78
1688.011,8.08
1688.031,8.23
1688.051,8.29
1688.071,8.51
1688.091,8.76
1688.111,9
1688.131,9.21
1688.151,9.3
1688.171,9.5
1688.191,10.07
1688.211,10.55
1688.231,11.02
1688.251,11.38
1688.271,11.53
1688.291,11.76
1688.311,11.75
1688.331,12
1688.351,12.39
1688.371,12.61
1688.391,12.86
1688.411,13.01
1688.431,13.01
1688.451,13.15
1688.471,13.4
1688.49,13.76
1688.511,14.18
1688.53,14.53
1688.551,14.79
1688.57,15.09
1688.59,15.31
1688.611,15.3
1688.63,15.38
1688.651,15.61
1688.67,16.03
1688.69,16.44
1688.711,16.72
1688.73,17.17
1688.751,17.54
1688.77,17.89
1688.79,18.28
1688.811,18.62
1688.83,19
1688.851,19.34
1688.87,19.77
1688.89,20.16
1688.91,20.51
1688.93,20.92
1688.95,21.47
1688.97,21.98
1688.99,22.18
1689.011,22.6
1689.03,23.02
1689.051,23.18
1689.07,23.37
1689.09,23.84
1689.111,24.34
1689.13,24.77
1689.151,25.14
1689.17,25.59
1689.191,26.11
1689.211,26.58
1689.23,26.76
1689.251,27.13
1689.27,27.53
1689.29,27.71
1689.31,27.97
1689.33,28.17
1689.351,28.27
1689.37,28.52
1689.39,28.73
1689.41,28.88
1689.43,29.17
1689.451,29.71
1689.47,29.98
1689.49,30.29
1689.51,30.69
1689.53,31
1689.55,31.18
1689.57,31.41
1689.59,31.61
1689.61,31.65
1689.63,31.6
1689.65,31.41
1689.67,31.39
1689.69,31.07
1689.71,30.85
1689.73,30.73
1689.751,30.48
1689.77,30.33
1689.79,30.29
1689.811,30.37
1689.83,30.33
1689.851,30.43
1689.87,30.33
1689.89,30.61
1689.91,30.54
1689.93,30.3
1689.95,30.07
1689.97,29.81
1689.99,29.66
1690.01,29.47
1690.03,28.92
1690.05,28.7
1690.07,28.54
1690.09,28.37
1690.11,28.17
1690.13,28.11
1690.15,28.09
1690.17,28.15
1690.19,28.1
1690.21,28.09
1690.23,28.05
1690.25,28.07
1690.27,27.97
1690.29,27.92
1690.31,27.8
1690.33,27.75
1690.35,27.69
1690.37,27.58
1690.39,27.49
1690.411,27.48
1690.43,27.58
1690.45,27.62
1690.47,27.58
1690.49,27.72
1690.51,27.7
1690.53,27.6
1690.55,27.58
1690.57,27.54
1690.59,27.44
1690.61,27.4
1690.63,27.28
1690.65,27.11
1690.67,26.83
1690.69,26.39
1690.71,25.77
1690.73,25.44
1690.75,25.39
1690.77,25.19
1690.79,25.25
1690.81,25.29
1690.83,25.11
1690.85,25.25
1690.87,25.38
1690.89,25.49
1690.91,25.65
1690.93,25.5
1690.95,25.31
1690.97,25.22
1690.99,25.06
1691.01,24.7
1691.03,24.32
1691.05,23.49
1691.07,22.77
1691.09,22.4
1691.11,22.04
1691.13,21.93
1691.15,21.86
1691.17,21.68
1691.19,21.55
1691.21,21.48
1691.23,21.35
1691.25,21.2
1691.27,21.04
1691.29,20.75
1691.31,20.44
1691.33,19.95
1691.35,19.3
1691.37,18.73
1691.39,18.1
1691.41,17.56
1691.43,17.16
1691.45,16.84
1691.47,16.42
1691.49,15.92
1691.51,15.43
1691.53,15.16
1691.55,14.85
1691.57,14.41
1691.59,13.98
1691.61,13.57
1691.63,13.17
1691.65,12.76
1691.67,12.29
1691.69,11.96
1691.71,11.64
1691.73,11.27
1691.75,10.93
1691.77,10.61
1691.79,10.22
1691.81,9.93
1691.83,9.62
1691.85,9.17
1691.87,8.78
1691.89,8.43
1691.91,8.1
1691.93,7.81
1691.95,7.44
1691.97,7.12
1691.99,6.87
1692.01,6.48
1692.03,6.25
1692.05,5.94
1692.07,5.76
1692.09,5.34
1692.11,5
1692.13,4.76
1692.15,4.62
1692.17,4.34
1692.19,3.9
1692.21,3.62
1692.23,3.42
