time,SpeedCom
697.9348,57.94
697.9548,57.9
697.9748,57.92
697.9948,57.78
698.0158,57.67
698.0348,57.67
698.0548,57.7
698.0748,57.76
698.0948,57.66
698.1158,57.64
698.1358,57.64
698.1548,57.6
698.1748,57.74
698.1948,57.78
698.2158,57.78
698.2358,57.78
698.2548,57.76
698.2748,57.69
698.2948,57.67
698.3148,57.64
698.3348,57.64
698.3548,57.85
698.3748,57.76
698.3948,57.73
698.4158,57.87
698.4358,57.87
698.4548,57.81
698.4748,57.9
698.4948,57.74
698.5148,57.78
698.5348,57.78
698.5548,57.78
698.5748,57.67
698.5948,57.67
698.6158,57.49
698.6348,57.49
698.6548,57.67
698.6748,57.74
698.6948,57.64
698.7148,57.67
698.7358,57.67
698.7548,57.67
698.7748,57.69
698.7948,57.7
698.8148,57.64
698.8348,57.64
698.8548,57.76
698.8748,57.74
698.8948,57.87
698.9158,57.85
698.9348,57.85
698.9548,57.84
698.9748,57.83
698.9948,57.81
699.0158,57.91
699.0348,57.91
699.0548,57.78
699.0748,57.74
699.0948,57.7
699.1148,57.78
699.1348,57.78
699.1548,57.85
699.1748,57.71
699.1948,57.77
699.2158,57.76
699.2348,57.76
699.2548,57.6
699.2748,57.84
699.2948,57.38
699.3148,57.92
699.3348,57.92
699.3548,58.13
699.3748,57.42
699.3948,57.9
699.4158,57.53
699.4348,57.53
699.4548,57.57
699.4748,57.74
699.4948,57.53
699.5158,57.52
699.5348,57.52
699.5548,57.5
699.5748,57.52
699.5948,57.53
699.6158,57.43
699.6348,57.43
699.6548,57.62
699.6748,57.64
699.6948,57.85
699.7148,57.84
699.7348,57.84
699.7548,57.76
699.7748,57.71
699.7948,57.67
699.8158,57.63
699.8358,57.63
699.8548,57.81
699.8748,57.77
699.8958,57.98
699.9158,57.98
699.9348,57.98
699.9548,57.53
699.9748,57.59
699.9948,57.59
700.0158,57.71
700.0348,57.71
700.0548,57.74
700.0748,57.74
700.0948,57.74
700.1148,57.83
700.1348,57.83
700.1548,57.78
700.1748,57.74
700.1948,57.76
700.2158,57.81
700.2358,57.81
700.2548,57.88
700.2748,57.85
700.2948,57.67
700.3158,57.69
700.3348,57.69
700.3548,57.81
700.3748,57.83
700.3948,57.85
700.4158,57.81
700.4348,57.81
700.4548,57.8
700.4748,57.88
700.4948,57.85
700.5158,57.88
700.5348,57.88
700.5548,57.78
700.5748,57.74
700.5948,57.85
700.6148,57.78
700.6348,57.78
700.6548,57.85
700.6748,57.78
700.6948,57.91
700.7148,57.94
700.7348,57.94
700.7548,57.9
700.7748,57.92
700.7948,57.87
700.8148,57.88
700.8358,57.88
700.8548,57.95
700.8748,57.88
700.8948,57.95
700.9148,57.99
700.9348,57.99
700.9548,57.99
700.9748,58.05
700.9948,58.02
701.0158,57.99
701.0348,57.99
701.0548,57.99
701.0748,57.98
701.0948,57.92
701.1158,57.99
701.1358,57.99
701.1548,57.98
701.1748,57.97
701.1948,58.12
701.2148,58.01
701.2348,58.01
701.2548,58.02
701.2748,57.97
701.2948,58.02
701.3148,58.01
701.3348,58.01
701.3548,57.99
701.3748,58.02
701.3948,58.01
701.4158,58.05
701.4348,58.05
701.4548,58.15
701.4748,58.09
701.4948,58.08
701.5148,58.09
701.5348,58.09
701.5548,58.09
